Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
03.11.12;16:22;Bern - Bachmätteli;34450;1563;TRAD TUORTA DA NUSCH 170G;1.000;0.00;3.40
03.11.12;16:22;Bern - Bachmätteli;34450;1563;AUBERGINEN        LOSE;0.333;0.00;1.00
03.11.12;16:22;Bern - Bachmätteli;34450;1563;BIO MH BANANEN    AB H.;0.734;0.00;2.35
03.11.12;16:22;Bern - Bachmätteli;34450;1563;URDINKEL FARMERBROT  500G;1.000;0.00;4.50
03.11.12;16:22;Bern - Bachmätteli;34450;1563;KUCHENTEIG VOLLKORN  270G;1.000;0.00;2.40
03.11.12;16:22;Bern - Bachmätteli;34450;1563;REDDY BIRCHERM. FIT 700G;1.000;0.00;5.20
03.11.12;16:22;Bern - Bachmätteli;34450;1563;PONTI BALSA.DI MODENA50CL;1.000;0.00;4.40
03.11.12;16:22;Bern - Bachmätteli;34450;1563;LAUCH GRUEN       LOSE;0.542;0.00;1.95
03.11.12;16:22;Bern - Bachmätteli;34450;1563;SE M-CLAS SAUE.GEK.2X500G;1.000;0.00;3.90
03.11.12;16:22;Bern - Bachmätteli;34450;1563;BIO KART.MEHLIGK. AB 1KG;1.000;0.00;2.70
03.11.12;16:22;Bern - Bachmätteli;34450;1563;BLUMENK.ROM.MINI  AB S.;1.000;2.40;2.40
03.11.12;16:22;Bern - Bachmätteli;34450;1563;MOZZARELLA ALFREDO 150G;1.000;0.00;1.45
03.11.12;16:22;Bern - Bachmätteli;34450;1563;CLEMENTINEN       LOSE;0.833;0.00;3.50
03.11.12;16:22;Bern - Bachmätteli;34450;1563;PEPERONI GEMISCHT AB 500G;1.000;0.90;1.30
03.11.12;16:22;Bern - Bachmätteli;34450;1563;BIO NUESSLISALAT  AB H.;0.107;1.55;2.30
03.11.12;16:22;Bern - Bachmätteli;34450;1563;REIBKAESE SBRINZ 120G;1.000;0.00;2.20
03.11.12;16:22;Bern - Bachmätteli;34450;1563;BIO KAROTTEN      AB 1KG;1.000;0.00;3.80
