Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
26.09.12;12:39;Bern - Bubenberg;34440;5632;BIO MH BANANEN    AB H.;0.703;0.00;2.25
26.09.12;12:39;Bern - Bubenberg;34440;5632;TOMATEN AROMATICO AB S.;1.000;0.60;2.20
26.09.12;12:39;Bern - Bubenberg;34440;5632;MIGROS PLUS HANDGESCHIRRS;1.000;0.00;3.05
26.09.12;12:39;Bern - Bubenberg;34440;5632;AB ADR RANDEN GEDAEMPFT H;0.563;0.45;1.80
26.09.12;12:39;Bern - Bubenberg;34440;5632;BIO MILCH UHT FLASCHE 1L;1.000;0.00;1.80
26.09.12;12:39;Bern - Bubenberg;34440;5632;ZUCKERHUT         AB H.;0.603;0.00;2.35
26.09.12;12:39;Bern - Bubenberg;34440;5632;KORN-FIT BROT        400G;1.000;0.00;2.90
26.09.12;12:39;Bern - Bubenberg;34440;5632;PEPERONI GEMISCHT AB 500G;1.000;1.05;1.55
26.09.12;12:39;Bern - Bubenberg;34440;5632;MAL DUO-METT-LEBERW.100G;1.000;0.00;2.20
26.09.12;12:39;Bern - Bubenberg;34440;5632;MIGROS PLUS MINI TAB;1.000;0.00;7.80
26.09.12;12:39;Bern - Bubenberg;34440;5632;BIO MILCH PAST FLASCHE 1L;1.000;0.00;1.80
25.09.12;13:35;Bern - Bubenberg;34440;4772;O.B. FLEXIA SUPER 16;1.000;0.00;4.30
25.09.12;13:35;Bern - Bubenberg;34440;4772;HEI DRINK ERDBEERE 330ML;1.000;0.00;1.70
25.09.12;13:35;Bern - Bubenberg;34440;4772;KARTOFFELBROET.M.NUSS 60G;2.000;0.00;1.70
25.09.12;13:35;Bern - Bubenberg;34440;4772;HEI BIRCHERM. BEEREN 200G;1.000;0.00;1.80
20.09.12;20:21;Bern - Christoffel;33115;1521;Calzone div;1.000;0.00;5.00
20.09.12;20:21;Bern - Christoffel;33115;1521;Strudel salzig;1.000;0.00;3.20
19.09.12;13:40;Köniz - Bläuacker;34240;4042;BIO HIRSE/LEINSAMEN 255G;1.000;0.80;2.60
19.09.12;13:40;Köniz - Bläuacker;34240;4042;GRAPEFR.ROSAFL.   LOSE;0.464;0.00;1.30
19.09.12;13:40;Köniz - Bläuacker;34240;4042;BIBI NUGGI AB 12 MONATE;1.000;0.00;5.10
19.09.12;13:40;Köniz - Bläuacker;34240;4042;EIER CH FL 53G+ 6ER;1.000;0.00;3.50
19.09.12;13:40;Köniz - Bläuacker;34240;4042;MB TORTELL.RIC./SPIN.500G;1.000;0.00;2.40
19.09.12;13:40;Köniz - Bläuacker;34240;4042;FUNNY BOWL 14CM ORANGE;2.000;3.90;3.90
19.09.12;13:40;Köniz - Bläuacker;34240;4042;PAMPERS BABY DRY GR.4 MAX;3.000;21.95;43.90
19.09.12;13:40;Köniz - Bläuacker;34240;4042;TR.UVA ITALIA     LOSE;0.479;0.60;1.15
19.09.12;13:40;Köniz - Bläuacker;34240;4042;LATZCHEN MIT SCHLUPFLOCH;1.000;0.00;8.20
19.09.12;13:40;Köniz - Bläuacker;34240;4042;TRAD CHOCINO 285G;1.000;0.80;2.60
19.09.12;13:40;Köniz - Bläuacker;34240;4042;BIO JOGHURT HEIDELB. 500G;1.000;0.00;1.90
19.09.12;13:40;Köniz - Bläuacker;34240;4042;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
19.09.12;12:38;Köniz - Bläuacker;35700;5703;Rindshohrücken garniert;0.000;0.00;0.00
19.09.12;12:38;Köniz - Bläuacker;35700;5703;Offenausschank 3dl;1.000;0.00;2.70
19.09.12;12:38;Köniz - Bläuacker;35700;5703;Potage du jour;1.000;0.00;12.80
19.09.12;12:38;Köniz - Bläuacker;35700;5703;Boulangerie;1.000;0.00;1.10
17.09.12;18:20;Bern - Fischermätteli;37306;3112;TS CONN SUISSE URD.HOERNL;1.000;0.60;2.30
17.09.12;18:20;Bern - Fischermätteli;37306;3112;FONDUE MOITIE-MOITIE 400G;1.000;1.45;6.45
17.09.12;18:20;Bern - Fischermätteli;37306;3112;TOMATEN           AB H.;0.821;1.15;2.30
17.09.12;18:20;Bern - Fischermätteli;37306;3112;TS KART.FESTK.    AB 1KG;1.000;0.60;1.10
17.09.12;18:20;Bern - Fischermätteli;37306;3112;NOIR SPECIAL 72% 100G;1.000;0.00;1.70
17.09.12;18:20;Bern - Fischermätteli;37306;3112;GURKEN TP         ST S.;1.000;0.00;1.60
17.09.12;18:20;Bern - Fischermätteli;37306;3112;REDDY BIRCHERM. FIT 700G;1.000;0.00;5.20
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BANANEN  I        LOSE;0.821;0.00;2.30
17.09.12;18:20;Bern - Fischermätteli;37306;3112;AB RANDEN GED.GESCHAELT H;0.439;0.00;1.80
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BO AELPLERBROT       380G;1.000;0.00;2.30
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BIO MILCH UHT FLASCHE 1L;1.000;0.00;1.80
17.09.12;18:20;Bern - Fischermätteli;37306;3112;NIVEA PFLEGEDUSCHE FITNES;1.000;0.00;3.35
17.09.12;18:20;Bern - Fischermätteli;37306;3112;M-CLAS FUSILLI 500G;1.000;0.00;1.50
17.09.12;18:20;Bern - Fischermätteli;37306;3112;GEHACKTE TOMATEN 280G DS;1.000;0.00;0.90
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BIFI ORIGINAL;1.000;0.00;1.70
17.09.12;18:20;Bern - Fischermätteli;37306;3112;AHA FB MINI CAKE CACAO;1.000;1.13;3.37
17.09.12;18:20;Bern - Fischermätteli;37306;3112;RICCI COUSCOUS MITTEL500G;1.000;0.00;2.25
17.09.12;18:20;Bern - Fischermätteli;37306;3112;APF.GOLDEN TP     LOSE;1.167;0.00;3.15
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BIO BLONDORANGEN  NZ 3STK;1.000;0.00;3.20
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BIFIDUS JOGH. NATURE 500G;1.000;0.00;1.70
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BIO APPENZELLER MILD;0.227;0.00;4.65
17.09.12;18:20;Bern - Fischermätteli;37306;3112;KOPFSALAT TP      BT S.;1.000;0.00;1.60
17.09.12;18:20;Bern - Fischermätteli;37306;3112;FENCHEL           LOSE;0.694;0.00;2.50
17.09.12;18:20;Bern - Fischermätteli;37306;3112;REIBKAESE SBRINZ 120G;1.000;0.00;2.20
17.09.12;18:20;Bern - Fischermätteli;37306;3112;Rundungsvorteil;-1.000;0.00;-0.02
17.09.12;18:20;Bern - Fischermätteli;37306;3112;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
13.09.12;12:25;Bern - Marktgasse;35400;1069;Migusto Buffet 100g;0.455;0.00;13.20
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;APF.GALA I        FT H.;1.060;1.15;2.65
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;KIWIS             ST S.;2.000;0.00;1.30
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;BLONDORANGEN      LOSE;0.536;0.00;1.50
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;BIO MH BANANEN    AB H.;0.406;0.00;1.30
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;BIO EIER CH 53G+ 6ER;1.000;0.00;4.65
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;TRAD CREMISSO 175G;1.000;0.00;3.30
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;ZUCKERMAIS        AB H.;0.708;0.00;3.75
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;HEI MILCH HOCHPAST     1L;1.000;0.00;1.65
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;MANCHEGO             250G;0.315;1.25;5.20
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;CHAMPIGNONS BRAUN AB 250G;1.000;0.00;3.00
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;BIO JOGHURT NATURE 500G;1.000;0.30;1.05
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;BROCCOLI          LOSE;0.372;0.00;1.45
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;BIO MILCH UHT FLASCHE 1L;1.000;0.00;1.80
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;PASSION JOG. STRACC. 180G;2.000;0.00;1.70
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;COCA-COLA 33CL DS;1.000;0.00;0.70
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;KNOBLAUCH         ST S.;1.000;0.00;0.90
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;PC RUSTICOBROT       400G;1.000;0.00;3.80
10.09.12;13:58;Liebefeld - Hessstrasse;37305;6596;HIPP BIO GEMUESERISOTTO M;1.000;0.00;2.45
