Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
29.11.12;17:14;Köniz - Bläuacker;34240;4789;BIO MH BANANEN    AB H.;0.656;0.00;2.10
29.11.12;17:14;Köniz - Bläuacker;34240;4789;BABY HANDSCHUHE_12-24 mt,;1.000;0.00;10.00
29.11.12;17:14;Köniz - Bläuacker;34240;4789;BIR.KAISER ALEX.     LOSE;0.243;0.00;0.90
29.11.12;17:14;Köniz - Bläuacker;34240;4789;ROTKABIS          AB H.;0.800;0.00;2.40
29.11.12;17:14;Köniz - Bläuacker;34240;4789;ZWIEBELN          LOSE;0.737;0.00;1.40
29.11.12;17:14;Köniz - Bläuacker;34240;4789;BIO MILCH PAST FLASCHE 1L;1.000;0.00;1.80
28.11.12;14:53;Bern - Eigerplatz;33640;5538;APROZ CRISTAL 50CL PET;1.000;0.00;0.60
28.11.12;14:53;Bern - Eigerplatz;33640;5538;BO BUTTERWEGGLI       65G;1.000;0.00;0.60
28.11.12;14:53;Bern - Eigerplatz;33640;5538;AB FRUCHTSALAT       150G;1.000;0.00;2.90
28.11.12;14:53;Bern - Eigerplatz;33640;5538;Pouletschenkel Stück;1.000;1.95;1.95
26.11.12;19:59;Bern - Fischermätteli;37306;2310;APF.GALA I        FT H.;0.912;0.00;3.10
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BO BIO TWISTER RUSTICO360;1.000;0.00;3.00
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIO KNOBLAUCH     AB H.;0.121;0.00;2.40
26.11.12;19:59;Bern - Fischermätteli;37306;2310;ZUCCHETTI         LOSE;0.455;0.00;2.00
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIO KART.FESTK.   AB 1KG;1.000;0.00;2.90
26.11.12;19:59;Bern - Fischermätteli;37306;2310;WINZERKAESE 250G;0.236;2.00;3.90
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIO EIER CH 53G+ 6ER;1.000;0.00;4.65
26.11.12;19:59;Bern - Fischermätteli;37306;2310;GURKEN TP         ST S.;1.000;0.00;1.10
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BANANEN  I        LOSE;0.643;0.00;1.80
26.11.12;19:59;Bern - Fischermätteli;37306;2310;SEL LINZERTORTE      205G;1.000;0.00;4.20
26.11.12;19:59;Bern - Fischermätteli;37306;2310;CLEMENTINEN       LOSE;0.800;0.60;1.80
26.11.12;19:59;Bern - Fischermätteli;37306;2310;KASSENTRAGTASCHE_ab 200K;1.000;0.00;0.30
26.11.12;19:59;Bern - Fischermätteli;37306;2310;PEPERONI ROT      BT 500G;1.000;0.00;2.30
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIFIDUS JOGH. NATURE 500G;1.000;0.00;1.70
26.11.12;19:59;Bern - Fischermätteli;37306;2310;KOPFSALAT TP      BT S.;1.000;0.00;1.90
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIO TOMATEN       AB H.;0.657;0.00;3.55
26.11.12;19:59;Bern - Fischermätteli;37306;2310;JURAS SALZ IOD+FLUOR 500G;1.000;0.00;0.70
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIO KAROTTEN      AB 1KG;1.000;0.00;3.50
26.11.12;19:59;Bern - Fischermätteli;37306;2310;CREME FRAICHE NATURE 200G;1.000;0.00;2.60
26.11.12;19:59;Bern - Fischermätteli;37306;2310;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
21.11.12;17:16;Bern - Eigerplatz;33640;9378;MOLFINA BINDEN SUPER NIGH;1.000;0.00;2.30
21.11.12;17:16;Bern - Eigerplatz;33640;9378;SUESSKART.        LOSE;0.886;0.00;3.90
21.11.12;17:16;Bern - Eigerplatz;33640;9378;MOLFINA TAMPONS SUPER 32;1.000;0.00;4.50
15.11.12;15:07;Köniz - Bläuacker;34240;728;DAMEN SHIRT_S,tabak;1.000;0.00;24.80
15.11.12;15:07;Köniz - Bläuacker;34240;728;TS BUTTERWEGGLI       65G;1.000;0.00;0.60
15.11.12;15:07;Köniz - Bläuacker;34240;728;GALA KRAEUTER SCHALE;1.000;0.00;2.95
15.11.12;15:07;Köniz - Bläuacker;34240;728;HANDYMATIC SPUELGLANZ 500;1.000;0.00;3.50
15.11.12;15:07;Köniz - Bläuacker;34240;728;HANDYMATIC SUP.MASCHINENP;1.000;0.00;6.90
15.11.12;15:07;Köniz - Bläuacker;34240;728;KART.FESTKOCHEND  LOSE;0.294;0.00;0.50
15.11.12;15:07;Köniz - Bläuacker;34240;728;DAMEN SHIRT_S,altrosa;1.000;0.00;24.80
15.11.12;15:07;Köniz - Bläuacker;34240;728;BIO MILCH PAST FLASCHE 1L;1.000;0.00;1.80
14.11.12;12:19;Köniz - Bläuacker;34240;1486;PERSIMON KAKI     LOSE;0.449;0.00;1.75
14.11.12;12:19;Köniz - Bläuacker;34240;1486;SE ZUCCHETTI     NZ 750G;1.000;0.00;1.40
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BLONDORANGEN      LOSE;1.108;0.95;2.05
14.11.12;12:19;Köniz - Bläuacker;34240;1486;AUBERGINEN        LOSE;0.293;0.00;0.85
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BATAVIA GRUEN     BT S.;1.000;0.00;2.50
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BIO MH BANANEN    AB H.;0.750;0.60;1.80
14.11.12;12:19;Köniz - Bläuacker;34240;1486;TS BUTTERWEGGLI       65G;1.000;0.00;0.60
14.11.12;12:19;Köniz - Bläuacker;34240;1486;GALA NATURE 80G;1.000;0.00;1.95
14.11.12;12:19;Köniz - Bläuacker;34240;1486;GURKEN TP         ST S.;1.000;0.30;0.70
14.11.12;12:19;Köniz - Bläuacker;34240;1486;REDDY BIRCHERM. FIT 700G;1.000;0.00;5.20
14.11.12;12:19;Köniz - Bläuacker;34240;1486;PFAELZER RUEBEN   FT H.;0.477;0.00;2.10
14.11.12;12:19;Köniz - Bläuacker;34240;1486;M-CLAS SCHNAEGGLI 500G;1.000;0.90;0.90
14.11.12;12:19;Köniz - Bläuacker;34240;1486;RISPENTOMATEN     LOSE;0.357;0.00;1.50
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BROCCOLI          LOSE;0.455;0.00;1.50
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BIO HAFERNUESSLI 200G;1.000;0.00;2.10
14.11.12;12:19;Köniz - Bläuacker;34240;1486;RADIESCHEN        BD S.;1.000;0.00;1.40
14.11.12;12:19;Köniz - Bläuacker;34240;1486;PANGASIUSFILETS;0.222;1.75;4.00
14.11.12;12:19;Köniz - Bläuacker;34240;1486;HM CLASSIC PULVER 1.5KG;1.000;0.00;4.90
14.11.12;12:19;Köniz - Bläuacker;34240;1486;OP GEFL-BRATWURST    2X1;1.000;0.00;3.10
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BIO JOGHURT APRIKOSE 500G;1.000;0.00;1.90
14.11.12;12:19;Köniz - Bläuacker;34240;1486;FETA XENIA 200G;1.000;0.00;3.30
14.11.12;12:19;Köniz - Bläuacker;34240;1486;MOZZARELLA ALFREDO 150G;1.000;0.00;1.45
14.11.12;12:19;Köniz - Bläuacker;34240;1486;MAM 2 NIGHT NUGGI 16-36 M;1.000;0.00;8.90
14.11.12;12:19;Köniz - Bläuacker;34240;1486;PEPERONI GEMISCHT AB 500G;1.000;0.00;2.10
14.11.12;12:19;Köniz - Bläuacker;34240;1486;SALSA ITALIANA AGLIO;1.000;0.40;1.60
14.11.12;12:19;Köniz - Bläuacker;34240;1486;NOISETTE BUTTER-HASELNUSS;1.000;0.00;2.90
14.11.12;12:19;Köniz - Bläuacker;34240;1486;SALSA ITALIANA BASILICO;1.000;0.35;1.35
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BIO HOFBROT          320G;1.000;0.00;2.90
14.11.12;12:19;Köniz - Bläuacker;34240;1486;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
12.11.12;12:32;Bern - Bubenberg;34440;9596;TOM.CHERRY ZWEIG  AB 500G;1.000;1.45;2.15
12.11.12;12:32;Bern - Bubenberg;34440;9596;ACTILENS ALL-IN-ONE HARD;1.000;0.00;10.90
12.11.12;12:32;Bern - Bubenberg;34440;9596;AB MISCHSALAT        100G;1.000;0.00;1.60
12.11.12;12:32;Bern - Bubenberg;34440;9596;NIVEA INTENSE REPAIR PFLE;1.000;0.00;3.55
12.11.12;12:32;Bern - Bubenberg;34440;9596;BIR.GUTE LUISE    LOSE;0.724;0.50;2.10
12.11.12;12:32;Bern - Bubenberg;34440;9596;HB RUSTICA GIPFEL     50G;1.000;0.00;0.85
12.11.12;12:32;Bern - Bubenberg;34440;9596;BIO SALSA POMODORO 200ML;1.000;0.00;3.50
12.11.12;12:32;Bern - Bubenberg;34440;9596;NESTLE JUNIOR FRUIT STICK;1.000;0.00;3.30
12.11.12;12:32;Bern - Bubenberg;34440;9596;HEI BIRCHERM. BEEREN 200G;1.000;0.00;1.80
12.11.12;12:32;Bern - Bubenberg;34440;9596;REXONA DEO ROLL-ON COTTON;1.000;0.00;2.95
08.11.12;17:56;Bern - Marktgasse;34710;7483;NUSSBROT             420G;1.000;0.00;2.90
08.11.12;17:56;Bern - Marktgasse;34710;7483;BIO MARGARINE 250G;1.000;0.00;3.40
08.11.12;17:56;Bern - Marktgasse;34710;7483;PERSIMON KAKI     LOSE;1.068;1.65;3.15
08.11.12;17:56;Bern - Marktgasse;34710;7483;M-CLAS TOMATENPUREE TB;1.000;0.00;0.85
08.11.12;17:56;Bern - Marktgasse;34710;7483;M'LANGARMSHIRT_86,lila;1.000;0.00;12.90
08.11.12;17:56;Bern - Marktgasse;34710;7483;K'JACKE_92,rot;1.000;0.00;39.00
08.11.12;17:56;Bern - Marktgasse;34710;7483;M-CLAS KIDNEY BOHNEN 205G;1.000;0.00;1.10
08.11.12;17:56;Bern - Marktgasse;34710;7483;PETERLI OFFEN     BD S.;1.000;0.00;1.00
08.11.12;17:56;Bern - Marktgasse;34710;7483;LAUCH GRUEN       LOSE;0.292;0.00;1.05
08.11.12;17:56;Bern - Marktgasse;34710;7483;NIVEA VISAGE FEUCHTIKEITS;2.000;7.50;7.50
08.11.12;17:56;Bern - Marktgasse;34710;7483;ZWIEBELN          LOSE;0.395;0.00;0.75
08.11.12;17:56;Bern - Marktgasse;34710;7483;M-CLAS RED KIDNEY BEANS;1.000;0.00;1.25
08.11.12;16:26;Bern - Marktgasse;35400;4261;Dessertbuffet 100g;0.155;0.00;3.55
08.11.12;16:26;Bern - Marktgasse;35400;4261;Tee Wellness;1.000;0.00;3.50
08.11.12;16:26;Bern - Marktgasse;35400;4261;Cafe personnel restaurant;1.000;0.00;3.00
05.11.12;13:39;Bern - Eigerplatz;33640;1739;TS HALBWEISSMEHL 1KG;1.000;0.00;1.95
05.11.12;13:39;Bern - Eigerplatz;33640;1739;BIO V.KORN HAFERFLOE.500G;1.000;0.00;1.20
05.11.12;13:39;Bern - Eigerplatz;33640;1739;APPENZELLER MILD 250G;0.442;1.35;5.75
05.11.12;13:39;Bern - Eigerplatz;33640;1739;GALA NATURE 80G;1.000;0.00;1.95
05.11.12;13:39;Bern - Eigerplatz;33640;1739;APF.BOSKOOP I     LOSE;1.375;0.00;4.95
05.11.12;13:39;Bern - Eigerplatz;33640;1739;BIO AHA SOJ TOFU 250G;1.000;0.00;3.25
05.11.12;13:39;Bern - Eigerplatz;33640;1739;GURKEN TP         ST S.;1.000;0.00;1.00
05.11.12;13:39;Bern - Eigerplatz;33640;1739;BIO APRIKOSEN 200G;1.000;0.00;2.90
05.11.12;13:39;Bern - Eigerplatz;33640;1739;M-CLAS FORELLENFILETS 125;1.000;0.00;3.60
05.11.12;13:39;Bern - Eigerplatz;33640;1739;MAX HAV ORANG.SAFT1L BRIK;1.000;0.00;1.50
05.11.12;13:39;Bern - Eigerplatz;33640;1739;RISPENTOMATEN     LOSE;0.405;0.00;1.70
05.11.12;13:39;Bern - Eigerplatz;33640;1739;MB JOGHURT KIRSCHE 500G;1.000;0.00;0.95
05.11.12;13:39;Bern - Eigerplatz;33640;1739;KNOBLAUCH         ST S.;1.000;0.00;0.90
05.11.12;13:39;Bern - Eigerplatz;33640;1739;ASIAGO               250G;0.321;0.00;4.65
05.11.12;13:39;Bern - Eigerplatz;33640;1739;GEBUEHRENSACK 35L STADT B;1.000;0.00;17.00
05.11.12;13:39;Bern - Eigerplatz;33640;1739;ZITRO.UNBEHANDELT ST S.;1.000;0.00;0.70
05.11.12;13:39;Bern - Eigerplatz;33640;1739;BO BIO TWISTER HELL  360G;1.000;0.40;2.50
05.11.12;13:39;Bern - Eigerplatz;33640;1739;MANDARINEN        LOSE;0.661;0.00;1.85
05.11.12;13:39;Bern - Eigerplatz;33640;1739;BIFIDUS JOGH. NATURE 500G;1.000;0.00;1.70
05.11.12;13:39;Bern - Eigerplatz;33640;1739;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
