Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
15.10.12;20:00;Bern - Fischermätteli;37306;9841;ZWIEBELN          NZ 1KG;1.000;0.00;1.90
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIR.CONFERENCE    LOSE;0.553;0.60;1.30
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIO HAV KAFFEE BOHN. 500G;1.000;0.00;8.30
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIO KRAEUTERTEE HOL.26BTL;1.000;0.00;2.30
15.10.12;20:00;Bern - Fischermätteli;37306;9841;REDDY BIRCHERM. FIT 700G;1.000;0.00;5.20
15.10.12;20:00;Bern - Fischermätteli;37306;9841;KAROTTEN          LOSE;0.357;0.00;0.75
15.10.12;20:00;Bern - Fischermätteli;37306;9841;MAX HAV ORANG.SAFT1L BRIK;1.000;0.00;1.50
15.10.12;20:00;Bern - Fischermätteli;37306;9841;RISPENTOMATEN     LOSE;0.846;1.10;2.20
15.10.12;20:00;Bern - Fischermätteli;37306;9841;GRUENE SPA OLIVEN200G BTL;1.000;0.00;2.25
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIO MILCH UHT FLASCHE 1L;1.000;0.00;1.80
15.10.12;20:00;Bern - Fischermätteli;37306;9841;KNOBLAUCH         ST S.;1.000;0.00;0.90
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIO ROGGENSCHROTBROT 400G;1.000;0.00;2.80
15.10.12;20:00;Bern - Fischermätteli;37306;9841;APF.GALA I        LOSE;0.758;0.00;2.50
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIO BLONDORANGEN  NZ 3STK;1.000;0.00;3.30
15.10.12;20:00;Bern - Fischermätteli;37306;9841;M-CLAS SONNENBLUMENOEL 1L;1.000;0.00;3.80
15.10.12;20:00;Bern - Fischermätteli;37306;9841;LUZERNER BIRNWEGGEN  400G;1.000;1.95;1.95
15.10.12;20:00;Bern - Fischermätteli;37306;9841;MOZZARELLA GALBANI 150G;1.000;0.00;1.80
15.10.12;20:00;Bern - Fischermätteli;37306;9841;KOPFSALAT TP      BT S.;1.000;0.00;1.50
15.10.12;20:00;Bern - Fischermätteli;37306;9841;GRUYERE MILD         250G;0.263;0.00;4.20
15.10.12;20:00;Bern - Fischermätteli;37306;9841;FARMER C WALDBEER LOW FAT;1.000;1.10;4.30
15.10.12;20:00;Bern - Fischermätteli;37306;9841;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
10.10.12;10:19;Bern - Marktgasse;35400;2108;Jus fruits frais 3 dl.c&t;1.000;0.00;4.20
10.10.12;10:19;Bern - Marktgasse;35400;2108;Zopfscheibe;1.000;0.00;1.00
10.10.12;10:19;Bern - Marktgasse;35400;2108;Mandelbretzel;1.000;0.00;2.60
10.10.12;12:07;Bern - Marktgasse;35400;5830;Migusto Buffet 100g;0.518;0.00;15.00
08.10.12;13:06;Bern - Bubenberg;34440;3325;ROSENKOHL         NZ 500G;1.000;0.90;2.30
08.10.12;13:06;Bern - Bubenberg;34440;3325;HUUSBROT             300G;1.000;0.00;1.80
08.10.12;13:06;Bern - Bubenberg;34440;3325;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
08.10.12;13:06;Bern - Bubenberg;34440;3325;BIO JOGHURT HIMBEER 500G;1.000;0.00;1.90
08.10.12;13:06;Bern - Bubenberg;34440;3325;BIO JOGHURT NATURE 500G;1.000;0.00;1.35
08.10.12;13:06;Bern - Bubenberg;34440;3325;BIO MILCH UHT FLASCHE 1L;1.000;0.00;1.80
08.10.12;13:06;Bern - Bubenberg;34440;3325;PEPERONI ROT      LOSE;0.189;0.00;0.70
08.10.12;13:06;Bern - Bubenberg;34440;3325;APF.RUBINETTE I   LOSE;1.147;0.00;3.90
08.10.12;13:06;Bern - Bubenberg;34440;3325;MOZZARELLA ALFREDO 150G;1.000;0.00;1.45
07.10.12;17:10;Bern - Christoffel;33115;6196;EICHBLATTSALAT    BT S.;1.000;0.00;1.90
07.10.12;17:10;Bern - Christoffel;33115;6196;BIO MILCH PAST FLASCHE 1L;2.000;0.00;3.60
07.10.12;14:48;Lausanne - Ouchy;63610;206;BIO MH BANANEN    AB H.;0.521;0.40;1.25
07.10.12;14:48;Lausanne - Ouchy;63610;206;BIFIDUS JOGH. NATURE 150G;1.000;0.00;0.65
07.10.12;14:48;Lausanne - Ouchy;63610;206;MAM NUGGI-BAND;1.000;0.00;5.90
07.10.12;14:48;Lausanne - Ouchy;63610;206;AB BOHNENSALAT       170G;1.000;0.00;2.10
07.10.12;14:48;Lausanne - Ouchy;63610;206;HEI BIRCHERM. BEEREN 200G;1.000;0.00;1.80
07.10.12;14:48;Lausanne - Ouchy;63610;206;IPS HOLZFAELLERBROT  500G;1.000;-0.40;2.60
06.10.12;11:51;Bern - Christoffel;33115;111;APROZ CLASSIC CO2 1L;1.000;0.00;0.70
06.10.12;11:51;Bern - Christoffel;33115;111;Wähen salzig;1.000;0.00;4.00
06.10.12;11:51;Bern - Christoffel;33115;111;Menü 1 TA;1.000;0.00;9.90
06.10.12;11:51;Bern - Christoffel;33115;111;AB KAROTTENSALAT     160G;1.000;0.00;1.70
06.10.12;11:51;Bern - Christoffel;33115;111;KARTOFFELBROETLI NUSS 60G;2.000;0.00;1.50
06.10.12;11:51;Bern - Christoffel;33115;111;HIPP JOGHURT MIT FRUECHTE;1.000;0.00;2.10
06.10.12;11:51;Bern - Christoffel;33115;111;TS BO TESSINERLI NATUR;1.000;0.00;1.00
05.10.12;14:59;Bern - Kirchenfeld;33220;7956;ZWETSCHGEN        LOSE;0.112;0.00;0.55
05.10.12;14:59;Bern - Kirchenfeld;33220;7956;GALA NATURE 80G;1.000;0.00;1.95
05.10.12;14:59;Bern - Kirchenfeld;33220;7956;TS BO BUTTERZOEPFLI   80G;1.000;0.00;1.40
03.10.12;12:05;Bern - Fischermätteli;37306;5332;TS CONN SUISSE URD.HOERNL;1.000;0.00;2.90
03.10.12;12:05;Bern - Fischermätteli;37306;5332;ZUCCHETTI         LOSE;0.761;0.00;3.50
03.10.12;12:05;Bern - Fischermätteli;37306;5332;BIO KART.FESTK.   AB 1KG;1.000;0.00;2.80
