Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
17.07.12;17:50;Bern - Bahnhof;34530;5445;BIO MH BANANEN    AB H.;0.766;0.00;2.45
17.07.12;17:50;Bern - Bahnhof;34530;5445;BIO NEKTARINEN    AB H.;0.397;0.00;2.30
17.07.12;17:50;Bern - Bahnhof;34530;5445;CHAMPIGNONS WEISS AB 250G;1.000;0.00;3.00
17.07.12;17:50;Bern - Bahnhof;34530;5445;BIO JOGHURT HIMBEER 500G;1.000;0.00;1.90
17.07.12;17:50;Bern - Bahnhof;34530;5445;M-CLAS SALAD SHAKER  120G;1.000;0.00;2.90
17.07.12;17:50;Bern - Bahnhof;34530;5445;BIO JOGHURT NATURE 500G;1.000;0.00;1.35
17.07.12;17:50;Bern - Bahnhof;34530;5445;RISPENTOMATEN     LOSE;0.560;0.00;2.35
17.07.12;17:50;Bern - Bahnhof;34530;5445;AB ADR SEEL. SPAETZ. 250G;1.000;0.00;2.50
17.07.12;17:50;Bern - Bahnhof;34530;5445;BOU GUPFBROT         450G;1.000;0.00;3.20
17.07.12;17:50;Bern - Bahnhof;34530;5445;APRIKOSEN I       LOSE;0.353;0.70;2.10
17.07.12;17:50;Bern - Bahnhof;34530;5445;HIPP APFEL-ERDBEERE-HEIDE;1.000;0.00;3.65
17.07.12;17:50;Bern - Bahnhof;34530;5445;M-CLAS SULTANINEN HELL;1.000;0.00;1.80
17.07.12;17:50;Bern - Bahnhof;34530;5445;MOZZARELLA GALBANI 150G;1.000;0.00;1.80
17.07.12;17:50;Bern - Bahnhof;34530;5445;ZUCCHETTI         AB H.;0.796;0.00;2.15
17.07.12;17:50;Bern - Bahnhof;34530;5445;BIO MILCH PAST FLASCHE 1L;1.000;0.00;1.80
15.07.12;19:19;Bern - Christoffel;33115;9872;BIO MH BANANEN    AB H.;0.500;0.00;1.60
15.07.12;19:19;Bern - Christoffel;33115;9872;PH BALANCE FL.SEIFE NFB;1.000;0.00;4.90
15.07.12;19:19;Bern - Christoffel;33115;9872;NIVEA PFLEGEDUSCHE FITNES;1.000;0.00;3.35
