Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
20.08.12;9:45;Bern - Bubenberg;34440;5223;EIMALZIN CRUNCHY ICE 1ER;2.000;0.00;3.60
20.08.12;9:45;Bern - Bubenberg;34440;5223;ACTI VOLLK.REISWAF.JOGH.;1.000;0.00;1.65
20.08.12;9:45;Bern - Bubenberg;34440;5223;MUESLISCHALE GELB;1.000;0.00;6.50
20.08.12;9:45;Bern - Bubenberg;34440;5223;FARMER CROC NAT.OZ 500G;1.000;0.00;4.80
20.08.12;9:45;Bern - Bubenberg;34440;5223;CHOCMI ROCHER DUNKEL 100G;1.000;0.00;2.80
20.08.12;9:45;Bern - Bubenberg;34440;5223;MUESLISCHALE ROT;1.000;0.00;6.50
20.08.12;9:45;Bern - Bubenberg;34440;5223;M-CLAS MULTIVITAM. 1L BRI;1.000;0.00;1.35
20.08.12;17:23;Bern - Bubenberg;34440;2126;TOM.CHERRY ZWEIG  AB 500G;1.000;0.00;5.80
20.08.12;17:23;Bern - Bubenberg;34440;2126;BIO MH BANANEN    AB H.;0.781;0.00;2.50
20.08.12;17:23;Bern - Bubenberg;34440;2126;BIO JOGHURT HIMBEER 500G;1.000;0.00;1.90
20.08.12;17:23;Bern - Bubenberg;34440;2126;ZUCKERMAIS        AB H.;0.688;0.00;3.85
20.08.12;17:23;Bern - Bubenberg;34440;2126;M-CLAS FORELLENFILETS 125;1.000;0.00;3.60
20.08.12;17:23;Bern - Bubenberg;34440;2126;BIO JOGHURT NATURE 500G;1.000;0.00;1.35
20.08.12;17:23;Bern - Bubenberg;34440;2126;EIER CH FL 63G+ 4ER;1.000;0.00;2.65
20.08.12;17:23;Bern - Bubenberg;34440;2126;DINKELKRANZ          300G;1.000;0.00;2.50
20.08.12;17:23;Bern - Bubenberg;34440;2126;ASIAGO               250G;0.317;0.95;3.65
20.08.12;17:23;Bern - Bubenberg;34440;2126;KASSENTRAGTASCHEN;1.000;0.00;0.30
20.08.12;17:23;Bern - Bubenberg;34440;2126;GRUYERE MILD         250G;0.219;0.00;3.50
20.08.12;17:23;Bern - Bubenberg;34440;2126;BIO MILCH PAST FLASCHE 1L;1.000;0.00;1.80
15.08.12;17:06;Bern - Marktgasse;34710;9306;TOMATEN           AB H.;0.863;1.50;2.20
15.08.12;17:06;Bern - Marktgasse;34710;9306;ZUCCHETTI         LOSE;0.326;0.00;0.75
15.08.12;17:06;Bern - Marktgasse;34710;9306;BIO MH BANANEN    AB H.;0.719;0.00;2.30
15.08.12;17:06;Bern - Marktgasse;34710;9306;TS BUTTERWEGGLI       65G;1.000;0.00;0.60
15.08.12;17:06;Bern - Marktgasse;34710;9306;VOLLKORN-LANDBROT    400G;1.000;0.00;2.90
15.08.12;17:06;Bern - Marktgasse;34710;9306;CHOC.PET.BEURRE NOIR 150G;1.000;0.00;2.30
15.08.12;17:06;Bern - Marktgasse;34710;9306;SE M-CLAS.TOR.RI.S.3X250G;1.000;0.00;7.40
15.08.12;17:06;Bern - Marktgasse;34710;9306;DAMEN SOCKEN ANT_39-42,sc;1.000;0.00;5.90
15.08.12;17:06;Bern - Marktgasse;34710;9306;APF.GALA I        LOSE;0.750;0.00;2.40
15.08.12;17:06;Bern - Marktgasse;34710;9306;NEKTARINEN GELBF. LOSE;0.635;0.00;1.65
15.08.12;17:06;Bern - Marktgasse;34710;9306;KOPFSALAT TP      BT S.;1.000;0.00;1.40
15.08.12;17:06;Bern - Marktgasse;34710;9306;BIO ICE TEA ALPENKR.1L;1.000;0.00;1.45
15.08.12;17:06;Bern - Marktgasse;34710;9306;BIO MILCH PAST FLASCHE 1L;1.000;0.00;1.80
09.08.12;11:55;Bern - Marktgasse;34710;2182;ZWETSCHGENTASCHE;1.000;0.00;1.80
09.08.12;11:55;Bern - Marktgasse;34710;2182;HB STEINOFENBROETCHEN 75G;1.000;0.00;1.00
09.08.12;11:55;Bern - Marktgasse;34710;2182;BUTTERGIPFEL          45G;1.000;0.00;0.85
09.08.12;11:55;Bern - Marktgasse;34710;2182;BLUEBERRY MUFFIN GEFUELLT;1.000;0.00;1.80
09.08.12;11:55;Bern - Marktgasse;34710;2182;M-CLAS SALADB.CHICKEN250G;1.000;1.23;3.67
09.08.12;11:55;Bern - Marktgasse;34710;2182;AB MANGO LASSI INDIA 50CL;1.000;0.00;2.90
09.08.12;11:55;Bern - Marktgasse;34710;2182;Rundungsvorteil;-1.000;0.00;-0.02
07.08.12;12:50;Bern - Marktgasse;35401;6117;Salatschale Wunsch;1.000;0.00;8.80
07.08.12;12:50;Bern - Marktgasse;35401;6117;Sandwich 5;1.000;0.00;5.40
07.08.12;12:50;Bern - Marktgasse;35401;6117;Min. PET Marken 2.5% 2.60;1.000;0.00;2.60
06.08.12;17:22;Bern - Fischermätteli;37306;5348;TR ADR MILCH PAST 1L;2.000;0.00;2.90
06.08.12;17:22;Bern - Fischermätteli;37306;5348;KAROTTEN          AB 1KG;1.000;1.05;1.05
06.08.12;17:22;Bern - Fischermätteli;37306;5348;ZUCCHETTI         LOSE;0.630;0.00;1.70
06.08.12;17:22;Bern - Fischermätteli;37306;5348;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
06.08.12;17:22;Bern - Fischermätteli;37306;5348;BIO AHA SOJ TOFU 250G;1.000;0.00;3.25
06.08.12;17:22;Bern - Fischermätteli;37306;5348;BIO JOGHURT HIMBEER 500G;1.000;0.00;1.90
06.08.12;17:22;Bern - Fischermätteli;37306;5348;BIO APRIKOSEN 200G;1.000;0.00;2.90
06.08.12;17:22;Bern - Fischermätteli;37306;5348;KART.FESTKOCHEND  AB 1KG;1.000;0.00;1.50
06.08.12;17:22;Bern - Fischermätteli;37306;5348;BIO JOGHURT NATURE 500G;1.000;0.00;1.35
06.08.12;17:22;Bern - Fischermätteli;37306;5348;EIER CH FL 63G+ 4ER;1.000;0.00;2.65
06.08.12;17:22;Bern - Fischermätteli;37306;5348;RISPENTOMATEN     LOSE;0.909;0.00;3.00
06.08.12;17:22;Bern - Fischermätteli;37306;5348;APF.DIWA I        LOSE;0.722;0.00;3.25
