Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
13.12.12;12:26;Bern - Fischermätteli;37306;3400;APF.GALA I        FT H.;0.803;0.00;2.65
13.12.12;12:26;Bern - Fischermätteli;37306;3400;AGNESI BASILICO SAUCE;1.000;0.00;2.70
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIO KART.FESTK.   AB 1KG;1.000;0.00;2.90
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIO MH BANANEN    AB H.;0.646;0.50;1.55
13.12.12;12:26;Bern - Fischermätteli;37306;3400;GALA NATURE 80G;1.000;0.00;1.95
13.12.12;12:26;Bern - Fischermätteli;37306;3400;MAX HAV JASMINREIS 1KG;1.000;0.45;2.25
13.12.12;12:26;Bern - Fischermätteli;37306;3400;M-CLAS SENF MILD 100G;1.000;0.00;0.70
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIO RISOTTO 1KG SCH;1.000;0.45;2.35
13.12.12;12:26;Bern - Fischermätteli;37306;3400;REDDY BIRCHERM. FIT 700G;1.000;0.00;5.20
13.12.12;12:26;Bern - Fischermätteli;37306;3400;M-CLAS ERBSEN FEIN 125G;1.000;0.00;0.90
13.12.12;12:26;Bern - Fischermätteli;37306;3400;EIER CH FL 63G+ 4ER;1.000;0.00;2.65
13.12.12;12:26;Bern - Fischermätteli;37306;3400;PAMPERS BABYDRY GR.4 MAXI;1.000;0.00;21.95
13.12.12;12:26;Bern - Fischermätteli;37306;3400;HASELNUSS-VOGELNESTLI215G;1.000;0.00;3.00
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIO MILCH UHT FLASCHE 1L;1.000;0.00;1.80
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIO CLEMENTINEN   NZ H.;0.524;0.00;2.20
13.12.12;12:26;Bern - Fischermätteli;37306;3400;LINSOFT FSC WUERFEL;1.000;0.00;1.90
13.12.12;12:26;Bern - Fischermätteli;37306;3400;CURRY-SAUCE 30G BTL;1.000;0.00;1.40
13.12.12;12:26;Bern - Fischermätteli;37306;3400;GEHACKTE TOMATEN 280G DS;2.000;0.00;1.80
13.12.12;12:26;Bern - Fischermätteli;37306;3400;MOZZARELLA ALFREDO 150G;1.000;0.00;1.45
13.12.12;12:26;Bern - Fischermätteli;37306;3400;CREA D'OR NOEL ASSORT.;1.000;0.00;12.50
13.12.12;12:26;Bern - Fischermätteli;37306;3400;CHICCO DORO 500;1.000;0.00;9.80
13.12.12;12:26;Bern - Fischermätteli;37306;3400;PEPERONI GEMISCHT AB 500G;1.000;0.00;2.20
13.12.12;12:26;Bern - Fischermätteli;37306;3400;M-CLAS GEMUESEPL.JAEG.260;1.000;0.00;2.65
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIO CORNFLAKES 300G BTL;1.000;0.00;1.65
13.12.12;12:26;Bern - Fischermätteli;37306;3400;BIFIDUS JOGH. NATURE 500G;1.000;0.00;1.70
13.12.12;12:26;Bern - Fischermätteli;37306;3400;TS BASLERBROT        250G;1.000;0.00;1.30
13.12.12;12:26;Bern - Fischermätteli;37306;3400;M-CLAS FRUCHTCOCKTAIL 150;1.000;0.00;1.00
