Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
20.10.12;10:38;Köniz - Bläuacker;34240;1676;QM R-HACKFLEISCH 2-300G;0.400;0.00;6.40
20.10.12;10:38;Köniz - Bläuacker;34240;1676;BIO KUCHENTEIG       270G;1.000;0.00;2.10
20.10.12;10:38;Köniz - Bläuacker;34240;1676;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
20.10.12;10:38;Köniz - Bläuacker;34240;1676;MANGO             ST S.;1.000;0.00;2.10
20.10.12;10:38;Köniz - Bläuacker;34240;1676;NIVEA VISAGE YOUNG CONTRO;1.000;0.00;8.10
20.10.12;10:38;Köniz - Bläuacker;34240;1676;BIO MARRONI PUEREE 250G;1.000;0.50;1.90
20.10.12;10:38;Köniz - Bläuacker;34240;1676;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.55
20.10.12;10:38;Köniz - Bläuacker;34240;1676;M-CLAS CAROLINA REIS PAR.;1.000;0.00;2.20
20.10.12;10:38;Köniz - Bläuacker;34240;1676;BIO KLOSTER BRENNES.20BTL;1.000;0.30;1.40
20.10.12;10:38;Köniz - Bläuacker;34240;1676;N°31 BACKPAPIER BOGEN FLA;1.000;0.00;2.00
20.10.12;10:38;Köniz - Bläuacker;34240;1676;MUNDTUECHLEIN;1.000;0.00;5.90
20.10.12;10:38;Köniz - Bläuacker;34240;1676;ADR BRATSCHINKEN SCHALE;0.183;2.20;4.40
20.10.12;10:38;Köniz - Bläuacker;34240;1676;THOMYNAISE LIGHT 280G TB;1.000;0.00;2.50
20.10.12;10:38;Köniz - Bläuacker;34240;1676;N°13 ALLZWECKBEUTEL 2L 20;1.000;0.00;1.35
20.10.12;10:38;Köniz - Bläuacker;34240;1676;CLEMENTINEN       LOSE;0.391;0.00;1.80
20.10.12;10:38;Köniz - Bläuacker;34240;1676;TS SPECKWUERFEL     2X60G;1.000;0.00;2.60
20.10.12;10:38;Köniz - Bläuacker;34240;1676;M-CLAS JOGHURT MARRONI;2.000;0.00;1.10
20.10.12;10:38;Köniz - Bläuacker;34240;1676;TR ADR M-DRINK PAST 1L;3.000;0.00;4.20
20.10.12;10:38;Köniz - Bläuacker;34240;1676;GAZETUECHER WEISS;1.000;0.00;10.80
20.10.12;10:38;Köniz - Bläuacker;34240;1676;GOLD GRAPEFRUITSAFT 1L;2.000;0.00;3.00
20.10.12;10:38;Köniz - Bläuacker;34240;1676;M-CLAS CAPPUCCINO CLAS.OZ;1.000;0.00;4.35
20.10.12;10:38;Köniz - Bläuacker;34240;1676;M-CLAS TS TOAST&SAND.250G;2.000;0.00;2.30
05.10.12;18:09;Köniz - Bläuacker;34240;5681;BIO EIERSPAETZLI     500G;1.000;0.00;3.20
05.10.12;18:09;Köniz - Bläuacker;34240;5681;TS S-GESCHNETZELT 2-300G;0.323;1.60;6.30
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
05.10.12;18:09;Köniz - Bläuacker;34240;5681;FRUEHLINGSR. GEMUESE 6ST;1.000;0.00;6.40
05.10.12;18:09;Köniz - Bläuacker;34240;5681;ADR CHUSCHT REDLI;0.218;1.00;4.25
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS JOG. NATURE 180G;2.000;0.00;0.80
05.10.12;18:09;Köniz - Bläuacker;34240;5681;ZUCKERMAIS        AB H.;0.519;0.00;2.75
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.55
05.10.12;18:09;Köniz - Bläuacker;34240;5681;SE OP P-GESCHN 3F2;1.000;0.00;14.50
05.10.12;18:09;Köniz - Bläuacker;34240;5681;CAN MULTICARE ZS;1.000;0.00;3.05
05.10.12;18:09;Köniz - Bläuacker;34240;5681;CHAMPIGNONS BRAUN LOSE;0.283;0.00;3.40
05.10.12;18:09;Köniz - Bläuacker;34240;5681;CHOC.PET.BEURRE NOIR 150G;1.000;0.00;2.30
05.10.12;18:09;Köniz - Bläuacker;34240;5681;BROCCOLI          LOSE;0.444;0.00;2.00
05.10.12;18:09;Köniz - Bläuacker;34240;5681;EIER CH FL 53G+ 6ER;1.000;0.00;3.50
05.10.12;18:09;Köniz - Bläuacker;34240;5681;AGNESI CRAVATTINE;1.000;0.00;2.05
05.10.12;18:09;Köniz - Bläuacker;34240;5681;SE CHOCMI WAFFEL NOIR 3ER;1.000;0.00;5.70
05.10.12;18:09;Köniz - Bläuacker;34240;5681;LOTUS KARAMELLGEBAECK250G;1.000;0.00;2.80
05.10.12;18:09;Köniz - Bläuacker;34240;5681;BAERENTATZEN 380G;1.000;0.00;3.20
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS JOGH CHOCOLAT 180G;1.000;0.00;0.55
05.10.12;18:09;Köniz - Bläuacker;34240;5681;ZWIEBELN          LOSE;0.526;0.00;1.00
05.10.12;18:09;Köniz - Bläuacker;34240;5681;RICOTTA GALBANI      250G;1.000;0.00;2.90
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-BUD GEBAECKROLLEN 2X220;1.000;0.00;2.25
05.10.12;18:09;Köniz - Bläuacker;34240;5681;TS S-PLAETZ STOTZ 2-3STK;0.267;2.30;4.40
05.10.12;18:09;Köniz - Bläuacker;34240;5681;SE TS BAUERNSCHINKEN;1.000;0.00;4.90
05.10.12;18:09;Köniz - Bläuacker;34240;5681;SE AB FLAMMKUCHEN  2X350G;1.000;0.00;8.30
05.10.12;18:09;Köniz - Bläuacker;34240;5681;ADR BERNERKAESE;0.266;1.05;4.65
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS JOGHURT MARRONI;1.000;0.00;0.55
05.10.12;18:09;Köniz - Bläuacker;34240;5681;TRAD VITAL GEBAECK 200G;1.000;0.00;3.40
05.10.12;18:09;Köniz - Bläuacker;34240;5681;TR ADR M-DRINK PAST 1L;3.000;0.00;4.20
05.10.12;18:09;Köniz - Bläuacker;34240;5681;PFLAUMEN ROT      LOSE;0.217;0.20;0.50
05.10.12;18:09;Köniz - Bläuacker;34240;5681;PASTATEIG AUSGEWALLT 250G;1.000;0.00;2.50
05.10.12;18:09;Köniz - Bläuacker;34240;5681;GOLD GRAPEFRUITSAFT 1L;2.000;0.00;3.00
05.10.12;18:09;Köniz - Bläuacker;34240;5681;M-CLAS KARTOFFELGNOC.550G;1.000;0.00;3.80
05.10.12;18:09;Köniz - Bläuacker;34240;5681;BIO HASELN. .GEMA. 200G;1.000;0.00;3.50
05.10.12;18:09;Köniz - Bläuacker;34240;5681;TRAD CHOCINO 285G;1.000;0.00;3.40
05.10.12;18:09;Köniz - Bläuacker;34240;5681;ERBSEN EXTRA FEIN 500G;1.000;0.00;2.30
05.10.12;18:09;Köniz - Bläuacker;34240;5681;KUCHENTEIG AUSG.RUND 270G;1.000;0.00;1.50
