Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
21.12.12;11:33;Köniz - Bläuacker;34240;4152;SERV 1/8 FALZ  U_000,hgel;1.000;0.00;2.10
21.12.12;11:33;Köniz - Bläuacker;34240;4152;TRINKBECHER 6ER SET COLOR;1.000;0.00;3.90
21.12.12;11:33;Köniz - Bläuacker;34240;4152;BOWL MELAMINE 13CM 4ER;1.000;0.00;11.80
21.12.12;11:33;Köniz - Bläuacker;34240;4152;SERV 1/8 FALZ  U_000,hgru;1.000;0.00;2.10
21.12.12;11:33;Köniz - Bläuacker;34240;4152;ELISEN LEBKUCHEN 200G ASS;1.000;0.00;3.30
21.12.12;11:33;Köniz - Bläuacker;34240;4152;TELLER MELAMINE 23CM 4ER;1.000;0.00;9.80
21.12.12;11:33;Köniz - Bläuacker;34240;4152;KRUG FLOWER PINK 1,85L MI;1.000;0.00;12.80
21.12.12;11:37;Köniz - Bläuacker;34240;1609;GESCHENKPAPIER 3ER SET 4;1.000;0.00;7.90
21.12.12;19:22;Köniz - Bläuacker;34240;5427;BIO MAX HAV DATTELN 200G;1.000;0.00;2.30
21.12.12;19:22;Köniz - Bläuacker;34240;5427;BIO KUCHENTEIG       270G;1.000;0.00;2.10
21.12.12;19:22;Köniz - Bläuacker;34240;5427;SAISONJOGH. APFELSTRUDEL;1.000;0.00;0.70
21.12.12;19:22;Köniz - Bläuacker;34240;5427;BLONDORANGEN      LOSE;2.604;0.00;6.25
21.12.12;19:22;Köniz - Bläuacker;34240;5427;MAXI GRUYERE MILD;0.517;0.00;7.75
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
21.12.12;19:22;Köniz - Bläuacker;34240;5427;GRAPEFR.ROSAFL.   LOSE;0.469;0.00;1.50
21.12.12;19:22;Köniz - Bläuacker;34240;5427;TS KART.FESTK.    AB 1KG;1.000;0.50;1.30
21.12.12;19:22;Köniz - Bläuacker;34240;5427;ERSATZKLINGEN ZU KOCHFELD;1.000;0.00;2.90
21.12.12;19:22;Köniz - Bläuacker;34240;5427;VALFLORA HR UHT 1/4L;1.000;0.00;1.20
21.12.12;19:22;Köniz - Bläuacker;34240;5427;GEMUESEMISCHUNG SCHWEIZ;1.000;0.00;4.30
21.12.12;19:22;Köniz - Bläuacker;34240;5427;PFEIFEN-ZHÖLZ 55MM 5ST;1.000;0.00;2.50
21.12.12;19:22;Köniz - Bläuacker;34240;5427;LITSCHIS          LOSE;0.338;1.85;2.70
21.12.12;19:22;Köniz - Bläuacker;34240;5427;EIER CH FL 53G+ 6ER;1.000;0.00;3.50
21.12.12;19:22;Köniz - Bläuacker;34240;5427;AGNESI CRAVATTINE;1.000;0.00;2.05
21.12.12;19:22;Köniz - Bläuacker;34240;5427;KEL SPECIAL K 500G;1.000;0.00;4.95
21.12.12;19:22;Köniz - Bläuacker;34240;5427;GP LUX HELLBRAUN MIT STER;1.000;0.00;5.90
21.12.12;19:22;Köniz - Bläuacker;34240;5427;DIE BUTTER 250G;1.000;0.00;3.00
21.12.12;19:22;Köniz - Bläuacker;34240;5427;BIO KLOSTER BRENNES.20BTL;1.000;0.00;1.70
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS JOGH CHOCOLAT 180G;1.000;0.00;0.55
21.12.12;19:22;Köniz - Bläuacker;34240;5427;ZWIEBELN          LOSE;0.289;0.00;0.55
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS JOGH. KOK/CHO.180G;1.000;0.00;0.55
21.12.12;19:22;Köniz - Bläuacker;34240;5427;CLEMENTINEN       LOSE;0.846;0.65;1.65
21.12.12;19:22;Köniz - Bläuacker;34240;5427;TOTAL ACTIVE MOUSSE;1.000;1.00;3.90
21.12.12;19:22;Köniz - Bläuacker;34240;5427;TS SPECKWUERFEL     2X60G;1.000;0.00;2.60
21.12.12;19:22;Köniz - Bläuacker;34240;5427;TS HINTERSCHINKEN    MAXI;0.144;0.00;3.75
21.12.12;19:22;Köniz - Bläuacker;34240;5427;TR ADR M-DRINK PAST 1L;2.000;0.00;2.80
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS BALDO REIS 1KG BTL;1.000;0.00;2.20
21.12.12;19:22;Köniz - Bläuacker;34240;5427;GOLD GRAPEFRUITSAFT 1L;1.000;0.00;1.50
21.12.12;19:22;Köniz - Bläuacker;34240;5427;MILETTE BABY EINMAL-WASCH;1.000;0.00;2.50
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS CAPPUCCINO CLAS.OZ;1.000;0.00;4.35
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS JOGH. MOK/CHO 180G;1.000;0.00;0.55
21.12.12;19:22;Köniz - Bläuacker;34240;5427;VALFLORA SAUER-HR 180ML;1.000;0.00;1.20
21.12.12;19:22;Köniz - Bläuacker;34240;5427;M-CLAS TS TOAST&SAND.250G;1.000;0.00;1.15
18.12.12;11:53;Köniz - Bläuacker;34240;6240;FRIFRENCH KNOBLAUCH   5DL;1.000;0.00;5.20
18.12.12;11:53;Köniz - Bläuacker;34240;6240;ZYLINDERKERZE, 1_ANTIKROT;1.000;0.00;7.50
18.12.12;11:53;Köniz - Bläuacker;34240;6240;SE ATLANTIK RAUCHL. 330GR;1.000;0.00;9.90
18.12.12;11:53;Köniz - Bläuacker;34240;6240;TR ADR M-DRINK PAST 1L;2.000;0.00;2.80
18.12.12;11:53;Köniz - Bläuacker;34240;6240;GOLD GRAPEFRUITSAFT 1L;1.000;0.00;1.50
18.12.12;11:53;Köniz - Bläuacker;34240;6240;AB MANGO LASSI INDIA 50CL;1.000;0.00;2.90
18.12.12;11:53;Köniz - Bläuacker;34240;6240;BAERNER SCHOGGI 100G;1.000;0.00;1.80
18.12.12;11:53;Köniz - Bläuacker;34240;6240;FRIONE POWER MALT 100G;1.000;0.00;1.70
14.12.12;11:23;Köniz - Bläuacker;34240;6655;AGNESI BASILICO SAUCE;1.000;0.00;2.70
14.12.12;11:23;Köniz - Bläuacker;34240;6655;PERSIMON KAKI     LOSE;0.474;0.00;1.80
14.12.12;11:23;Köniz - Bläuacker;34240;6655;BIO KUCHENTEIG       270G;1.000;0.00;2.10
14.12.12;11:23;Köniz - Bläuacker;34240;6655;BLONDORANGEN      LOSE;1.143;0.85;2.00
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
14.12.12;11:23;Köniz - Bläuacker;34240;6655;SCHWA.OLIV.SPA.ENTST.150G;1.000;0.00;2.40
14.12.12;11:23;Köniz - Bläuacker;34240;6655;CHOC-HERZLI-TEIG     500G;1.000;0.00;3.10
14.12.12;11:23;Köniz - Bläuacker;34240;6655;GRAPEFR.ROSAFL.   LOSE;0.484;0.00;1.55
14.12.12;11:23;Köniz - Bläuacker;34240;6655;TS RUCHBROT          250G;1.000;0.00;0.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
14.12.12;11:23;Köniz - Bläuacker;34240;6655;ERDNUESSE EXTRA   BT 500G;1.000;0.00;5.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;STANDARDKARTE FR. 4.90;1.000;0.00;4.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.55
14.12.12;11:23;Köniz - Bläuacker;34240;6655;SE OP P-GESCHN 3F2;1.000;0.00;14.50
14.12.12;11:23;Köniz - Bläuacker;34240;6655;EIER CH FL 53G+ 6ER;1.000;0.00;3.50
14.12.12;11:23;Köniz - Bläuacker;34240;6655;MAX HAV BASMATI REIS 1KG;1.000;0.60;3.15
14.12.12;11:23;Köniz - Bläuacker;34240;6655;PACKSCHNUR C WEISS;1.000;0.00;2.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS JOGH CHOCOLAT 180G;1.000;0.00;0.55
14.12.12;11:23;Köniz - Bläuacker;34240;6655;AVOCADOS          ST S.;1.000;0.55;1.15
14.12.12;11:23;Köniz - Bläuacker;34240;6655;TS V-SCHINKENWUERFE 2X65G;1.000;0.00;2.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;RICCI COUSCOUS MITTEL500G;1.000;0.00;2.25
14.12.12;11:23;Köniz - Bläuacker;34240;6655;BIO MANDELN GEMAHLEN 200G;1.000;0.00;3.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;BSB STICKERS;1.000;0.00;2.70
14.12.12;11:23;Köniz - Bläuacker;34240;6655;CLEMENTINEN       LOSE;0.870;0.00;2.35
14.12.12;11:23;Köniz - Bläuacker;34240;6655;BUCHE CHAVROUX AFFINE;1.000;0.00;3.65
14.12.12;11:23;Köniz - Bläuacker;34240;6655;TS SPECKWUERFEL     2X60G;1.000;0.00;2.60
14.12.12;11:23;Köniz - Bläuacker;34240;6655;TS HINTERSCHINKEN    MAXI;0.144;0.00;3.75
14.12.12;11:23;Köniz - Bläuacker;34240;6655;CONDY CORNICHONS 200G;1.000;0.00;2.30
14.12.12;11:23;Köniz - Bläuacker;34240;6655;TR ADR M-DRINK PAST 1L;2.000;0.00;2.80
14.12.12;11:23;Köniz - Bläuacker;34240;6655;G.PAPIER GEPUNKTET ORANGE;1.000;0.00;3.90
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS POLENTA FEIN 500G;1.000;0.00;1.20
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS KARTOFFELGNOC.550G;1.000;0.00;3.80
14.12.12;11:23;Köniz - Bläuacker;34240;6655;MIOB UNIVERSAL-BÜRSTE;1.000;0.00;6.50
14.12.12;11:23;Köniz - Bläuacker;34240;6655;M-CLAS TS TOAST&SAND.250G;1.000;0.00;1.15
14.12.12;11:23;Köniz - Bläuacker;34240;6655;ERBSEN EXTRA FEIN 500G;1.000;0.00;2.30
10.12.12;17:11;Köniz - Bläuacker;34240;7225;DATTELN FRISCH    AB H.;0.303;1.80;5.30
10.12.12;17:11;Köniz - Bläuacker;34240;7225;AVENT BABYFLASCHE 125 ML;1.000;0.00;8.80
10.12.12;17:11;Köniz - Bläuacker;34240;7225;ZYLINDERKERZE, 1_ANTIKROT;1.000;0.00;7.50
07.12.12;18:25;Köniz - Bläuacker;34240;6778;QM R-HACKFLEISCH 2-300G;0.536;2.70;5.90
07.12.12;18:25;Köniz - Bläuacker;34240;6778;PERSIMON KAKI     LOSE;0.724;0.70;2.10
07.12.12;18:25;Köniz - Bläuacker;34240;6778;BIO KUCHENTEIG       270G;1.000;0.00;2.10
07.12.12;18:25;Köniz - Bläuacker;34240;6778;BLONDORANGEN      LOSE;1.580;0.00;3.95
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
07.12.12;18:25;Köniz - Bläuacker;34240;6778;GRAPEFR.ROSAFL.   LOSE;0.500;0.00;1.60
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-BUDGET MEHRZWECKBEUTEL;1.000;0.00;1.00
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.55
07.12.12;18:25;Köniz - Bläuacker;34240;6778;VALFLORA HR UHT 1/4L;1.000;0.00;1.20
07.12.12;18:25;Köniz - Bläuacker;34240;6778;OP P-MINIFILET MIDI SB;0.266;2.15;7.45
07.12.12;18:25;Köniz - Bläuacker;34240;6778;ZOE REVITAL STRAFFENDE TA;1.000;0.00;13.40
07.12.12;18:25;Köniz - Bläuacker;34240;6778;GEMUESEMISCHUNG SCHWEIZ;1.000;0.00;4.30
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-CLAS SCHW.WUERSTLI4SVAC;1.000;0.00;3.80
07.12.12;18:25;Köniz - Bläuacker;34240;6778;BROCCOLI          LOSE;0.426;0.00;1.45
07.12.12;18:25;Köniz - Bläuacker;34240;6778;LAUCH GRUEN       LOSE;0.486;0.00;1.75
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-BUD TISSUES 150STK;1.000;0.00;0.90
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-CLAS JOGH CHOCOLAT 180G;1.000;0.00;0.55
07.12.12;18:25;Köniz - Bläuacker;34240;6778;ZWIEBELN          LOSE;0.421;0.00;0.80
07.12.12;18:25;Köniz - Bläuacker;34240;6778;SCHINKENGIPFELI 12ST;1.000;0.00;6.20
07.12.12;18:25;Köniz - Bläuacker;34240;6778;TS V-SCHINKENWUERFE 2X65G;1.000;0.00;2.90
07.12.12;18:25;Köniz - Bläuacker;34240;6778;KART.AMANDINE     AB 1.5;1.000;0.00;4.80
07.12.12;18:25;Köniz - Bläuacker;34240;6778;CLEMENTINEN       LOSE;1.075;0.95;2.15
07.12.12;18:25;Köniz - Bläuacker;34240;6778;BUCHE CHAVROUX AFFINE;1.000;0.00;3.65
07.12.12;18:25;Köniz - Bläuacker;34240;6778;M-CLAS JOGHURT MARRONI;1.000;0.00;0.55
07.12.12;18:25;Köniz - Bläuacker;34240;6778;TR ADR M-DRINK PAST 1L;4.000;0.00;5.60
07.12.12;18:25;Köniz - Bläuacker;34240;6778;GOLD GRAPEFRUITSAFT 1L;1.000;0.30;1.20
07.12.12;18:25;Köniz - Bläuacker;34240;6778;MCLASS BRENNSPRIT 1L;1.000;0.00;2.50
07.12.12;18:25;Köniz - Bläuacker;34240;6778;MILETTE WINDELEINLAGEN/RE;1.000;0.00;2.75
07.12.12;18:25;Köniz - Bläuacker;34240;6778;VALFLORA SAUER-HR 180ML;1.000;0.00;1.20
07.12.12;18:25;Köniz - Bläuacker;34240;6778;BIO KAROTTEN      AB 1KG;1.000;0.00;3.50
07.12.12;18:25;Köniz - Bläuacker;34240;6778;DIE BUTTER SCHALE 250G;1.000;0.00;3.50
07.12.12;18:28;Köniz - Bläuacker;34240;4047;ADR WEIH.STERN GLIMM.13CM;1.000;2.00;8.80
01.12.12;11:39;Bern - Marktgasse;34710;2784;ZYLINDERKERZE, 1_ROT;1.000;0.00;8.50
