Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
25.11.11;16:21;Bern - Zähringer;34360;3410;ADR SEELAENDERBROETLI 80G;1.000;0.00;1.00
25.11.11;16:21;Bern - Zähringer;34360;3410;VITTEL 50CL;1.000;0.00;0.80
25.11.11;16:21;Bern - Zähringer;34360;3410;M-CLAS BLOX BISKIZZ 5ER;1.000;0.00;2.70
25.11.11;16:21;Bern - Zähringer;34360;3410;CUMULUS Bon 5.-;-1.000;0.00;-5.00
25.11.11;16:21;Bern - Zähringer;34360;3410;BIO BIRCHERMUESLI    190G;1.000;0.00;2.90
10.11.11;19:51;Köniz - Bläuacker;34240;1150;KNORR HUEHNERBOUILLON113G;1.000;0.00;3.15
10.11.11;19:51;Köniz - Bläuacker;34240;1150;M-BUD GRAPEFRUIT 1.5L;1.000;0.00;0.70
10.11.11;19:51;Köniz - Bläuacker;34240;1150;7UP REGULAR 1.5L;1.000;0.00;1.90
10.11.11;19:51;Köniz - Bläuacker;34240;1150;HANDY  750 ML;1.000;0.00;1.80
10.11.11;19:51;Köniz - Bläuacker;34240;1150;HEI SCHWINGERKAESE;0.205;2.25;2.25
10.11.11;19:51;Köniz - Bläuacker;34240;1150;RAP SALAMI CLASSICO  MAXI;1.000;0.00;5.20
10.11.11;19:51;Köniz - Bläuacker;34240;1150;RIVELLA ROT 1.5L;2.000;0.00;4.50
10.11.11;19:51;Köniz - Bläuacker;34240;1150;PEL TINTENPATRONEN 2X6ST;1.000;0.00;2.90
10.11.11;19:51;Köniz - Bläuacker;34240;1150;CHAMPIGNONS BRAUN LOSE;0.208;0.75;1.75
10.11.11;19:51;Köniz - Bläuacker;34240;1150;M-CLAS KOKOS 450G DS;1.000;0.00;4.50
10.11.11;19:51;Köniz - Bläuacker;34240;1150;CLEMENTINEN       NZ 1KG;1.000;0.00;2.60
10.11.11;19:51;Köniz - Bläuacker;34240;1150;MOZZARELLA GALBANI 400G;1.000;0.00;4.55
