Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
19.09.11;18:27;Köniz - Bläuacker;34240;5969;MONI OLIO EXTRA VERGINE1L;1.000;2.55;10.15
19.09.11;18:27;Köniz - Bläuacker;34240;5969;FEIGEN BLAU       ST S.;6.000;3.00;3.00
19.09.11;18:27;Köniz - Bläuacker;34240;5969;FRUEHLINGSR. GEMUESE 6ST;1.000;0.00;6.40
19.09.11;18:27;Köniz - Bläuacker;34240;5969;SE M-CLAS ORANGENSAFT10X1;1.000;0.00;5.75
19.09.11;18:27;Köniz - Bläuacker;34240;5969;VALFLORA M-DRINK UHT 1/2L;1.000;0.00;0.90
19.09.11;18:27;Köniz - Bläuacker;34240;5969;PONTI BALSA.DI MODENA50CL;1.000;0.00;4.40
19.09.11;18:27;Köniz - Bläuacker;34240;5969;M-CLAS SCHW.WUERSTLI4SVAC;1.000;0.00;3.80
19.09.11;18:27;Köniz - Bläuacker;34240;5969;M-CLAS ROSA THON SALZW.;1.000;0.00;1.30
19.09.11;18:27;Köniz - Bläuacker;34240;5969;M-CLAS HAFERFLO.FEIN 500G;1.000;0.00;1.00
19.09.11;18:27;Köniz - Bläuacker;34240;5969;KEL CORN FLAKES 600G;1.000;0.00;4.00
19.09.11;18:27;Köniz - Bläuacker;34240;5969;ADR ALPENKRAEUTERSALZ 62G;1.000;0.00;2.95
19.09.11;18:27;Köniz - Bläuacker;34240;5969;M-CLAS PFLEGE SPUELUNG;1.000;0.00;3.60
19.09.11;18:27;Köniz - Bläuacker;34240;5969;ADR M-DRINK PAST 1L;2.000;0.00;2.80
19.09.11;18:27;Köniz - Bläuacker;34240;5969;TS BAUERNSCHINKEN    MAXI;1.000;0.00;5.30
19.09.11;18:27;Köniz - Bläuacker;34240;5969;EICHBLATTSALAT    BT S.;2.000;0.00;3.80
19.09.11;18:27;Köniz - Bläuacker;34240;5969;GOLD GRAPEFRUITSAFT 1L;1.000;0.00;1.50
19.09.11;18:27;Köniz - Bläuacker;34240;5969;POM TEDDIES ORIGINAL 100G;2.000;0.00;4.60
29.08.11;18:01;Köniz - Bläuacker;34240;1650;RIVELLA ROT 1.5L;1.000;0.00;2.25
29.08.11;18:01;Köniz - Bläuacker;34240;1650;M-BUD WEISS 100G;1.000;0.00;0.90
29.08.11;18:01;Köniz - Bläuacker;34240;1650;KASSENTRAGTASCHE_100-199K;1.000;0.00;0.30
29.08.11;18:01;Köniz - Bläuacker;34240;1650;ADR M-DRINK PAST 1L;4.000;0.00;5.60
29.08.11;18:01;Köniz - Bläuacker;34240;1650;M-BUD GUMMIBONBON 400G;1.000;0.00;1.70
29.08.11;18:01;Köniz - Bläuacker;34240;1650;*SERV 33CM BLUME_000,blau;1.000;0.00;5.50
19.08.11;20:22;Köniz - Bläuacker;34240;6524;MOLFINA SERVICEBEUTEL;1.000;0.00;1.15
19.08.11;20:22;Köniz - Bläuacker;34240;6524;M-CLAS TOAST&SANDWICH 190;2.000;0.00;1.80
19.08.11;20:22;Köniz - Bläuacker;34240;6524;RACCARD TRADITION SCH;0.279;0.00;6.00
19.08.11;20:22;Köniz - Bläuacker;34240;6524;MOLFINA TAMPONS SUPER 16;2.000;0.00;5.40
19.08.11;20:22;Köniz - Bläuacker;34240;6524;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.20
19.08.11;20:22;Köniz - Bläuacker;34240;6524;MEN'S BADESHORTS_M,blau;1.000;0.00;29.90
19.08.11;20:22;Köniz - Bläuacker;34240;6524;MEL.CHARENTAIS    ST S.;1.000;0.00;2.90
19.08.11;20:22;Köniz - Bläuacker;34240;6524;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
19.08.11;20:22;Köniz - Bläuacker;34240;6524;OP P-MINIFILET MIDI SB;0.302;1.80;9.05
19.08.11;20:22;Köniz - Bläuacker;34240;6524;NIVEA DEO FRESH NATURAL V;1.000;0.00;5.95
19.08.11;20:22;Köniz - Bläuacker;34240;6524;TOTAL COLOR 2X2L NFB DUO;1.000;0.00;25.40
19.08.11;20:22;Köniz - Bläuacker;34240;6524;BIO SIRUP HOLUNDERBLUETEN;1.000;0.00;3.95
19.08.11;20:22;Köniz - Bläuacker;34240;6524;RAP TESSINERPLATTE   MAXI;0.124;1.10;4.35
19.08.11;20:22;Köniz - Bläuacker;34240;6524;XETABEL 200G;1.000;0.00;4.50
19.08.11;20:22;Köniz - Bläuacker;34240;6524;CORN TORTILLAS 335G;1.000;1.10;4.20
19.08.11;20:22;Köniz - Bläuacker;34240;6524;BIO BLEVITA DINKEL 6PRT;1.000;0.00;3.75
19.08.11;20:22;Köniz - Bläuacker;34240;6524;QM S-SPIESS KNOBL 2STK;0.246;0.00;9.60
19.08.11;20:22;Köniz - Bläuacker;34240;6524;ZWIEBELN          LOSE;0.528;0.00;0.95
19.08.11;20:22;Köniz - Bläuacker;34240;6524;AVOCADOS          ST S.;1.000;0.00;1.40
19.08.11;20:22;Köniz - Bläuacker;34240;6524;RICOTTA GALBANI      250G;1.000;0.00;3.10
19.08.11;20:22;Köniz - Bläuacker;34240;6524;TS K-GESCHNETZELT 2-300G;0.294;1.60;12.05
19.08.11;20:22;Köniz - Bläuacker;34240;6524;ADR M-DRINK PAST 1L;3.000;0.00;4.20
19.08.11;20:22;Köniz - Bläuacker;34240;6524;BLEVITA THYM/MEERS. PRT;1.000;0.00;3.55
19.08.11;20:22;Köniz - Bläuacker;34240;6524;RICCI COUSCOUS MITTEL500G;1.000;0.00;2.25
19.08.11;20:22;Köniz - Bläuacker;34240;6524;GRUYERE REZENT       250G;0.225;0.90;3.15
19.08.11;20:22;Köniz - Bläuacker;34240;6524;PEPERONI GEMISCHT AB 500G;1.000;0.70;1.60
19.08.11;20:22;Köniz - Bläuacker;34240;6524;CONDY CORNICHONS FEIN300G;1.000;0.00;2.90
19.08.11;20:22;Köniz - Bläuacker;34240;6524;NEKTARINEN GELBF. LOSE;0.579;0.00;1.10
19.08.11;20:22;Köniz - Bläuacker;34240;6524;ELMEX FLUORID ZAHNSPUELUN;1.000;0.00;10.30
19.08.11;20:22;Köniz - Bläuacker;34240;6524;PFLAUMEN ROT      LOSE;0.816;1.30;1.55
19.08.11;20:22;Köniz - Bläuacker;34240;6524;LINSOFT JUMBO 42X10 FSC;1.000;0.00;4.80
19.08.11;20:22;Köniz - Bläuacker;34240;6524;GOLD GRAPEFRUITSAFT 1L;2.000;0.00;3.00
