Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
24.06.11;19:48;Köniz - Bläuacker;34240;8373;BIO KUCHENTEIG       270G;1.000;0.00;2.10
24.06.11;19:48;Köniz - Bläuacker;34240;8373;BLEVITA LEINSAMEN 6PRT;1.000;0.00;3.35
24.06.11;19:48;Köniz - Bläuacker;34240;8373;SE CAPRICE DES DIEUX 300G;1.000;0.00;4.60
24.06.11;19:48;Köniz - Bläuacker;34240;8373;M-CLAS JOGH HASELN. 180G;2.000;0.20;1.00
24.06.11;19:48;Köniz - Bläuacker;34240;8373;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.60
24.06.11;19:48;Köniz - Bläuacker;34240;8373;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
24.06.11;19:48;Köniz - Bläuacker;34240;8373;SE BUENDNERROHSCHI.   DUO;1.000;0.00;7.80
24.06.11;19:48;Köniz - Bläuacker;34240;8373;M-CLAS JOGH VANILLE 180G;2.000;0.20;1.00
24.06.11;19:48;Köniz - Bläuacker;34240;8373;TS BUTTERZOPF        500G;1.000;0.00;3.30
24.06.11;19:48;Köniz - Bläuacker;34240;8373;M-CLAS CAPPUCC.CLAS.10BTL;1.000;0.00;4.70
24.06.11;19:48;Köniz - Bläuacker;34240;8373;BIO BLEVITA DINKEL 6PRT;1.000;0.00;3.75
24.06.11;19:48;Köniz - Bläuacker;34240;8373;MEL.GALIA         ST S.;1.000;0.90;1.50
24.06.11;19:48;Köniz - Bläuacker;34240;8373;ADR M-DRINK PAST 1L;4.000;0.00;5.60
24.06.11;19:48;Köniz - Bläuacker;34240;8373;RAP SALAMI RUSTICO   MAXI;1.000;1.65;3.85
24.06.11;19:48;Köniz - Bläuacker;34240;8373;NEKTARINEN GELBF. LOSE;0.711;0.00;2.70
24.06.11;19:48;Köniz - Bläuacker;34240;8373;PFIR.WEISSFL.EXT. LOSE;0.586;0.00;3.75
24.06.11;19:48;Köniz - Bläuacker;34240;8373;SE CHOC PETIT BEURRE DUO;1.000;0.00;2.30
14.06.11;18:53;Köniz - Bläuacker;34240;807;BIO HAV KAFFEE GEMAH.250G;1.000;0.00;4.35
14.06.11;18:53;Köniz - Bläuacker;34240;807;M-CLAS ORANGENSAFT 1L BRI;2.000;0.00;2.30
14.06.11;18:53;Köniz - Bläuacker;34240;807;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.20
14.06.11;18:53;Köniz - Bläuacker;34240;807;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.60
14.06.11;18:53;Köniz - Bläuacker;34240;807;BIO V.KORN HAFERFLOE.500G;1.000;0.00;1.20
14.06.11;18:53;Köniz - Bläuacker;34240;807;GARTENERBSEN 500G;1.000;0.00;2.60
14.06.11;18:53;Köniz - Bläuacker;34240;807;ADR CHUSCHT REDLI;0.226;1.10;4.30
14.06.11;18:53;Köniz - Bläuacker;34240;807;VALFLORA M-DRINK UHT 1/2L;1.000;0.00;0.90
14.06.11;18:53;Köniz - Bläuacker;34240;807;M-CLAS JOGH VANILLE 180G;4.000;0.00;2.40
14.06.11;18:53;Köniz - Bläuacker;34240;807;CAN WHITE BRILLANT ZS;1.000;0.00;3.50
14.06.11;18:53;Köniz - Bläuacker;34240;807;N°11 FRISCHHALTEFOLIE MIK;1.000;0.00;3.20
14.06.11;18:53;Köniz - Bläuacker;34240;807;SE M-CLAS POULETGESCHN.;1.000;0.00;7.20
14.06.11;18:53;Köniz - Bläuacker;34240;807;SCHINKENGIPFELI 12ST;1.000;0.00;6.80
14.06.11;18:53;Köniz - Bläuacker;34240;807;MISPELN           LOSE;0.464;0.00;2.55
14.06.11;18:53;Köniz - Bläuacker;34240;807;ADR M-DRINK PAST 1L;2.000;0.00;2.80
14.06.11;18:53;Köniz - Bläuacker;34240;807;PASSIERSIEB Ø 18 CM;1.000;0.00;5.50
14.06.11;18:53;Köniz - Bläuacker;34240;807;NEKTARINEN GELBF. LOSE;0.688;1.45;2.20
14.06.11;18:53;Köniz - Bläuacker;34240;807;CONDY CORNICHONS 200G;1.000;0.00;2.10
14.06.11;18:53;Köniz - Bläuacker;34240;807;APF.PINOVA I      LOSE;0.813;0.00;2.60
14.06.11;18:53;Köniz - Bläuacker;34240;807;GOLD GRAPEFRUITSAFT 1L;2.000;0.60;2.40
14.06.11;18:53;Köniz - Bläuacker;34240;807;M-CLAS MAISKOERNER 170G;1.000;0.00;0.80
14.06.11;18:53;Köniz - Bläuacker;34240;807;GRUYERE MILD         250G;0.252;0.90;3.40
