Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
25.05.12;19:57;Köniz - Bläuacker;34240;4713;OP POULETSCHNITZEL 2STK;0.353;2.10;9.35
25.05.12;19:57;Köniz - Bläuacker;34240;4713;ADR BERNER ALPKAESE;0.259;0.00;6.35
25.05.12;19:57;Köniz - Bläuacker;34240;4713;THOMY MAYO FRANC 265G TB;1.000;0.50;2.00
25.05.12;19:57;Köniz - Bläuacker;34240;4713;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
25.05.12;19:57;Köniz - Bläuacker;34240;4713;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
25.05.12;19:57;Köniz - Bläuacker;34240;4713;IN.SOUP FLAEDLISUPPE 5PRT;1.000;0.00;2.30
25.05.12;19:57;Köniz - Bläuacker;34240;4713;ERDBEEREN         AB 250G;1.000;0.00;3.80
25.05.12;19:57;Köniz - Bläuacker;34240;4713;HEFTKLAMMERN NO.10;1.000;0.00;1.10
25.05.12;19:57;Köniz - Bläuacker;34240;4713;M-CLAS HAFERFLO.FEIN 1KG;1.000;0.00;1.55
25.05.12;19:57;Köniz - Bläuacker;34240;4713;SAISONJOGH. RHABARBER;2.000;0.00;1.40
25.05.12;19:57;Köniz - Bläuacker;34240;4713;VALFLORA M-DRINK UHT 1/2L;1.000;0.00;0.90
25.05.12;19:57;Köniz - Bläuacker;34240;4713;SE S-BRATWURST     4X110G;1.000;0.00;4.90
25.05.12;19:57;Köniz - Bläuacker;34240;4713;BANANEN  I        LOSE;0.571;0.00;1.60
25.05.12;19:57;Köniz - Bläuacker;34240;4713;GRAPEFR.ROTFL.    LOSE;0.380;0.00;0.95
25.05.12;19:57;Köniz - Bläuacker;34240;4713;IN.SOUP KLARESUP.CRO.5PRT;1.000;0.00;2.30
25.05.12;19:57;Köniz - Bläuacker;34240;4713;IN.SOUP MINESTRONE 5PRT;1.000;0.00;2.50
25.05.12;19:57;Köniz - Bläuacker;34240;4713;AGNESI CRAVATTINE;1.000;0.00;2.05
25.05.12;19:57;Köniz - Bläuacker;34240;4713;PAP HAFTNO 76X76MM_gelb;1.000;0.00;2.90
25.05.12;19:57;Köniz - Bläuacker;34240;4713;AGNESI GNOCCHI;1.000;0.00;2.05
25.05.12;19:57;Köniz - Bläuacker;34240;4713;MIOB ERSATZKÖPFE PFANNE;1.000;0.00;2.90
25.05.12;19:57;Köniz - Bläuacker;34240;4713;RICCI COUSCOUS MITTEL500G;1.000;0.00;2.25
25.05.12;19:57;Köniz - Bläuacker;34240;4713;PC HB LA BAGUETTE    280G;1.000;0.00;3.20
25.05.12;19:57;Köniz - Bläuacker;34240;4713;M-CLAS SULTANINEN 300G;1.000;0.00;1.45
25.05.12;19:57;Köniz - Bläuacker;34240;4713;GRILL SCHNECKE PAST 270G;1.000;2.00;4.40
25.05.12;19:57;Köniz - Bläuacker;34240;4713;PAP HAFTNO WÜRFEL 51X51MM;1.000;0.00;2.50
25.05.12;19:57;Köniz - Bläuacker;34240;4713;APPENZELLER SURCHOIX 250G;0.254;0.90;3.55
25.05.12;19:57;Köniz - Bläuacker;34240;4713;TS HINTERSCHINKEN    MAXI;0.160;0.00;4.15
25.05.12;19:57;Köniz - Bläuacker;34240;4713;APF.BRAEBURN I    LOSE;0.828;0.00;2.65
25.05.12;19:57;Köniz - Bläuacker;34240;4713;TR ADR M-DRINK PAST 1L;3.000;0.00;4.20
25.05.12;19:57;Köniz - Bläuacker;34240;4713;CANTADOU KRAEUTER    125G;1.000;0.00;2.50
25.05.12;19:57;Köniz - Bläuacker;34240;4713;M-CLAS TS TOAST&SAND.250G;1.000;0.00;1.15
25.05.12;19:57;Köniz - Bläuacker;34240;4713;AGNESI TORTIGLIONI;1.000;0.00;2.05
18.05.12;19:49;Köniz - Bläuacker;34240;2287;ADR BERNER ALPKAESE;0.287;1.45;5.60
18.05.12;19:49;Köniz - Bläuacker;34240;2287;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
18.05.12;19:49;Köniz - Bläuacker;34240;2287;MIOB STAHLKNÄUEL 3ST;1.000;0.00;2.25
18.05.12;19:49;Köniz - Bläuacker;34240;2287;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
18.05.12;19:49;Köniz - Bläuacker;34240;2287;BIO MH BANANEN    AB H.;0.578;0.00;1.85
18.05.12;19:49;Köniz - Bläuacker;34240;2287;SE M-CLAS ORANGENSAFT10X1;1.000;0.00;5.75
18.05.12;19:49;Köniz - Bläuacker;34240;2287;SE KIWIS          AB S.;1.000;0.00;4.60
18.05.12;19:49;Köniz - Bläuacker;34240;2287;Elia Duschvorhan_180 x 18;1.000;0.00;39.90
18.05.12;19:49;Köniz - Bläuacker;34240;2287;RIVELLA ROT 1.5L;1.000;0.00;2.40
18.05.12;19:49;Köniz - Bläuacker;34240;2287;ERDBEEREN         AB 500G;1.000;0.40;2.20
18.05.12;19:49;Köniz - Bläuacker;34240;2287;PEL TINTENPATRONEN 2X6ST;1.000;0.00;2.90
18.05.12;19:49;Köniz - Bläuacker;34240;2287;KEL SPECIAL K 500G;1.000;0.00;5.00
18.05.12;19:49;Köniz - Bläuacker;34240;2287;SAISONJOGH. ERDBEERMELISS;2.000;0.00;1.40
18.05.12;19:49;Köniz - Bläuacker;34240;2287;MIOB SCHWÄMME SYNTH SOFT&;1.000;0.00;2.90
18.05.12;19:49;Köniz - Bläuacker;34240;2287;KASSENTRAGTASCHEN;1.000;0.00;0.30
18.05.12;19:49;Köniz - Bläuacker;34240;2287;BIO SONNENKRANZ      360G;1.000;0.00;2.60
18.05.12;19:49;Köniz - Bläuacker;34240;2287;TOTAL ACTIVE MOUSSE;1.000;0.00;4.90
18.05.12;19:49;Köniz - Bläuacker;34240;2287;APF.BRAEBURN I    LOSE;1.000;0.00;3.20
18.05.12;19:49;Köniz - Bläuacker;34240;2287;TR ADR M-DRINK PAST 1L;3.000;0.00;4.20
18.05.12;19:49;Köniz - Bläuacker;34240;2287;CANTADOU KRAEUTER    125G;1.000;0.00;2.50
18.05.12;19:49;Köniz - Bläuacker;34240;2287;POTZ / ZAC BACKOFENREINIG;1.000;0.00;4.10
18.05.12;19:49;Köniz - Bläuacker;34240;2287;TS BAUERNSCHINKEN    MAXI;1.000;0.00;5.30
18.05.12;19:49;Köniz - Bläuacker;34240;2287;GOLD GRAPEFRUITSAFT 1L;2.000;0.00;3.00
18.05.12;19:49;Köniz - Bläuacker;34240;2287;TWIST RECYCLING 4ER HAUSH;1.000;0.00;4.00
12.05.12;11:39;Köniz - Bläuacker;34240;7873;BIO MH BANANEN    AB H.;0.500;0.00;1.60
12.05.12;11:39;Köniz - Bläuacker;34240;7873;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
12.05.12;11:39;Köniz - Bläuacker;34240;7873;ACTI MAGNESIUM STICKS 24G;1.000;0.00;5.50
12.05.12;11:39;Köniz - Bläuacker;34240;7873;KINDER SCHOKOLADE T8;1.000;0.00;1.30
12.05.12;11:39;Köniz - Bläuacker;34240;7873;TR ADR M-DRINK PAST 1L;1.000;0.00;1.40
12.05.12;11:39;Köniz - Bläuacker;34240;7873;GOLD GRAPEFRUITSAFT 1L;1.000;0.00;1.50
04.05.12;20:37;Köniz - Bläuacker;34240;482;MONI OLIO EXTRA VERGINE1L;1.000;0.00;12.70
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS MAYONNAISE 170G TB;1.000;0.00;1.30
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS COTTAGE CHEESE NAT;1.000;0.00;1.40
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS CHIPS PAPRIKA 280G;1.000;0.00;4.20
04.05.12;20:37;Köniz - Bläuacker;34240;482;BIO MH BANANEN    AB H.;0.688;0.00;2.20
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS CHIPS NATURE 280G;1.000;0.00;3.90
04.05.12;20:37;Köniz - Bläuacker;34240;482;ADR SIRUP GOLDMELISSEN;1.000;0.00;4.90
04.05.12;20:37;Köniz - Bläuacker;34240;482;HANDY  750 ML;1.000;0.00;1.80
04.05.12;20:37;Köniz - Bläuacker;34240;482;SE KIWIS          AB S.;1.000;0.00;2.30
04.05.12;20:37;Köniz - Bläuacker;34240;482;TOMATEN AROMATICO AB S.;1.000;0.00;3.30
04.05.12;20:37;Köniz - Bläuacker;34240;482;TS WEISSMEHL 10X1KG //;1.000;0.00;1.80
04.05.12;20:37;Köniz - Bläuacker;34240;482;HONIGGLAS 10CL;2.000;0.00;3.00
04.05.12;20:37;Köniz - Bläuacker;34240;482;FRISCHBACKHEFE        42G;1.000;0.00;0.25
04.05.12;20:37;Köniz - Bläuacker;34240;482;GRAPEFR.ROTFL.    LOSE;0.846;0.00;2.20
04.05.12;20:37;Köniz - Bläuacker;34240;482;IN.SOUP KLARESUP.CRO.5PRT;2.000;0.00;4.60
04.05.12;20:37;Köniz - Bläuacker;34240;482;EIER CH FL 53G+ 6ER;1.000;0.00;3.50
04.05.12;20:37;Köniz - Bläuacker;34240;482;HOLZKOHLEBRIKETTS FSC 5KG;1.000;0.00;8.95
04.05.12;20:37;Köniz - Bläuacker;34240;482;DIE BUTTER 250G;1.000;0.00;3.00
04.05.12;20:37;Köniz - Bläuacker;34240;482;N°31 BACKPAPIER BOGEN FLA;1.000;0.00;2.10
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS REIS S.ANDREA 1KG;1.000;0.00;2.20
04.05.12;20:37;Köniz - Bläuacker;34240;482;SCHINKENGIPFELI 12ST;1.000;0.00;6.20
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS HASELNUESSE GEM.;1.000;0.00;3.10
04.05.12;20:37;Köniz - Bläuacker;34240;482;TS KALBSPLAETZLI 1-2STK;0.216;2.50;12.30
04.05.12;20:37;Köniz - Bläuacker;34240;482;KIRI                160G;1.000;0.00;2.60
04.05.12;20:37;Köniz - Bläuacker;34240;482;OP P-MINUTENSCHNITZ. ROMA;0.231;0.00;8.10
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS 5EIER-SPIRALONI;1.000;0.55;2.05
04.05.12;20:37;Köniz - Bläuacker;34240;482;EINKAUFSWAGEN PUNTA ASSOR;1.000;0.00;39.00
04.05.12;20:37;Köniz - Bläuacker;34240;482;PAP RBUCHEINL A4 4MM 100B;1.000;0.00;3.90
04.05.12;20:37;Köniz - Bläuacker;34240;482;GRILL SCHNECKE PAST 270G;1.000;0.00;6.40
04.05.12;20:37;Köniz - Bläuacker;34240;482;ADR BERNERKAESE;0.246;1.00;4.30
04.05.12;20:37;Köniz - Bläuacker;34240;482;APF.BRAEBURN I    LOSE;1.203;0.00;3.85
04.05.12;20:37;Köniz - Bläuacker;34240;482;BIO APPENZELLER MILD;0.230;0.90;3.80
04.05.12;20:37;Köniz - Bläuacker;34240;482;TR ADR M-DRINK PAST 1L;3.000;0.00;4.20
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS SENF MILD 200G TB;1.000;0.00;0.95
04.05.12;20:37;Köniz - Bläuacker;34240;482;GOLD GRAPEFRUITSAFT 1L;2.000;0.00;3.00
04.05.12;20:37;Köniz - Bläuacker;34240;482;MB JOGHURT VANILLE;2.000;0.00;0.80
04.05.12;20:37;Köniz - Bläuacker;34240;482;GRUYERE MILD         250G;0.277;0.85;3.60
04.05.12;20:37;Köniz - Bläuacker;34240;482;ROSMARIN          AB S.;1.000;0.00;1.70
04.05.12;20:37;Köniz - Bläuacker;34240;482;ANANAS            ST S.;1.000;1.20;2.70
04.05.12;20:37;Köniz - Bläuacker;34240;482;M-CLAS TS TOAST&SAND.250G;1.000;0.00;1.15
04.05.12;20:37;Köniz - Bläuacker;34240;482;KUCHENTEIG AUSG.RUND 270G;1.000;0.00;1.50
04.05.12;20:37;Köniz - Bläuacker;34240;482;DIE BUTTER SCHALE 250G;1.000;0.00;3.50
