Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
25.07.12;11:42;Bern - Zähringer;34360;8993;M-BUD MILCH 100G;1.000;0.00;0.45
25.07.12;11:42;Bern - Zähringer;34360;8993;TS KRUSTENKRANZ      300G;1.000;0.00;2.00
25.07.12;11:42;Bern - Zähringer;34360;8993;CHIPS SOUR CREAM&ONION;1.000;0.00;2.00
14.07.12;14:31;Köniz - Bläuacker;34240;6891;AGNESI FUSILLI 500G;1.000;0.00;2.05
14.07.12;14:31;Köniz - Bläuacker;34240;6891;ZWEIF SNACK. PAPRIKA 75G;1.000;0.00;1.95
14.07.12;14:31;Köniz - Bläuacker;34240;6891;M-CLAS JOG. NATURE 180G;2.000;0.00;0.80
14.07.12;14:31;Köniz - Bläuacker;34240;6891;EIER CH FL 63G+ 4ER;1.000;0.00;2.65
14.07.12;14:31;Köniz - Bläuacker;34240;6891;KEL SPECIAL K 500G;1.000;0.00;5.40
14.07.12;14:31;Köniz - Bläuacker;34240;6891;RIVELLA ROT 50CL;1.000;0.00;1.30
14.07.12;14:31;Köniz - Bläuacker;34240;6891;MEL.GALIA         ST S.;1.000;0.70;1.00
14.07.12;14:31;Köniz - Bläuacker;34240;6891;KINDER SCHOKOLADE T8;1.000;0.00;1.30
14.07.12;14:31;Köniz - Bläuacker;34240;6891;GEHACKTE TOMATEN 280G DS;2.000;0.00;1.80
14.07.12;14:31;Köniz - Bläuacker;34240;6891;LE TONNEAU 250G;0.235;1.05;4.70
14.07.12;14:31;Köniz - Bläuacker;34240;6891;COCA-COLA ZERO 50CL;2.000;0.00;2.20
14.07.12;14:31;Köniz - Bläuacker;34240;6891;MOZZARELLA ALFREDO STANGE;1.000;0.00;2.95
14.07.12;14:31;Köniz - Bläuacker;34240;6891;RICCI COUSCOUS MITTEL500G;1.000;0.00;2.25
14.07.12;14:31;Köniz - Bläuacker;34240;6891;TR ADR M-DRINK PAST 1L;2.000;0.00;2.80
14.07.12;14:31;Köniz - Bläuacker;34240;6891;GOLD GRAPEFRUITSAFT 1L;2.000;0.00;3.00
14.07.12;14:31;Köniz - Bläuacker;34240;6891;M-CLAS TS TOAST&SAND.250G;1.000;0.00;1.15
14.07.12;14:31;Köniz - Bläuacker;34240;6891;FRIONE POWER MALT 100G;1.000;0.00;1.70
14.07.12;14:31;Köniz - Bläuacker;34240;6891;KUCHENTEIG AUSG.RUND 270G;1.000;0.00;1.50
14.07.12;14:31;Köniz - Bläuacker;34240;6891;AGNESI TORTIGLIONI;1.000;0.00;2.05
07.07.12;9:12;Köniz - Bläuacker;34240;4080;QM R-HACKFLEISCH 2-300G;0.490;3.15;4.70
07.07.12;9:12;Köniz - Bläuacker;34240;4080;MAXI GRUYERE MILD;0.507;0.00;7.60
