Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
31.07.12;16:19;Bern - Marktgasse;34710;7757;BIO MAX HAV DATTELN 200G;1.000;0.00;2.30
31.07.12;16:19;Bern - Marktgasse;34710;7757;M-BUD SULTANINEN 250G;1.000;0.00;0.80
31.07.12;16:19;Bern - Marktgasse;34710;7757;BIO KORIANDER     AB S.;1.000;0.00;1.70
31.07.12;16:19;Bern - Marktgasse;34710;7757;BLONDORANGEN      LOSE;0.269;0.00;0.70
31.07.12;16:19;Bern - Marktgasse;34710;7757;PANNA COTTA 195G SCH;1.000;0.50;2.00
31.07.12;16:19;Bern - Marktgasse;34710;7757;ERDBEEREN         AB 250G;2.000;1.90;5.70
31.07.12;16:19;Bern - Marktgasse;34710;7757;AB ENDIVIENSALAT     200G;1.000;0.00;2.40
31.07.12;16:19;Bern - Marktgasse;34710;7757;TS BUTTERZOPF        500G;1.000;0.00;3.30
31.07.12;16:19;Bern - Marktgasse;34710;7757;M-CLAS MAISKOERNER 285G;2.000;0.00;1.90
31.07.12;16:19;Bern - Marktgasse;34710;7757;KNOBLAUCH         ST S.;1.000;0.00;0.90
31.07.12;16:19;Bern - Marktgasse;34710;7757;M-CLAS KICHERERBSEN 250G;1.000;0.00;1.30
31.07.12;16:19;Bern - Marktgasse;34710;7757;ICE TEA ZITRONE K 50CL B;1.000;0.00;0.50
31.07.12;16:19;Bern - Marktgasse;34710;7757;MB FRISCHKAESE NATUR 300G;1.000;0.00;2.20
31.07.12;16:19;Bern - Marktgasse;34710;7757;INGWER            LOSE;0.050;0.00;0.35
31.07.12;16:19;Bern - Marktgasse;34710;7757;M-CLAS KNUSPERBROET. 200G;1.000;0.00;2.20
31.07.12;16:19;Bern - Marktgasse;34710;7757;MB BRIE              200G;2.000;0.00;3.80
31.07.12;16:19;Bern - Marktgasse;34710;7757;M-CLAS EISBERGSALAT  300G;1.000;0.60;2.30
31.07.12;16:19;Bern - Marktgasse;34710;7757;GRILL MI CHEESE STEAK;1.000;0.00;5.80
31.07.12;15:47;Bern - Zytglogge;36400;5370;GLUEHLAMPEN-SET FARBIG 25;1.000;0.00;12.90
31.07.12;15:47;Bern - Zytglogge;36400;5370;ILLUMINATIONSKETTE 10 M;1.000;0.00;19.90
31.07.12;15:55;Bern - Zytglogge;36402;5194;REPAIR KIT;1.000;0.00;2.90
27.07.12;15:29;Bern - Eigerplatz;33640;6710;ZWEIF CHIPS PAPRIKA 90G;1.000;0.00;2.20
27.07.12;15:29;Bern - Eigerplatz;33640;6710;GUACAMOLE MIX 20G BTL;1.000;0.00;1.30
27.07.12;15:29;Bern - Eigerplatz;33640;6710;ZUCCHETTI         LOSE;0.222;0.00;0.60
27.07.12;15:29;Bern - Eigerplatz;33640;6710;TOM.CHERRY ZWEIG  AB 500G;1.000;2.00;3.90
27.07.12;15:29;Bern - Eigerplatz;33640;6710;URDINKEL FARMERBROT  500G;1.000;0.00;4.50
27.07.12;15:29;Bern - Eigerplatz;33640;6710;MOZZARELLINE ALFREDO 20X8;1.000;0.00;2.45
27.07.12;15:29;Bern - Eigerplatz;33640;6710;ZUCKERMAIS        AB H.;0.538;0.00;3.20
27.07.12;15:29;Bern - Eigerplatz;33640;6710;CHAMPIGNONS BRAUN LOSE;0.233;0.00;2.80
27.07.12;15:29;Bern - Eigerplatz;33640;6710;MB MOZZARELLA 400G;1.000;0.00;2.50
27.07.12;15:29;Bern - Eigerplatz;33640;6710;MB FRISCHK. KRAEUTER 150G;1.000;0.00;1.10
27.07.12;15:29;Bern - Eigerplatz;33640;6710;PANADORO NATURE DUO;1.000;0.00;5.10
27.07.12;15:29;Bern - Eigerplatz;33640;6710;AVOCADOS          ST S.;2.000;1.20;2.00
27.07.12;15:29;Bern - Eigerplatz;33640;6710;LIMES             ST S.;1.000;0.00;0.60
27.07.12;15:29;Bern - Eigerplatz;33640;6710;TS ADR M-DRINK PAST 1L;1.000;0.00;1.40
27.07.12;15:29;Bern - Eigerplatz;33640;6710;ZWEIF DIP SAUCE MILD 112G;1.000;0.00;1.30
27.07.12;15:29;Bern - Eigerplatz;33640;6710;ZWEIF CORN ORIG. 125G;1.000;0.00;2.40
27.07.12;15:29;Bern - Eigerplatz;33640;6710;QM S-MIGROSS SPIESS 2STK;0.232;1.40;7.65
27.07.12;15:29;Bern - Eigerplatz;33640;6710;PP-BEUTEL MITTEL 11X19CM;1.000;0.00;2.40
27.07.12;15:29;Bern - Eigerplatz;33640;6710;M-CLAS DATTELN BARQUETTE;1.000;0.00;2.00
23.07.12;18:26;Brugg - Neumarkt;34843;1761;MAX HAV SIRUP ORANGE/PASS;1.000;1.00;3.90
23.07.12;18:26;Brugg - Neumarkt;34843;1761;BROCCOLI          LOSE;0.500;0.00;1.75
23.07.12;18:26;Brugg - Neumarkt;34843;1761;RAHMTALER;0.241;2.15;3.25
23.07.12;18:26;Brugg - Neumarkt;34843;1761;ADR SEELAENDER BROT  500G;1.000;0.00;2.80
23.07.12;18:26;Brugg - Neumarkt;34843;1761;FRUCHTSIRUP ZITRONE 75CL;1.000;0.45;1.80
23.07.12;18:26;Brugg - Neumarkt;34843;1761;LEG JOGHURT DRINK HIMBEER;2.000;0.00;3.30
23.07.12;18:26;Brugg - Neumarkt;34843;1761;BIO SIRUP ALPENKRAEUTER;1.000;0.90;3.50
23.07.12;18:26;Brugg - Neumarkt;34843;1761;LEG JOGHURT DRINK BANANE;2.000;0.00;3.30
20.07.12;20:10;Bern - Westside;34320;9350;M-PREM PRAL MEERESFRUECHT;1.000;0.00;11.50
20.07.12;20:10;Bern - Westside;34320;9350;DON OLIVO             1/1;0.163;0.00;3.75
20.07.12;20:10;Bern - Westside;34320;9350;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
20.07.12;20:10;Bern - Westside;34320;9350;ADR TG WAELLE CHAES;0.253;0.00;4.05
20.07.12;20:10;Bern - Westside;34320;9350;M-CLAS JOGHURT ANANAS 180;2.000;0.00;1.10
20.07.12;20:10;Bern - Westside;34320;9350;TS BUTTERZOPF        500G;1.000;0.00;3.30
20.07.12;20:10;Bern - Westside;34320;9350;SARASAY MULTIVITAMIN 1L;1.000;0.00;2.60
20.07.12;20:10;Bern - Westside;34320;9350;KAESETORTE TOMATE BASILIC;0.148;0.00;6.35
20.07.12;20:10;Bern - Westside;34320;9350;M-CLAS CHOCO-DRINK 500ML;2.000;0.00;1.70
20.07.12;20:10;Bern - Westside;34320;9350;TROCKENFL.ANSCHNIT SCHALE;0.068;0.00;3.15
20.07.12;20:10;Bern - Westside;34320;9350;GOLD BANANE-MANGO-DRAG.1L;1.000;0.00;2.10
19.07.12;13:09;Bern - Zähringer;34360;8466;M-BUD SPEARMINT 143G BTL;1.000;0.00;2.90
19.07.12;13:09;Bern - Zähringer;34360;8466;BIR.ABATE FETEL   LOSE;0.236;0.00;0.85
19.07.12;13:09;Bern - Zähringer;34360;8466;APF.GRANNY SMI.I  LOSE;0.171;0.00;0.60
19.07.12;12:30;Bern - Zähringer;35520;364;Menü Vegi 10.50;1.000;0.00;10.50
16.07.12;19:35;Bern - Christoffel;33115;4967;GRANA PADANO 250G;0.225;0.00;4.50
16.07.12;19:35;Bern - Christoffel;33115;4967;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
13.07.12;19:34;Bern - Bahnhof;34530;5792;FRUEHKARTOFFELN   AB 1.5;1.000;0.00;2.90
13.07.12;19:34;Bern - Bahnhof;34530;5792;BIO AUBERGINE     AB H.;0.257;0.00;1.95
13.07.12;19:34;Bern - Bahnhof;34530;5792;CHAMPIGNONS WEISS AB 250G;1.000;1.50;1.50
13.07.12;19:34;Bern - Bahnhof;34530;5792;ERDBEEREN PREMIUM AB 250G;1.000;0.00;4.95
13.07.12;19:34;Bern - Bahnhof;34530;5792;MB JOGHURT NATUR 500G;1.000;0.00;0.85
13.07.12;19:34;Bern - Bahnhof;34530;5792;BLUMENKOHL        LOSE;0.576;0.00;1.70
