Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
02.07.12;13:28;Bern - Zähringer;34360;470;LAVENDEL HIDCOTE 17CM;1.000;0.00;12.80
02.07.12;19:34;Bern - Bahnhof;34530;4268;ADR SONNENBLUMEN 5ER;1.000;3.90;8.90
02.07.12;12:43;Bern - Zähringer;35520;3686;Min. PET Marken 8.0% 3.50;1.000;0.00;3.50
02.07.12;12:43;Bern - Zähringer;35520;3686;Menu iii;1.000;0.00;10.50
28.06.12;12:24;Bern - Zähringer;35520;8763;DF Salatbuffet 100g;0.403;0.00;11.70
27.06.12;18:56;Bern - Bubenberg;34440;4366;M-CLAS KIDS SCHOKOLA 100G;1.000;0.00;0.90
27.06.12;18:56;Bern - Bubenberg;34440;4366;M-CLAS MUESLI CLASSIC;1.000;0.00;0.85
27.06.12;18:56;Bern - Bubenberg;34440;4366;SANDWICH QUADRATI     80G;1.000;0.00;1.00
27.06.12;20:29;Bern - Bahnhof;34530;2293;ZWEIF CORNCHIPS NATURE;1.000;0.00;2.40
27.06.12;20:29;Bern - Bahnhof;34530;2293;CHAMP.WEISS GROSS LOSE;0.096;0.00;1.15
27.06.12;20:29;Bern - Bahnhof;34530;2293;MB FRISCHK. KRAEUTER 150G;1.000;0.00;1.10
27.06.12;20:29;Bern - Bahnhof;34530;2293;GRILL MI CHEESE SPIESS;1.000;0.00;6.45
27.06.12;20:29;Bern - Bahnhof;34530;2293;M-BUD APFELSCHORLE 1.5L;1.000;0.00;1.60
27.06.12;20:29;Bern - Bahnhof;34530;2293;ZWEIF DIP SAUCE MILD 112G;1.000;0.00;1.30
24.06.12;18:40;Bern - Christoffel;33115;4912;MAX HAV SIRUP ORANGE/PASS;1.000;0.00;4.90
24.06.12;18:40;Bern - Christoffel;33115;4912;RISPENTOMATEN     LOSE;0.500;0.00;2.40
24.06.12;18:40;Bern - Christoffel;33115;4912;GRANA PADANO 250G;0.233;0.00;4.65
24.06.12;18:40;Bern - Christoffel;33115;4912;BIO SIRUP ALPENKRAEUTER;1.000;0.00;4.40
24.06.12;18:40;Bern - Christoffel;33115;4912;M-CLAS EISBERGSALAT  300G;1.000;0.60;2.30
23.06.12;11:40;Bern - Bubenberg;34440;2183;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
23.06.12;11:40;Bern - Bubenberg;34440;2183;KOCHBUTTER 250G;1.000;0.00;2.85
23.06.12;11:40;Bern - Bubenberg;34440;2183;GOLD MULTIVITAMIN 1L;1.000;0.00;1.80
23.06.12;11:40;Bern - Bubenberg;34440;2183;SE M-CLAS PENNE 3X500G;1.000;0.00;3.60
23.06.12;11:40;Bern - Bubenberg;34440;2183;TS WEISSMEHL 10X1KG //;1.000;0.00;1.80
23.06.12;11:40;Bern - Bubenberg;34440;2183;FRISCHBACKHEFE        42G;1.000;0.00;0.25
23.06.12;11:40;Bern - Bubenberg;34440;2183;TOMME A LA CREME     200G;1.000;0.00;3.60
23.06.12;11:40;Bern - Bubenberg;34440;2183;TS ADR M-DRINK PAST 1L;3.000;0.00;4.20
23.06.12;11:40;Bern - Bubenberg;34440;2183;M-CLAS BALDO REIS 1KG BTL;1.000;0.00;2.20
23.06.12;11:40;Bern - Bubenberg;34440;2183;M-CLAS MULTIVITAM. 1L BRI;1.000;0.00;1.35
18.06.12;18:24;Basel - Bahnhof SBB;23900;7837;BUCHE CHAVROUX AFFINE;1.000;0.00;3.65
18.06.12;18:24;Basel - Bahnhof SBB;23900;7837;KOPFSALAT TP      BT S.;1.000;0.00;1.60
16.06.12;15:23;Bern - Zähringer;34360;1644;ICE TEA ZITRONE K 50CL P;1.000;0.00;0.90
16.06.12;15:23;Bern - Zähringer;34360;1644;ERDBEEREN CH      AB 500G;1.000;0.00;5.40
