Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
07.08.12;20:17;Bern - Christoffel;33115;5117;M-CLAS OLIVENOEL 1L PET;1.000;0.00;5.60
07.08.12;20:17;Bern - Christoffel;33115;5117;MPower Alkaline C/LR14 2e;1.000;0.00;4.95
07.08.12;20:17;Bern - Christoffel;33115;5117;CH Min.PETMarken2.5%alt;2.000;0.00;5.20
07.08.12;20:17;Bern - Christoffel;33115;5117;GURKEN TP         ST S.;1.000;0.00;1.60
07.08.12;20:17;Bern - Christoffel;33115;5117;ST.GALLER BIBERLI  6/270G;1.000;0.00;2.60
07.08.12;20:17;Bern - Christoffel;33115;5117;TR.VITTORIA       LOSE;0.250;0.55;0.55
07.08.12;20:17;Bern - Christoffel;33115;5117;KAROTTEN          LOSE;0.286;0.00;0.60
07.08.12;20:17;Bern - Christoffel;33115;5117;TS HINTERSCHINKEN    MINI;0.089;0.00;2.50
07.08.12;20:17;Bern - Christoffel;33115;5117;KINDER SCHOKOLADE T8;1.000;0.00;1.30
07.08.12;20:17;Bern - Christoffel;33115;5117;BO KORNKNACKERBROT   310G;1.000;0.00;2.90
07.08.12;20:17;Bern - Christoffel;33115;5117;RAP SALAMETTI NETZ    2X1;1.000;0.00;5.10
07.08.12;20:17;Bern - Christoffel;33115;5117;CHOC.PET.BEURRE HELL 150G;1.000;0.00;2.30
03.08.12;14:25;Bern - Bubenberg;34440;9948;S-CIPOLLATA SCHNECKEN;0.297;1.95;4.30
03.08.12;14:25;Bern - Bubenberg;34440;9948;GUACAMOLE MIX 20G BTL;1.000;0.00;1.30
03.08.12;14:25;Bern - Bubenberg;34440;9948;AUBERGINEN        LOSE;0.302;0.00;1.45
03.08.12;14:25;Bern - Bubenberg;34440;9948;MANGO             ST S.;2.000;0.00;4.20
03.08.12;14:25;Bern - Bubenberg;34440;9948;BOHNEN TP         AB 500G;1.000;0.00;3.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;BERLINER GEZUCKERT 2/130G;1.000;0.00;2.10
03.08.12;14:25;Bern - Bubenberg;34440;9948;TS CIPOLLATA PAST    8STK;1.000;0.00;4.20
03.08.12;14:25;Bern - Bubenberg;34440;9948;KAROTTEN          LOSE;0.571;0.60;0.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;AB OLIVEN PROVENCALE 150G;1.000;0.00;4.45
03.08.12;14:25;Bern - Bubenberg;34440;9948;TS BUTTERZOPF        500G;1.000;0.00;3.30
03.08.12;14:25;Bern - Bubenberg;34440;9948;CHAMPIGNONS BRAUN LOSE;0.188;0.00;2.25
03.08.12;14:25;Bern - Bubenberg;34440;9948;M-CLAS MAISKOERNER 285G;1.000;0.00;0.95
03.08.12;14:25;Bern - Bubenberg;34440;9948;VALFLORA VOLLR. UHT 2.5DL;1.000;0.00;1.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;BIO JOGHURT NATURE 180G;1.000;0.00;0.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;KARTOFFELBROET.M.NUSS 60G;1.000;0.00;0.85
03.08.12;14:25;Bern - Bubenberg;34440;9948;M-DESSERT BECHER 180G;1.000;0.00;1.30
03.08.12;14:25;Bern - Bubenberg;34440;9948;AVOCADOS          ST S.;2.000;0.00;3.20
03.08.12;14:25;Bern - Bubenberg;34440;9948;AB MISCHSALAT        250G;1.000;0.00;2.50
03.08.12;14:25;Bern - Bubenberg;34440;9948;OP ADR P-U.SCHENKEL GEW;0.413;0.00;6.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;ZITRONEN           ST S.;1.000;0.00;0.65
03.08.12;14:25;Bern - Bubenberg;34440;9948;PEPERONI GEMISCHT AB 500G;1.000;0.00;2.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;LIMES             ST S.;1.000;0.00;0.60
03.08.12;14:25;Bern - Bubenberg;34440;9948;PASSIONSFRUCHT    LOSE;0.103;0.00;1.75
03.08.12;14:25;Bern - Bubenberg;34440;9948;M-CLAS MAISKOERNER 170G;1.000;0.00;0.80
03.08.12;14:25;Bern - Bubenberg;34440;9948;VALFLORA SAUER-HR 180ML;1.000;0.00;1.20
