Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
18.05.12;16:37;Bern - Zytglogge;36400;5752;ADR BIO ROSMARIN 13CM;1.000;0.00;4.90
18.05.12;16:37;Bern - Zytglogge;36400;5752;MIOPLANT ORCHIDEEN 3L MVN;1.000;0.00;4.95
18.05.12;16:37;Bern - Zytglogge;36400;5752;ADR HEDERA HELIX 13CM;1.000;0.00;5.90
18.05.12;16:37;Bern - Zytglogge;36400;5752;ADR BIO MINZE 14CM;1.000;0.00;4.90
15.05.12;18:26;Brugg - Neumarkt;34843;2109;FARMER C CHOCO N.&BANANE;1.000;1.10;4.30
15.05.12;18:26;Brugg - Neumarkt;34843;2109;FARMER C KERNE&NUESSE OZ;1.000;1.05;4.05
13.05.12;18:08;Bern - Christoffel;33115;675;BIO HAV KAFFEE GEMAH.250G;1.000;0.00;4.35
13.05.12;18:08;Bern - Christoffel;33115;675;EISBERGSALAT TP    BT S.;1.000;0.00;2.20
13.05.12;18:08;Bern - Christoffel;33115;675;SPARGELN GRUEN    BD 500G;1.000;0.00;9.80
13.05.12;18:08;Bern - Christoffel;33115;675;AUBERGINEN        LOSE;0.320;0.00;0.80
13.05.12;18:08;Bern - Christoffel;33115;675;SQ ANANAS STUECKE 140G;1.000;0.00;1.30
13.05.12;18:08;Bern - Christoffel;33115;675;CHAMPIGNONS BRAUN LOSE;0.150;0.00;1.80
13.05.12;18:08;Bern - Christoffel;33115;675;MAL LANDRAUCHSCHINK. MINI;0.090;0.00;4.25
13.05.12;18:08;Bern - Christoffel;33115;675;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
13.05.12;18:08;Bern - Christoffel;33115;675;MOZZARELLA ALFREDO STANGE;1.000;0.00;2.95
13.05.12;18:08;Bern - Christoffel;33115;675;TS ADR M-DRINK PAST 1L;3.000;0.00;4.20
13.05.12;18:08;Bern - Christoffel;33115;675;PIZZATEIG AUSGEWALLT 580G;1.000;0.00;3.90
13.05.12;18:08;Bern - Christoffel;33115;675;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
11.05.12;16:50;Bern - Christoffel;33115;8294;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
11.05.12;16:50;Bern - Christoffel;33115;8294;ICE TEA LEMON K PET 1L;1.000;0.00;1.30
11.05.12;13:30;Bern - Bubenberg;34440;2443;M-BUD NOIR 100G;1.000;0.00;0.60
11.05.12;13:30;Bern - Bubenberg;34440;2443;ADR MILDE SCHORLE 50CL;1.000;0.00;1.40
11.05.12;13:30;Bern - Bubenberg;34440;2443;TS SILSERKRANZ       300G;1.000;0.00;2.40
11.05.12;13:30;Bern - Bubenberg;34440;2443;MB FRISCHK. KRAEUTER 150G;1.000;0.00;1.10
04.05.12;18:27;Brugg - Neumarkt;34843;3133;BIO AUBERGINE     AB H.;0.295;0.00;1.95
04.05.12;18:27;Brugg - Neumarkt;34843;3133;WALK CHOCOLATE CHIP 175G;1.000;0.00;4.50
04.05.12;18:27;Brugg - Neumarkt;34843;3133;MAX HAV JASMINREIS 1KG;1.000;0.00;3.30
04.05.12;18:27;Brugg - Neumarkt;34843;3133;CHAMPIGNONS BRAUN LOSE;0.175;0.00;2.10
04.05.12;18:27;Brugg - Neumarkt;34843;3133;FRISCHBACKHEFE        42G;1.000;0.00;0.25
04.05.12;18:27;Brugg - Neumarkt;34843;3133;BROCCOLI          LOSE;0.172;0.00;0.55
04.05.12;18:27;Brugg - Neumarkt;34843;3133;M-CLAS KICHERERBSEN 250G;1.000;0.00;1.40
04.05.12;18:27;Brugg - Neumarkt;34843;3133;PEPERONI GEMISCHT AB 500G;1.000;0.00;3.20
04.05.12;18:27;Brugg - Neumarkt;34843;3133;TS ADR M-DRINK PAST 1L;1.000;0.00;1.40
04.05.12;18:27;Brugg - Neumarkt;34843;3133;ZUCCHETTI         AB H.;0.442;0.00;1.15
03.05.12;18:38;Bern - Zähringer;34360;9622;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
03.05.12;18:38;Bern - Zähringer;34360;9622;BASILIKUM         AB S.;3.000;0.00;5.10
03.05.12;18:38;Bern - Zähringer;34360;9622;EISBERGSALAT TP    BT S.;1.000;0.00;2.10
03.05.12;18:38;Bern - Zähringer;34360;9622;GUACAMOLE MIX 20G BTL;1.000;0.00;1.30
03.05.12;18:38;Bern - Zähringer;34360;9622;CUMULUS Bon 5.-;-1.000;0.00;-5.00
03.05.12;18:38;Bern - Zähringer;34360;9622;PARTY ERDN. WASABI 150G;1.000;0.00;2.40
03.05.12;18:38;Bern - Zähringer;34360;9622;RISPENTOMATEN     LOSE;1.211;0.00;5.45
03.05.12;18:38;Bern - Zähringer;34360;9622;TORTILLA CHIPS CHILI 150G;1.000;0.00;3.60
03.05.12;18:38;Bern - Zähringer;34360;9622;M-CLAS PENNE 500G;2.000;0.80;2.80
03.05.12;18:38;Bern - Zähringer;34360;9622;AVOCADOS          ST S.;2.000;0.00;3.60
03.05.12;18:38;Bern - Zähringer;34360;9622;MOZZARELLA ALFREDO STANGE;2.000;0.00;5.90
03.05.12;18:38;Bern - Zähringer;34360;9622;SLI BLANC BATTU 500G;1.000;0.00;2.30
03.05.12;18:38;Bern - Zähringer;34360;9622;FENCHEL           LOSE;0.196;0.00;0.55
03.05.12;18:38;Bern - Zähringer;34360;9622;BUNDZWIEBEL       BD S.;1.000;0.00;2.20
28.04.12;10:56;Bern - Eigerplatz;33640;4381;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
28.04.12;10:56;Bern - Eigerplatz;33640;4381;KOCHBUTTER 250G;1.000;0.00;2.85
28.04.12;10:56;Bern - Eigerplatz;33640;4381;TS HALBWEISSMEHL 1KG;1.000;0.00;1.95
28.04.12;10:56;Bern - Eigerplatz;33640;4381;TS ZOPF-MEHL 1KG;1.000;0.00;2.35
28.04.12;10:56;Bern - Eigerplatz;33640;4381;EMMENTALER MILD      150G;0.156;0.00;2.10
28.04.12;10:56;Bern - Eigerplatz;33640;4381;BIFIDUS JOGH. MANGO 150G;2.000;0.00;1.70
28.04.12;10:56;Bern - Eigerplatz;33640;4381;FRISCHBACKHEFE        42G;2.000;0.00;0.50
28.04.12;10:56;Bern - Eigerplatz;33640;4381;LEG JOGHURT DRINK HIMBEER;2.000;0.00;3.30
28.04.12;10:56;Bern - Eigerplatz;33640;4381;GRANA PADANO 250G;0.181;0.00;3.80
28.04.12;10:56;Bern - Eigerplatz;33640;4381;TS ADR M-DRINK PAST 1L;4.000;0.00;5.60
28.04.12;10:56;Bern - Eigerplatz;33640;4381;BIFIDUS NATURE 150G;1.000;0.00;3.20
28.04.12;10:56;Bern - Eigerplatz;33640;4381;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
28.04.12;18:20;Bern - Bahnhof;34530;6706;BIO EISBERGSALAT  ST S.;1.000;0.00;3.30
28.04.12;18:20;Bern - Bahnhof;34530;6706;CHAMPIGNONS WEISS AB 250G;1.000;0.00;3.00
28.04.12;18:20;Bern - Bahnhof;34530;6706;BIO SPINAT        BT 200G;2.000;0.00;13.00
28.04.12;18:20;Bern - Bahnhof;34530;6706;M-CLAS PENNE 500G;1.000;0.00;1.80
28.04.12;18:20;Bern - Bahnhof;34530;6706;TOM.CHERRY GEM.   AB 300G;1.000;0.00;3.50
23.04.12;15:03;Bern - Bubenberg;34440;1339;ZWIEBACK ORIGINAL 260G;1.000;0.65;2.55
23.04.12;15:03;Bern - Bubenberg;34440;1339;FRUCHTSIRUP BLUTORANGE;1.000;0.00;2.25
23.04.12;15:03;Bern - Bubenberg;34440;1339;FRUCHTSIRUP ZITRONE 75CL;1.000;0.00;2.25
