Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;GOLD MULTIVITAMIN 1L;1.000;0.00;1.80
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;BIO YOGI SWEET CHAI TEE;1.000;0.00;5.00
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;M-DRINK PAST TETRA 1L;1.000;0.00;1.45
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;EIER CH FL 63G+ 4ER;1.000;0.00;2.70
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;VALFLORA VOLLR. UHT 2.5DL;1.000;0.00;1.60
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;TS HINTERSCHINKEN    MINI;0.076;0.00;2.25
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;BIO PARMIG. REGG. GERIEB.;1.000;0.00;2.70
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;GOLD MULTIVITAMIN 25CL;1.000;0.00;0.65
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;SAISONJOGHURT PISTAZIE;1.000;0.00;0.70
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;TETLEY ORA./GUARANA 25BTL;1.000;0.00;3.10
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;AGNESI SPAGHETTI;1.000;0.00;1.90
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;M-DRINK PAST 1/2L;1.000;0.00;0.95
02.04.13;20:21;Basel - Bahnhof SBB;23900;3462;SAISON-JOGH.HOLUNDERBLUTE;1.000;0.00;0.70
02.04.13;18:31;Bern - Eigerplatz;33640;4724;ZWIEBEL-CHAESWAEHE   200G;1.000;0.00;3.20
02.04.13;18:31;Bern - Eigerplatz;33640;4724;LEG APRIKOSENWAEHE;1.000;0.00;3.40
