Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
13.07.12;19:34;Bern - Bahnhof;34530;5793;LEG JOGHURT DRINK APRIKOS;3.000;0.00;4.95
13.07.12;19:34;Bern - Bahnhof;34530;5793;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
13.07.12;19:34;Bern - Bahnhof;34530;5793;TOMATEN           LOSE;0.976;0.00;4.10
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;BANANEN  I        LOSE;0.339;0.00;0.95
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;AUSTAUSCH-ZYLIND ZYLINDER;1.000;0.00;17.80
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;LEG BUENDER BERGKAES 250G;0.249;0.00;4.60
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;RISPENTOMATEN     LOSE;0.707;0.00;3.25
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;MB MOZZARELLA 400G;1.000;0.00;2.50
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;BLUETENHONIG FEINCREMIG;1.000;0.00;5.30
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;TS BUTTERZOPF        700G;1.000;0.00;4.50
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;TROCKENFL.ANSCHNIT SCHALE;0.054;0.00;2.50
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;FARMER CRUN. NAT. OZ 204G;1.000;0.00;4.40
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;GRUYERE REZENT       250G;0.264;0.00;4.75
07.07.12;10:57;Bern - Breitenrain (bis 2013);33630;3336;APF.BRAEBURN I    LOSE;0.343;0.00;1.20
07.07.12;13:33;Bern - Freudenberg;34220;5456;CUMULUS Bon 5.-;-1.000;0.00;-5.00
07.07.12;13:33;Bern - Freudenberg;34220;5456;ADR RUEEBLISALAT     160G;1.000;0.00;2.30
07.07.12;13:33;Bern - Freudenberg;34220;5456;BO SEMMELI MEHRKORN   50G;1.000;0.00;0.60
07.07.12;13:33;Bern - Freudenberg;34220;5456;ADR WURST-KAESE SALAT160G;1.000;1.00;2.90
07.07.12;11:17;Bern - Bubenberg;34440;292;MPower Alkaline AAA/LR03;1.000;0.00;4.95
07.07.12;11:18;Bern - Bubenberg;34440;9080;ADR SONNENBLUMEN STK.;1.000;0.00;3.20
07.07.12;10:37;Bern - Wankdorf  MParc;36410;1534;Braun BNC008BK-RC Funkwec;1.000;0.00;49.80
07.07.12;10:43;Bern - Wankdorf  MParc;36410;6407;Haube Universal;1.000;0.00;32.90
05.07.12;13:06;Bern - Zähringer;35520;7897;Cuisine froide;1.000;0.00;2.20
05.07.12;13:06;Bern - Zähringer;35520;7897;Menü Vegi 10.50;1.000;0.00;10.50
03.07.12;19:35;Bern - Christoffel;33115;3230;LEG JOGHURT DRINK APRIKOS;1.000;0.00;1.65
03.07.12;19:35;Bern - Christoffel;33115;3230;GRANA PADANO 250G;0.203;0.00;4.05
03.07.12;19:35;Bern - Christoffel;33115;3230;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
03.07.12;19:35;Bern - Christoffel;33115;3230;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
02.07.12;13:21;Bern - Zähringer;34360;4915;BANANEN  I        LOSE;0.357;0.00;1.00
02.07.12;13:21;Bern - Zähringer;34360;4915;KORN-FIT BROT        400G;1.000;0.00;2.90
02.07.12;13:21;Bern - Zähringer;34360;4915;TEA TIME FINEST CEYLON;1.000;0.00;1.90
02.07.12;13:21;Bern - Zähringer;34360;4915;SE ADA TORT.RI/SPI 2X250G;1.000;0.00;7.50
02.07.12;13:21;Bern - Zähringer;34360;4915;NEKTARINEN GELBF. LOSE;0.436;0.00;1.70
02.07.12;13:21;Bern - Zähringer;34360;4915;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
