Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
23.11.12;15:32;Bern - Bubenberg;34440;4696;TS BUTTERZOPF        300G;1.000;0.00;2.25
23.11.12;15:32;Bern - Bubenberg;34440;4696;BIO ICE TEA ALPENKR.1L;1.000;0.00;1.45
21.11.12;13:26;Bern - Zähringer;34360;8998;BIO VOLLWERTGUETZLI   55G;1.000;0.00;1.50
21.11.12;12:53;Bern - Zähringer;35520;6219;DF Salatbuffet 100g;0.425;0.00;12.35
21.11.12;12:53;Bern - Zähringer;35520;6219;Menu iii;0.000;0.00;0.00
19.11.12;16:29;Bern - Marktgasse;35400;8887;Dessertbuffet 100g;0.119;0.00;2.75
19.11.12;16:29;Bern - Marktgasse;35400;8887;Berliner;3.000;0.00;4.50
19.11.12;16:29;Bern - Marktgasse;35400;8887;Kiosk 1.80;2.000;0.00;3.60
19.11.12;16:29;Bern - Marktgasse;35400;8887;Tee-Punsch;1.000;0.00;3.00
18.11.12;9:51;Bern - Christoffel;33115;6424;BIO HAV KAFFEE GEMAH.250G;1.000;0.00;4.35
18.11.12;9:51;Bern - Christoffel;33115;6424;EXTRA SCHW. KIRSCHEN KONF;1.000;0.00;3.60
18.11.12;9:51;Bern - Christoffel;33115;6424;KIWIS             ST S.;3.000;0.00;1.95
18.11.12;9:51;Bern - Christoffel;33115;6424;SAINT AGUR FP        150G;0.152;0.00;4.10
18.11.12;9:51;Bern - Christoffel;33115;6424;BRIE GERZENSEE FP 150G;0.154;0.00;4.55
18.11.12;9:51;Bern - Christoffel;33115;6424;GOLD TRAUBENSAFT 1L;1.000;0.00;1.65
18.11.12;9:51;Bern - Christoffel;33115;6424;TR.RED GLOBE      LOSE;0.363;0.00;1.45
18.11.12;9:51;Bern - Christoffel;33115;6424;SE RAP SALAMETTI NETZ 3X1;1.000;0.00;5.00
17.11.12;14:09;Bern - Marktgasse;34710;9393;BLONDORANGEN      LOSE;1.892;1.60;3.50
17.11.12;14:09;Bern - Marktgasse;34710;9393;MANGO             ST S.;1.000;0.00;2.30
17.11.12;14:09;Bern - Marktgasse;34710;9393;ADR EIER BH BE 53+;1.000;0.00;4.20
17.11.12;14:09;Bern - Marktgasse;34710;9393;M-CLAS JOGH APF/MANG 180G;1.000;0.00;0.55
17.11.12;14:09;Bern - Marktgasse;34710;9393;M-CLAS JOGH HEIDELB. 180G;1.000;0.00;0.55
17.11.12;14:09;Bern - Marktgasse;34710;9393;AB ANANAS/BLUTORANGE 75CL;1.000;0.00;3.60
17.11.12;14:09;Bern - Marktgasse;34710;9393;ADR SEELAENDER BROT  500G;1.000;0.00;2.80
