Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
29.09.12;15:27;Bern - Bahnhof;34530;9899;Dessertbecher Jowa;1.000;0.00;3.90
29.09.12;15:27;Bern - Bahnhof;34530;9899;HEIDELBEERWAEHE      215G;1.000;0.00;3.40
29.09.12;15:27;Bern - Bahnhof;34530;9899;BIO ICE TEA ALPENKR.1L;1.000;0.00;1.45
27.09.12;12:52;Bern - Zähringer;35520;8700;Menu iii;1.000;0.00;10.50
22.09.12;12:40;Bern - Freudenberg;34220;5013;AB US-SW CAPRESE     165G;1.000;0.00;4.80
22.09.12;12:40;Bern - Freudenberg;34220;5013;ADR RANDENSALAT      160G;1.000;0.00;2.80
21.09.12;13:26;Bern - Freudenberg;35490;2883;1/4 poulet roti;1.000;0.00;12.80
18.09.12;18:59;Bern - Zähringer;34360;8352;REXONA DUSCH COOL ICE QUA;1.000;0.00;7.80
18.09.12;19:00;Bern - Zähringer;34360;8353;FARMER C PECAN 500G;1.000;0.00;4.70
18.09.12;19:00;Bern - Zähringer;34360;8353;BIO EMMENTALER 250G;0.250;0.00;4.75
18.09.12;19:00;Bern - Zähringer;34360;8353;ADR SEELAENDER BROT  500G;1.000;0.00;2.80
18.09.12;19:00;Bern - Zähringer;34360;8353;FARMER C WALDBEEREN 500G;1.000;0.00;4.80
18.09.12;19:00;Bern - Zähringer;34360;8353;M-BUD CHOCO KNABBERM. 1KG;1.000;0.00;3.60
18.09.12;19:00;Bern - Zähringer;34360;8353;TS ADR M-DRINK PAST 1L;1.000;0.00;1.40
18.09.12;19:00;Bern - Zähringer;34360;8353;MB BRIE              200G;1.000;0.00;1.90
16.09.12;18:47;Bern - Bahnhof;34530;9009;EISBERGSALAT TP    BT S.;1.000;0.00;1.50
16.09.12;18:47;Bern - Bahnhof;34530;9009;TOMATEN           AB H.;0.732;1.00;2.05
16.09.12;18:47;Bern - Bahnhof;34530;9009;SPINAT TP         BT 500G;1.000;0.00;4.20
16.09.12;18:47;Bern - Bahnhof;34530;9009;M-CLAS ARTISCHOCKENHERZEN;2.000;0.00;6.20
16.09.12;18:47;Bern - Bahnhof;34530;9009;PARTY ERDN. WASABI 150G;1.000;0.00;2.40
16.09.12;18:47;Bern - Bahnhof;34530;9009;TERRA CHIPS BLUE/NATURE;1.000;0.00;3.50
16.09.12;18:47;Bern - Bahnhof;34530;9009;M-CLAS KICHERERBSEN 250G;2.000;0.00;2.60
16.09.12;18:47;Bern - Bahnhof;34530;9009;GRANA PADANO 250G;0.428;0.00;8.55
16.09.12;18:47;Bern - Bahnhof;34530;9009;BIO FENCHEL       AB H.;0.400;0.00;2.20
13.09.12;13:27;Bern - Freudenberg;35490;9796;Viande/poisson s.garnit.;1.000;0.00;14.50
12.09.12;12:38;Bern - Marktgasse;34710;933;CURRY MADRAS SCHARF 33G;1.000;0.00;1.15
12.09.12;12:38;Bern - Marktgasse;34710;933;M-PLAST SENSITIVE PFLASTE;1.000;0.00;2.70
12.09.12;12:38;Bern - Marktgasse;34710;933;CURRY MILD 33G GL;1.000;0.00;1.15
08.09.12;12:44;Bern - Freudenberg;34220;2395;AB WRAP POULET CURRY 175G;1.000;0.00;5.40
08.09.12;12:44;Bern - Freudenberg;34220;2395;ADR RANDENSALAT      160G;1.000;0.00;2.80
