Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
06.09.12;20:17;Bern - Christoffel;33115;8835;COQ GESCHNETZ.NATURE 230G;1.000;0.00;5.50
06.09.12;20:17;Bern - Christoffel;33115;8835;BOHNEN TP         AB 500G;1.000;0.00;3.50
06.09.12;20:17;Bern - Christoffel;33115;8835;KAROTTEN          LOSE;0.190;0.00;0.40
06.09.12;20:17;Bern - Christoffel;33115;8835;ZWIEBELN          LOSE;0.182;0.00;0.40
06.09.12;20:17;Bern - Christoffel;33115;8835;PEPERONI GEMISCHT AB 500G;1.000;0.00;2.60
06.09.12;20:17;Bern - Christoffel;33115;8835;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
06.09.12;20:17;Bern - Christoffel;33115;8835;EBLY ZARTWEIZEN 500G;1.000;0.00;3.55
06.09.12;20:17;Bern - Christoffel;33115;8835;CREME FRAICHE NATURE 200G;1.000;0.00;2.60
05.09.12;17:39;Bern - Marktgasse;34710;8587;LEDERCREME_001,schwarz;1.000;0.00;5.50
05.09.12;17:25;Bern - Zytglogge;36402;4245;CUMULUS Bon 5.-;-3.000;0.00;-15.00
05.09.12;17:25;Bern - Zytglogge;36402;4245;BREMSKLÖTZE V-BRAKE STAND;2.000;0.00;17.80
04.09.12;19:49;Bern - Bahnhof;34530;6465;GRUYERE SURCHOIX 250G;0.247;0.00;4.70
04.09.12;19:49;Bern - Bahnhof;34530;6465;AB CHEFSALAT         200G;1.000;0.00;3.90
04.09.12;19:49;Bern - Bahnhof;34530;6465;TOM.CHERRY ZWEIG  AB 500G;1.000;2.00;3.80
04.09.12;19:49;Bern - Bahnhof;34530;6465;BOHNEN TP         AB 500G;1.000;0.00;3.50
04.09.12;19:49;Bern - Bahnhof;34530;6465;KAROTTEN          LOSE;0.405;0.00;0.85
04.09.12;19:49;Bern - Bahnhof;34530;6465;CHAMPIGNONS BRAUN LOSE;0.154;0.00;1.85
04.09.12;19:49;Bern - Bahnhof;34530;6465;EIER CH FL 63G+ 4ER;1.000;0.00;2.65
04.09.12;19:49;Bern - Bahnhof;34530;6465;SAINT AGUR           125G;1.000;0.00;2.90
04.09.12;19:49;Bern - Bahnhof;34530;6465;KNOBLAUCH         ST S.;1.000;0.00;0.90
04.09.12;19:49;Bern - Bahnhof;34530;6465;M-DESSERT BECHER 180G;1.000;0.00;1.30
04.09.12;19:49;Bern - Bahnhof;34530;6465;ZWIEBELN          LOSE;0.295;0.00;0.65
