Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
15.06.12;19:36;Bern - Zähringer;34360;1487;BIO BASILIKUM     AB S.;1.000;0.00;1.70
15.06.12;19:36;Bern - Zähringer;34360;1487;BIO KERBEL        AB S.;1.000;0.00;1.70
15.06.12;19:36;Bern - Zähringer;34360;1487;BLONDORANGEN      LOSE;0.341;0.00;0.75
15.06.12;19:36;Bern - Zähringer;34360;1487;GUACAMOLE MIX 20G BTL;1.000;0.00;1.30
15.06.12;19:36;Bern - Zähringer;34360;1487;TOM.CHERRY ZWEIG  AB 500G;1.000;0.00;5.60
15.06.12;19:36;Bern - Zähringer;34360;1487;MANGO             ST S.;1.000;0.00;1.90
15.06.12;19:36;Bern - Zähringer;34360;1487;SE ROHSCH. ANSCHNITTE DUO;0.228;0.00;4.45
15.06.12;19:36;Bern - Zähringer;34360;1487;M-CLAS TORTILLA CHIPS BBQ;1.000;0.00;2.40
15.06.12;19:36;Bern - Zähringer;34360;1487;M-CLAS MAGERQUARK 250G;1.000;0.00;0.75
15.06.12;19:36;Bern - Zähringer;34360;1487;M-CLAS APFELSAFT 1L BRIK;1.000;0.00;1.20
15.06.12;19:36;Bern - Zähringer;34360;1487;ECHALOTTEN        AB 250G;1.000;0.00;1.60
15.06.12;19:36;Bern - Zähringer;34360;1487;EIER CH FL 63G+ 4ER;1.000;0.00;2.65
15.06.12;19:36;Bern - Zähringer;34360;1487;VALFLORA VOLLR. UHT 2.5DL;1.000;0.00;1.60
15.06.12;19:36;Bern - Zähringer;34360;1487;GALBANI MOZZARELLA MINI;1.000;0.00;2.85
15.06.12;19:36;Bern - Zähringer;34360;1487;BIO KART.MEHLIGK. AB 1KG;1.000;0.00;2.90
15.06.12;19:36;Bern - Zähringer;34360;1487;CENTERBROT           500G;1.000;0.00;3.20
15.06.12;19:36;Bern - Zähringer;34360;1487;AVOCADOS          ST S.;2.000;0.00;3.20
15.06.12;19:36;Bern - Zähringer;34360;1487;ZITRONEN           ST S.;2.000;0.00;1.20
15.06.12;19:36;Bern - Zähringer;34360;1487;VANILLESTENGEL 8G GLAS;1.000;0.00;2.40
15.06.12;19:36;Bern - Zähringer;34360;1487;LIMES             ST S.;2.000;0.00;1.20
15.06.12;19:36;Bern - Zähringer;34360;1487;CO TOFU SATAY        190G;1.000;0.00;4.90
15.06.12;19:36;Bern - Zähringer;34360;1487;APF.BRAEBURN I    LOSE;0.875;0.00;2.80
15.06.12;19:36;Bern - Zähringer;34360;1487;M-CLAS STAENGEL GESALZEN;1.000;0.00;1.85
15.06.12;19:36;Bern - Zähringer;34360;1487;BLUMENKOHL        LOSE;1.069;0.00;3.10
15.06.12;19:36;Bern - Zähringer;34360;1487;BUNDZWIEBEL       BD S.;1.000;0.00;1.90
15.06.12;19:36;Bern - Zähringer;34360;1487;BIO LACHSFILET M. HAUT;1.010;0.00;44.45
15.06.12;19:36;Bern - Zähringer;34360;1487;ERBSEN EXTRA FEIN 500G;1.000;0.00;2.30
15.06.12;8:17;Bern - Bubenberg;34440;7542;ADR MILDE SCHORLE 50CL;1.000;0.00;1.40
15.06.12;8:17;Bern - Bubenberg;34440;7542;BANANEN  I        LOSE;0.321;0.00;0.90
15.06.12;8:17;Bern - Bubenberg;34440;7542;VITTEL SPORT 75CL PET;1.000;0.00;1.10
15.06.12;8:17;Bern - Bubenberg;34440;7542;APF.BRAEBURN I    LOSE;0.594;0.00;1.90
15.06.12;8:17;Bern - Bubenberg;34440;7542;BLATTSPINATWAEHE     200G;1.000;0.65;2.55
13.06.12;16:44;Bern - Marktgasse;34710;6239;N°32 DAUERBACKFOLIE 40X33;1.000;0.00;4.65
13.06.12;16:44;Bern - Marktgasse;34710;6239;MANON ACQUA 3ER, 28.5CL;2.000;6.90;6.90
12.06.12;10:40;Bern - Christoffel;33115;2215;TWIST DELUXE 2ER HAUSHALT;1.000;0.00;2.75
12.06.12;10:40;Bern - Christoffel;33115;2215;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
12.06.12;10:40;Bern - Christoffel;33115;2215;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
12.06.12;18:22;Brugg - Neumarkt;34843;4896;I AM SOAP MILK HONEY FEST;1.000;0.00;1.40
12.06.12;18:22;Brugg - Neumarkt;34843;4896;M-CLAS ORANGENSAFT 1L BRI;4.000;0.00;4.60
12.06.12;18:22;Brugg - Neumarkt;34843;4896;BIO FARMER C NATURE 500G;1.000;0.00;4.90
12.06.12;18:22;Brugg - Neumarkt;34843;4896;LEG JOGHURT DRINK APRIKOS;1.000;0.00;1.65
12.06.12;18:22;Brugg - Neumarkt;34843;4896;M-BUD CREMESEIFE 2X150G;1.000;0.00;0.90
12.06.12;18:22;Brugg - Neumarkt;34843;4896;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
12.06.12;18:22;Brugg - Neumarkt;34843;4896;FARMER C EXOTIC 500G;1.000;0.00;5.40
12.06.12;18:22;Brugg - Neumarkt;34843;4896;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
11.06.12;20:31;Bern - Bahnhof;34530;7997;KOCHBUTTER 250G;1.000;0.00;2.85
11.06.12;20:31;Bern - Bahnhof;34530;7997;SE YOGOS HONIG 4ER;1.000;0.00;3.05
11.06.12;20:31;Bern - Bahnhof;34530;7997;BANANEN  I        LOSE;0.286;0.00;0.80
11.06.12;20:31;Bern - Bahnhof;34530;7997;MBUD 12ER TOILETTENPAPIER;2.000;0.00;7.40
11.06.12;20:31;Bern - Bahnhof;34530;7997;PONTI BALSA.DI MODENA50CL;1.000;0.00;4.40
11.06.12;20:31;Bern - Bahnhof;34530;7997;HEI BUENDNERRAHMKAESE;0.166;0.85;3.15
11.06.12;20:31;Bern - Bahnhof;34530;7997;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
11.06.12;20:31;Bern - Bahnhof;34530;7997;O.B. ORIGINAL NORMAL 40;1.000;0.00;6.20
10.06.12;16:17;Bern - Bahnhof;34530;7559;BO ALPENBROT         380G;1.000;0.00;2.30
10.06.12;16:17;Bern - Bahnhof;34530;7559;DOPPELRAHM GRUYERE UHT;1.000;0.00;4.10
09.06.12;11:42;Bern - Marktgasse;34710;480;COQ SCHNITZEL NATURE 165G;1.000;0.00;4.50
