Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;HAIR FASHION;1.000;0.00;5.90
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;CAN ZAHNSEIDESTICKS;1.000;0.00;2.40
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;MERIDOL ZAHNBUERSTE;1.000;0.00;4.95
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;M-CLAS DENTAL 80G;1.000;0.00;3.20
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;TRAD CREMISSO 175G;1.000;0.00;3.30
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;AB ERLESENER SALAT   220G;1.000;0.00;3.90
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;MERIDOL ZAHNPASTA;1.000;0.00;4.90
06.12.12;19:10;Basel - Bahnhof SBB;23900;6614;ELMEX SENSITIVE  DF;1.000;0.00;6.90
06.12.12;13:33;Bern - Zähringer;34360;4288;REXONA DEO ROLL-ON INVISI;1.000;0.00;3.75
06.12.12;13:33;Bern - Zähringer;34360;4288;NIVEA CREME DOSE 75 ML;1.000;0.00;2.00
06.12.12;13:33;Bern - Zähringer;34360;4288;COQ GEHACKTES NATURE 230G;1.000;0.00;5.50
06.12.12;13:33;Bern - Zähringer;34360;4288;BIO VOLLWERTGUETZLI   55G;1.000;0.00;1.50
06.12.12;13:33;Bern - Zähringer;34360;4288;REXONA DEO ROLL-ON XTRA C;1.000;0.00;3.75
06.12.12;13:33;Bern - Zähringer;34360;4288;REXONA DEO ROLL-ON MEN AD;1.000;0.00;3.75
06.12.12;13:10;Bern - Zähringer;35520;9746;Menü Vegi 10.50;1.000;0.00;10.50
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;AGNESI BASILICO SAUCE;1.000;0.00;2.70
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;GOLD MULTIVITAMIN 1L;1.000;0.40;1.40
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.55
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;M-CLAS JOGH AHORNSIR 180G;1.000;0.00;0.55
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;M-DRINK PAST TETRA 1L;1.000;0.00;1.45
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;ADR HB VOLLKORNBROETL 60G;1.000;0.00;1.10
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;M-CLAS SPAGHETTINI 750G;1.000;0.00;2.25
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;KASSENTRAGTASCHEN;1.000;0.00;0.30
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;M-CLAS BIRCHERMUESLI 750G;1.000;0.00;3.80
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;BIO KLOS.EISENKRAUT 20BTL;1.000;0.00;1.60
05.12.12;19:29;Basel - Bahnhof SBB;23900;5814;GRANA PADANO GERIEB. 120G;1.000;0.00;2.40
02.12.12;17:44;Bern - Christoffel;33115;6155;CUM +5x Pkt. ges. Sort.;1.000;0.00;0.00
02.12.12;17:44;Bern - Christoffel;33115;6155;WALDHONIG 550G;1.000;0.00;4.50
02.12.12;17:44;Bern - Christoffel;33115;6155;TEUFLI ROT 150G GL;1.000;1.00;3.80
02.12.12;17:44;Bern - Christoffel;33115;6155;SQ ANANAS STUECKE 140G;1.000;0.00;1.30
02.12.12;17:44;Bern - Christoffel;33115;6155;CONDY CORNICHONS EXTRAF.;1.000;0.00;3.00
02.12.12;17:44;Bern - Christoffel;33115;6155;CHAMPIGNONS BRAUN LOSE;0.131;0.45;1.10
02.12.12;17:44;Bern - Christoffel;33115;6155;CONDY EIERSCHWAEM.115G GL;1.000;0.00;4.50
02.12.12;17:44;Bern - Christoffel;33115;6155;RACCARD SCHAFMILCH 200G;1.000;0.00;7.20
02.12.12;17:44;Bern - Christoffel;33115;6155;GETR. TOMATEN IN OEL 340G;1.000;0.00;4.70
02.12.12;17:44;Bern - Christoffel;33115;6155;KART.FESTKOCHEND  LOSE;0.765;0.00;1.30
02.12.12;17:44;Bern - Christoffel;33115;6155;TS ADR M-DRINK PAST 1L;3.000;0.00;4.20
02.12.12;17:44;Bern - Christoffel;33115;6155;CONDY SILBERZWIEB.125G GL;1.000;0.00;1.00
01.12.12;10:48;Bern - Bubenberg;34440;2647;BIO BUTTERZOPF       500G;1.000;0.00;4.20
01.12.12;10:48;Bern - Bubenberg;34440;2647;TILSITER SURCHOIX 250G;0.268;0.80;2.95
01.12.12;10:48;Bern - Bubenberg;34440;2647;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
01.12.12;10:48;Bern - Bubenberg;34440;2647;CHRISTSTOLLEN GEFUELLT;1.000;1.00;3.80
01.12.12;10:48;Bern - Bubenberg;34440;2647;BIO ICE TEA ALPENKR.1L;1.000;0.25;1.20
01.12.12;10:48;Bern - Bubenberg;34440;2647;BIO JOGHURT ERDBEERE 180G;2.000;0.30;1.20
01.12.12;10:48;Bern - Bubenberg;34440;2647;BIO JOGHURT ZITRONE 180G;2.000;0.30;1.20
01.12.12;10:48;Bern - Bubenberg;34440;2647;LEG JOGHURT DRINK BANANE;2.000;0.00;3.30
