Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
21.04.12;12:45;Bern - Marktgasse;34710;1914;PFEFFER SCHWARZ 37G BTL;3.000;0.00;2.25
21.04.12;12:45;Bern - Marktgasse;34710;1914;M-CLAS ORANGENSAFT 1L BRI;2.000;0.00;2.30
21.04.12;12:45;Bern - Marktgasse;34710;1914;SAISON-JOGH. RHABARBER;2.000;0.00;1.40
21.04.12;12:45;Bern - Marktgasse;34710;1914;BANANEN  I        LOSE;0.321;0.00;0.90
21.04.12;12:45;Bern - Marktgasse;34710;1914;ZITRONEN          NZ 750G;1.000;0.00;2.40
21.04.12;12:45;Bern - Marktgasse;34710;1914;TS BUTTERZOPF        500G;1.000;0.00;3.30
21.04.12;12:45;Bern - Marktgasse;34710;1914;GRUYERE SURCHOIX 150G;0.187;0.00;3.55
21.04.12;12:45;Bern - Marktgasse;34710;1914;ORANGINA ROT 50CL PET;1.000;0.00;1.10
21.04.12;12:45;Bern - Marktgasse;34710;1914;SAISONJOGH. ERDBEERMELISS;2.000;0.00;1.40
21.04.12;12:45;Bern - Marktgasse;34710;1914;ERDBEER-RHABARBERWAEHE;1.000;0.00;3.40
21.04.12;12:45;Bern - Marktgasse;34710;1914;APF.BRAEBURN I    LOSE;0.604;0.50;1.45
21.04.12;12:45;Bern - Marktgasse;34710;1914;TS ADR M-DRINK PAST 1L;4.000;0.00;5.60
21.04.12;12:45;Bern - Marktgasse;34710;1914;M-CLAS MULTIVITAM. 1L BRI;2.000;0.00;2.70
20.04.12;8:32;Bern - Bubenberg;34440;3729;SARASAY MULTIVITAMIN 50CL;1.000;0.00;1.70
20.04.12;8:32;Bern - Bubenberg;34440;3729;HEI BIRCHERM. NATUR 200G;1.000;0.00;1.80
20.04.12;8:32;Bern - Bubenberg;34440;3729;M-CLAS CHOCO-DRINK 500ML;1.000;0.00;0.85
20.04.12;8:32;Bern - Bubenberg;34440;3729;APF.BRAEBURN I    LOSE;0.625;0.50;1.50
20.04.12;8:32;Bern - Bubenberg;34440;3729;SANDWICH QUADRATI     80G;1.000;0.00;1.00
19.04.12;19:31;Bern - Bahnhof;34530;5993;M-CLAS DENTAL 80G;1.000;0.00;3.20
19.04.12;19:31;Bern - Bahnhof;34530;5993;MB MISCHSALAT        500G;1.000;0.00;3.90
19.04.12;19:31;Bern - Bahnhof;34530;5993;BIO CHERRYTOM.    AB 250G;1.000;0.00;1.80
14.04.12;11:37;Bern - Eigerplatz;33640;7931;BIO EIER CH 63G+ 4ER;1.000;0.65;2.55
14.04.12;11:37;Bern - Eigerplatz;33640;7931;KOCHBUTTER 250G;2.000;0.00;5.70
14.04.12;11:37;Bern - Eigerplatz;33640;7931;SALSA ITALIANA NAPOLI;2.000;0.00;5.00
14.04.12;11:37;Bern - Eigerplatz;33640;7931;CHAESWAEHE           200G;1.000;0.00;3.40
14.04.12;11:37;Bern - Eigerplatz;33640;7931;SALSA ITALIANA AGLIO;2.000;0.00;4.00
14.04.12;11:37;Bern - Eigerplatz;33640;7931;TS ADR M-DRINK PAST 1L;3.000;0.00;4.20
