Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
12.07.13;20:17;Bern - Bahnhof;34530;2357;BO KARTOFFELBR/NUESS HELL;1.000;0.00;3.00
12.07.13;20:17;Bern - Bahnhof;34530;2357;M-CLAS CHOCO-DRINK 250;2.000;0.00;0.90
12.07.13;20:17;Bern - Bahnhof;34530;2357;TK-DOSE 0,5L BLAU;1.000;0.00;4.05
12.07.13;20:17;Bern - Bahnhof;34530;2357;CLIC-CLAC BOX NATUR;1.000;0.00;3.85
12.07.13;20:17;Bern - Bahnhof;34530;2357;BIO BUTTERZOPF       500G;1.000;0.40;3.80
12.07.13;20:17;Bern - Bahnhof;34530;2357;FARMER CROC NAT.OZ 500G;1.000;0.00;4.80
12.07.13;20:17;Bern - Bahnhof;34530;2357;DATTELTOMATEN     AB 250G;1.000;0.00;3.90
12.07.13;20:17;Bern - Bahnhof;34530;2357;GURKEN TP         ST S.;1.000;0.00;1.70
12.07.13;20:17;Bern - Bahnhof;34530;2357;CUMULUS Bon 5.-;-1.000;0.00;-5.00
12.07.13;20:17;Bern - Bahnhof;34530;2357;KAROTTEN          LOSE;0.333;0.00;0.90
12.07.13;20:17;Bern - Bahnhof;34530;2357;AVOCADOS          ST S.;1.000;0.00;1.40
12.07.13;20:17;Bern - Bahnhof;34530;2357;GOLD MULTIVITAMIN 25CL;2.000;0.00;1.30
12.07.13;20:17;Bern - Bahnhof;34530;2357;FARMER S BROMB.+APFEL234G;1.000;0.00;4.40
12.07.13;20:17;Bern - Bahnhof;34530;2357;APF.BRAEBURN I    LOSE;0.381;0.00;1.60
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;BIO BASILIKUM     AB S.;1.000;0.00;1.70
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;SCHNITTLAUCH      BD S.;1.000;0.00;0.90
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;ICE TEA ZITRONE K 50CL P;1.000;0.00;0.90
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;OLIVENPASTE SCHWARZ 190G;1.000;0.00;3.20
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;TOMATEN           AB H.;0.729;0.75;2.55
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;BIO PICKNICKEIER CH 50+;1.000;0.00;3.75
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;M-CLAS CHIPS PAPRIKA 280G;1.000;0.00;4.20
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;M-CLAS MEERRETTICHMOUSSE;1.000;0.00;2.45
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;GRI.SCHWAR.OLIVEN200G BTL;1.000;0.00;2.10
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;PETIT CHEVRIER NATURE 80G;1.000;0.00;2.85
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;MB ROHSCHINKEN       MIDI;1.000;0.00;6.85
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;DATTELTOMATEN     AB 250G;1.000;0.00;3.90
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;BERLINER GEZUCKERT 2/130G;1.000;0.00;2.10
06.07.13;15:41;Bern - Breitenrain (bis 2013);33630;7844;KRESSE            ST S.;1.000;0.00;1.90
