Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
03.06.12;17:36;Bern - Christoffel;33115;2321;M-CLAS KICHERERBSEN 250G;4.000;0.00;5.60
03.06.12;17:36;Bern - Christoffel;33115;2321;M-PREM LIME&CHILI NUTS;1.000;0.00;3.65
02.06.12;18:40;Bern - Bahnhof;34530;2965;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
02.06.12;18:40;Bern - Bahnhof;34530;2965;KOCHBUTTER 250G;2.000;0.00;5.70
02.06.12;18:40;Bern - Bahnhof;34530;2965;M-CLAS MASCARPONE 100G;1.000;0.00;1.30
02.06.12;18:40;Bern - Bahnhof;34530;2965;M-CLAS SPAGHETTI 750G;1.000;0.45;1.80
02.06.12;18:40;Bern - Bahnhof;34530;2965;MB MISCHSALAT        500G;1.000;0.00;3.90
02.06.12;18:40;Bern - Bahnhof;34530;2965;PATISSIER STREUSEL 140G;1.000;0.00;2.10
02.06.12;18:40;Bern - Bahnhof;34530;2965;M-BUD WEISS 100G;4.000;0.00;3.60
02.06.12;18:40;Bern - Bahnhof;34530;2965;TS WEISSMEHL 500G;1.000;0.00;1.10
02.06.12;18:40;Bern - Bahnhof;34530;2965;ZUCKERSTREUSEL BUNT 140G;1.000;0.00;2.20
02.06.12;18:40;Bern - Bahnhof;34530;2965;GRANA PADANO 250G;0.213;0.00;4.25
02.06.12;18:40;Bern - Bahnhof;34530;2965;ZITRONEN           ST S.;1.000;0.00;0.60
02.06.12;18:40;Bern - Bahnhof;34530;2965;GROSI'S ZITRONENCAKE 350G;1.000;0.00;3.60
02.06.12;18:40;Bern - Bahnhof;34530;2965;TS HINTERSCHINKEN    MAXI;0.158;0.00;4.10
02.06.12;18:40;Bern - Bahnhof;34530;2965;TS ADR M-DRINK PAST 1L;4.000;0.00;5.60
02.06.12;18:40;Bern - Bahnhof;34530;2965;VALFLORA RAHM UHT 1/2L;1.000;0.00;3.25
