Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
26.10.12;14:01;Bern - Zähringer;34360;5316;BIO VOLLWERTGUETZLI   55G;1.000;0.00;1.50
26.10.12;14:01;Bern - Zähringer;34360;5316;M-PREM THAI CHILI NUTS;1.000;0.00;3.65
25.10.12;18:00;Bern - Eigerplatz;33640;6146;LE CHAUMES           150G;0.197;0.00;3.45
25.10.12;18:00;Bern - Eigerplatz;33640;6146;PERSIMON KAKI     LOSE;0.242;0.55;0.80
25.10.12;18:00;Bern - Eigerplatz;33640;6146;RISPENTOMATEN     LOSE;0.524;0.00;2.20
25.10.12;18:00;Bern - Eigerplatz;33640;6146;RADIESCHEN        BD S.;1.000;0.00;1.40
25.10.12;18:00;Bern - Eigerplatz;33640;6146;FITPAN               400G;1.000;0.00;2.50
25.10.12;18:00;Bern - Eigerplatz;33640;6146;AVOCADOS          ST S.;1.000;0.00;1.60
25.10.12;18:00;Bern - Eigerplatz;33640;6146;YOGOS GRECQUE NATURE 180G;2.000;0.00;1.70
25.10.12;18:00;Bern - Eigerplatz;33640;6146;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
24.10.12;16:59;Haute-Nendaz;134250;789;ICE TEA ZITRONE 1.5L P;1.000;0.00;1.55
24.10.12;16:59;Haute-Nendaz;134250;789;ICE TEA ZITRONE K 33CL B;1.000;0.00;0.45
24.10.12;16:59;Haute-Nendaz;134250;789;CS ORIENTAL MIX 50G;1.000;0.00;1.50
24.10.12;16:59;Haute-Nendaz;134250;789;BIO LIMONADE ZITRONE 50CL;1.000;0.00;1.20
20.10.12;13:37;Bern - Zähringer;35520;561;Menu iii;1.000;0.00;10.50
18.10.12;12:55;Bern - Eigerplatz;33640;5186;JURAS SPEISESALZ 500G;2.000;0.00;1.40
18.10.12;12:55;Bern - Eigerplatz;33640;5186;KNORR GEMUESEB. MEERSALZ;1.000;0.00;8.50
18.10.12;12:55;Bern - Eigerplatz;33640;5186;TK-DOSE 0,75L BLAU;1.000;0.00;4.05
18.10.12;12:55;Bern - Eigerplatz;33640;5186;ADR APFELSAFT TRUEB 1.5L;1.000;0.00;2.50
18.10.12;12:55;Bern - Eigerplatz;33640;5186;KIDS BRANCHES CLAS. 810G;1.000;0.00;10.00
18.10.12;12:55;Bern - Eigerplatz;33640;5186;ADR APFELSAFT AB PR. 1.5L;1.000;0.00;2.25
18.10.12;18:11;Bern - Zytglogge;36402;1402;Schlauch 28'' 622 X 28-47;2.000;0.00;11.00
17.10.12;8:25;Bern - Bubenberg;34440;5898;AEPF.BOSKOOP I       LOSE;0.221;0.00;0.75
17.10.12;8:25;Bern - Bubenberg;34440;5898;SEMMELI               60G;1.000;0.00;0.60
17.10.12;8:25;Bern - Bubenberg;34440;5898;M-CLAS ORANGENSAFT 25CL;1.000;0.00;0.45
17.10.12;8:25;Bern - Bubenberg;34440;5898;HEI BIRCHERM. NATUR 200G;1.000;0.00;1.80
17.10.12;8:25;Bern - Bubenberg;34440;5898;V6 DENTAL PEPPERMINT UNO;1.000;0.00;3.40
17.10.12;8:25;Bern - Bubenberg;34440;5898;M-CLAS CHOCO-DRINK 500ML;1.000;0.00;0.85
17.10.12;8:25;Bern - Bubenberg;34440;5898;ICE TEA ZITRONE 50CL P;1.000;0.00;0.75
17.10.12;8:25;Bern - Bubenberg;34440;5898;HANDYMATIC DEO LEMON;1.000;0.00;3.50
