Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
30.03.13;13:21;Davos - Rätia;90430;5509;ADR M-DRINK PAST TETRA 1L;12.000;0.00;17.40
30.03.13;13:21;Davos - Rätia;90430;5509;GRUYERE SURCHOIX 250G;0.258;0.00;4.90
30.03.13;13:21;Davos - Rätia;90430;5509;KIKKO SOJA SAUCE 15CL;1.000;0.00;3.30
30.03.13;13:21;Davos - Rätia;90430;5509;MB EIER IMP. BH 48+;3.000;0.00;7.20
30.03.13;13:21;Davos - Rätia;90430;5509;PAL ZUCKER 555X1KG //;1.000;0.00;1.25
30.03.13;13:21;Davos - Rätia;90430;5509;M-BUD HAUSHALTMEHL 10X1KG;2.000;0.00;1.80
30.03.13;13:21;Davos - Rätia;90430;5509;M-BUDGET Da Stru_001,oyst;1.000;0.00;1.90
30.03.13;13:21;Davos - Rätia;90430;5509;SCHLAGRAHM DOSE GEZUCKERT;2.000;0.00;8.80
30.03.13;13:21;Davos - Rätia;90430;5509;MB JOGHURT HIMBEER 500G;2.000;0.00;1.90
30.03.13;13:21;Davos - Rätia;90430;5509;SE CAPRICE DES DIEUX 300G;1.000;0.00;4.30
30.03.13;13:21;Davos - Rätia;90430;5509;ZUCCHETTI         LOSE;0.781;0.00;2.50
30.03.13;13:21;Davos - Rätia;90430;5509;AUBERGINEN        LOSE;0.688;0.00;2.20
30.03.13;13:21;Davos - Rätia;90430;5509;BUENDNERFLEISCH   HD MIDI;1.000;0.00;7.65
30.03.13;13:21;Davos - Rätia;90430;5509;ADR WYL.LANDRAUCHS. SCH.;0.113;1.30;5.20
30.03.13;13:21;Davos - Rätia;90430;5509;NESCAFE FINESSE SMART 150;1.000;0.00;8.90
30.03.13;13:21;Davos - Rätia;90430;5509;M-BUD BROTAUFS.HASELN.;1.000;0.00;3.35
30.03.13;13:21;Davos - Rätia;90430;5509;KEFEN MINI        AB S.;2.000;0.00;9.00
30.03.13;13:21;Davos - Rätia;90430;5509;LES ADORABLES TRUFFES;1.000;0.30;1.50
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS GEFL.AUFSCHNI.MIDI;0.294;0.00;4.70
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
30.03.13;13:21;Davos - Rätia;90430;5509;CS BAMBUSSPROSSEN;2.000;0.00;2.80
30.03.13;13:21;Davos - Rätia;90430;5509;MAX HAV JASMINREIS 1KG;3.000;0.00;8.10
30.03.13;13:21;Davos - Rätia;90430;5509;SE OSTERPLATTE       MAXI;0.100;0.00;4.45
30.03.13;13:21;Davos - Rätia;90430;5509;BIO AHA SOJ TOFU 250G;3.000;0.00;9.75
30.03.13;13:21;Davos - Rätia;90430;5509;SE ZWIEBELSCHALEN SA S.;1.000;0.00;1.30
30.03.13;13:21;Davos - Rätia;90430;5509;KUCHENBLECH 28CM AH RUND;1.000;0.00;7.90
30.03.13;13:21;Davos - Rätia;90430;5509;KAROTTEN          LOSE;1.432;0.00;3.15
30.03.13;13:21;Davos - Rätia;90430;5509;BLAETTERTEIG AUSGEW. 270G;2.000;0.00;3.00
30.03.13;13:21;Davos - Rätia;90430;5509;PEPERONI GEMISCHT AB H.;0.740;0.00;5.55
30.03.13;13:21;Davos - Rätia;90430;5509;CHAMPIGNONS BRAUN AB 250G;1.000;0.00;2.90
30.03.13;13:21;Davos - Rätia;90430;5509;FRISCHBACKHEFE        42G;2.000;0.00;0.50
30.03.13;13:21;Davos - Rätia;90430;5509;LES ADORABLES PISTACHE;1.000;0.30;1.50
30.03.13;13:21;Davos - Rätia;90430;5509;THAIK ROTE CURRY PASTE;2.000;0.00;8.60
30.03.13;13:21;Davos - Rätia;90430;5509;AHA DELICE EXTRA LIGHT;1.000;0.00;2.10
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS CAROLINA REIS 1KG;1.000;0.00;2.20
30.03.13;13:21;Davos - Rätia;90430;5509;MB FRISCHK. KRAEUTER 150G;2.000;0.00;2.20
30.03.13;13:21;Davos - Rätia;90430;5509;DIE BUTTER 250G;2.000;0.00;6.00
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS LANDJAEGER     2X2;3.000;0.00;10.20
30.03.13;13:21;Davos - Rätia;90430;5509;THAIK KOKOS-MILCH 500ML;4.000;0.00;15.60
30.03.13;13:21;Davos - Rätia;90430;5509;TILSITER GRUEN 250G;0.225;0.55;2.25
30.03.13;13:21;Davos - Rätia;90430;5509;ICE TEA GREEN TEA K 50CL;1.000;0.00;1.10
30.03.13;13:21;Davos - Rätia;90430;5509;MB SCHWEIZER HARTKAESE;0.612;0.00;7.95
30.03.13;13:21;Davos - Rätia;90430;5509;THOMYNAISE LIGHT 280G TB;2.000;0.00;5.00
30.03.13;13:21;Davos - Rätia;90430;5509;STERNLI-FADEN 2X20M SCHWA;1.000;0.00;2.00
30.03.13;13:21;Davos - Rätia;90430;5509;MB BERGKAESE;0.413;0.00;6.20
30.03.13;13:21;Davos - Rätia;90430;5509;GIANDOR 100G;1.000;0.30;1.50
30.03.13;13:21;Davos - Rätia;90430;5509;CHINA-KOHL        AB H.;0.722;0.00;2.60
30.03.13;13:21;Davos - Rätia;90430;5509;QM S-GESCHNETZELT 4-600G;1.117;0.00;29.05
30.03.13;13:21;Davos - Rätia;90430;5509;THAIK SWEET CHILI SAUCE;1.000;0.00;4.20
30.03.13;13:21;Davos - Rätia;90430;5509;ZWEIF CHIPS PAPRIKA 280G;1.000;0.00;5.60
30.03.13;13:21;Davos - Rätia;90430;5509;BLUETENHONIG 550G;1.000;0.00;4.90
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS MAISKOELBCHEN 190G;1.000;0.00;2.60
30.03.13;13:21;Davos - Rätia;90430;5509;M-BUD CHIPS PAPRIKA 350G;1.000;0.00;3.70
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS SULTANINEN 300G;1.000;0.00;1.65
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS SONNENBLUMENOEL 1L;1.000;0.00;4.05
30.03.13;13:21;Davos - Rätia;90430;5509;MB JOGHURT NATUR 500G;1.000;0.00;0.85
30.03.13;13:21;Davos - Rätia;90430;5509;MB FONTAL 250G;0.427;0.00;3.95
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS SENF MILD 200G TB;1.000;0.00;0.95
30.03.13;13:21;Davos - Rätia;90430;5509;M-CLAS POPCORN-MAIS 500G;1.000;0.00;1.40
30.03.13;13:21;Davos - Rätia;90430;5509;BEL FINGERFARBEN 6ST;1.000;0.00;11.90
30.03.13;13:21;Davos - Rätia;90430;5509;MILCH EXTRA 100G;1.000;0.30;1.50
30.03.13;13:21;Davos - Rätia;90430;5509;BLUMENKOHL        LOSE;1.568;1.70;3.45
30.03.13;13:21;Davos - Rätia;90430;5509;TOURIST MILCH 100G;1.000;0.30;1.50
30.03.13;13:21;Davos - Rätia;90430;5509;KORIANDER         AB S.;1.000;0.00;2.10
30.03.13;13:21;Davos - Rätia;90430;5509;MB FRISCHKAESE MEERRETTIC;1.000;0.00;1.10
30.03.13;13:21;Davos - Rätia;90430;5509;OSTERMISCHUNG 1KG BTL;1.000;0.00;19.00
30.03.13;13:21;Davos - Rätia;90430;5509;ADR SAVOGN. BERGK. MILD;0.229;1.05;4.35
30.03.13;13:21;Davos - Rätia;90430;5509;DIE BUTTER SCHALE 250G;2.000;0.00;7.00
28.03.13;12:05;Bern - Bubenberg;34440;6655;KIDS RUEBLIHASE 300G;1.000;0.00;8.80
28.03.13;12:05;Bern - Bubenberg;34440;6655;PIRATEN HASE 240G;1.000;0.00;9.50
23.03.13;14:56;Bern - Christoffel;33115;6946;SPARGELN GRUEN    BD 1KG;1.000;0.00;9.90
23.03.13;14:56;Bern - Christoffel;33115;6946;AB ADR RANDEN GEDAEMPFT H;0.463;0.00;1.85
23.03.13;14:56;Bern - Christoffel;33115;6946;M-CLAS REIS S.ANDREA 1KG;1.000;0.00;2.20
23.03.13;14:56;Bern - Christoffel;33115;6946;BO TS BUTTERZOPF     500G;1.000;0.00;3.30
23.03.13;14:56;Bern - Christoffel;33115;6946;AVOCADOS          ST S.;1.000;0.00;1.90
23.03.13;14:56;Bern - Christoffel;33115;6946;GRANA PADANO 250G;0.233;0.00;4.65
23.03.13;14:56;Bern - Christoffel;33115;6946;BIERRETTICH       ST S.;1.000;0.00;1.90
23.03.13;14:56;Bern - Christoffel;33115;6946;ZITRONEN           ST S.;1.000;0.00;0.65
23.03.13;14:56;Bern - Christoffel;33115;6946;SPA.OLIVEN GRUEN PAP.200G;1.000;0.00;2.30
23.03.13;14:56;Bern - Christoffel;33115;6946;TOM.S.MARZANO     LOSE;0.455;0.00;2.00
21.03.13;18:27;Brugg - Neumarkt;34843;7449;MANGO             ST S.;1.000;0.00;2.20
21.03.13;18:27;Brugg - Neumarkt;34843;7449;LEG JOGHURT DRINK APRIKOS;2.000;0.00;3.30
21.03.13;18:27;Brugg - Neumarkt;34843;7449;PASSIONSFRUCHT    LOSE;0.091;0.00;1.45
21.03.13;18:27;Brugg - Neumarkt;34843;7449;LEG JOGHURT DRINK MOKKA;1.000;0.00;1.65
21.03.13;18:27;Brugg - Neumarkt;34843;7449;M-DESSERT BECHER 500G;1.000;0.00;3.45
11.03.13;21:18;Bern - Christoffel;33115;7117;ZUCCHETTI         LOSE;0.264;0.00;0.95
11.03.13;21:18;Bern - Christoffel;33115;7117;FARMER CROC NAT.OZ 500G;1.000;0.00;4.80
11.03.13;21:18;Bern - Christoffel;33115;7117;CHAMPIGNONS BRAUN AB 250G;1.000;0.00;3.25
11.03.13;21:18;Bern - Christoffel;33115;7117;RISPENTOMATEN     LOSE;0.365;0.00;1.75
11.03.13;21:18;Bern - Christoffel;33115;7117;KUERBIS GESCH.    AB H.;0.677;0.00;3.25
11.03.13;21:18;Bern - Christoffel;33115;7117;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
08.03.13;13:47;Bern - Bahnhof;34530;2744;ADR APFELSCHORLE AA 1.5L;1.000;0.00;2.40
08.03.13;13:47;Bern - Bahnhof;34530;2744;KIRSCHENWAEHE        215G;1.000;0.00;2.90
08.03.13;13:47;Bern - Bahnhof;34530;2744;BIRNWEGGLI         3/225G;1.000;0.00;2.90
08.03.13;13:47;Bern - Bahnhof;34530;2744;APF.GOLDEN TP     LOSE;0.328;0.00;0.95
08.03.13;13:47;Bern - Bahnhof;34530;2744;CHAESWAEHE           200G;1.000;0.00;3.40
08.03.13;13:47;Bern - Bahnhof;34530;2744;LES ADORABLES CARAMEL;1.000;0.00;1.80
08.03.13;13:47;Bern - Bahnhof;34530;2744;BAERNER SCHOGGI 100G;1.000;0.00;1.80
07.03.13;19:39;Bern - Christoffel;33115;2701;CREMESCHNITTEN     2/157G;1.000;0.55;1.65
07.03.13;19:39;Bern - Christoffel;33115;2701;AB MISCHSALAT        250G;1.000;0.50;2.00
07.03.13;19:39;Bern - Christoffel;33115;2701;GRANA PADANO 250G;0.410;1.65;6.55
07.03.13;19:39;Bern - Christoffel;33115;2701;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
07.03.13;19:39;Bern - Christoffel;33115;2701;M-CLAS BALDO REIS 1KG BTL;1.000;0.00;2.20
06.03.13;19:34;Basel - Dreispitz  MParc;23200;6051;TS DOPPELBUERLI    2/200G;1.000;0.00;1.40
06.03.13;19:34;Basel - Dreispitz  MParc;23200;6051;M-CLAS COTTAGE CHE NATURE;2.000;0.00;2.40
06.03.13;19:34;Basel - Dreispitz  MParc;23200;6051;HEI BIRCHERM. BEEREN 200G;1.000;0.00;1.80
06.03.13;19:34;Basel - Dreispitz  MParc;23200;6051;M-DRINK PAST 1/2L;2.000;0.00;1.90
03.03.13;18:32;Bern - Bahnhof;34530;7081;VALFLORA HR UHT 1/4L;1.000;0.00;1.20
03.03.13;18:32;Bern - Bahnhof;34530;7081;EIER CH FL 63G+ 4ER;1.000;0.00;2.70
03.03.13;18:32;Bern - Bahnhof;34530;7081;M-CLAS HASELNUESSE GEM.;1.000;0.00;3.10
03.03.13;18:32;Bern - Bahnhof;34530;7081;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
03.03.13;18:32;Bern - Bahnhof;34530;7081;TS ADR M-DRINK PAST 1L;3.000;0.00;4.20
03.03.13;18:32;Bern - Bahnhof;34530;7081;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
01.03.13;18:36;Bern - Bahnhof;34530;910;BIO BUTTERZOPF       500G;1.000;0.00;4.20
01.03.13;18:36;Bern - Bahnhof;34530;910;EXTRA BLUTORANGEN  LOSE;0.303;0.00;1.00
01.03.13;18:36;Bern - Bahnhof;34530;910;APF.GRANNY SMI.I  LOSE;0.184;0.00;0.70
01.03.13;18:36;Bern - Bahnhof;34530;910;M-BUD APFELSCHORLE 1.5L;1.000;0.00;1.60
