Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
23.04.13;9:08;Brugg - Neumarkt;34843;4089;JOGHURT ERDBEER 250G;1.000;0.00;1.30
23.04.13;9:08;Brugg - Neumarkt;34843;4089;SEMMELI               60G;1.000;0.00;0.60
23.04.13;9:08;Brugg - Neumarkt;34843;4089;GRANDE CAFFE ZERO;1.000;0.00;1.40
23.04.13;9:08;Brugg - Neumarkt;34843;4089;BANANEN  I        LOSE;0.179;0.00;0.50
23.04.13;9:08;Brugg - Neumarkt;34843;4089;TS BUTTERWEGGLI GROSS 95G;1.000;0.00;0.95
23.04.13;9:08;Brugg - Neumarkt;34843;4089;APF.DIWA I        LOSE;0.191;0.30;0.65
23.04.13;9:08;Brugg - Neumarkt;34843;4089;M-CLAS CHOCO-DRINK 500ML;1.000;0.00;0.85
23.04.13;9:08;Brugg - Neumarkt;34843;4089;SARASAY MH MULTIVIT.50CL;1.000;0.00;1.80
17.04.13;20:08;Bern - Bahnhof;34530;3784;BIO ICE TEA ALPENKR.1L;1.000;0.00;1.30
17.04.13;20:08;Bern - Bahnhof;34530;3784;RHABARBERWAEHE       215G;1.000;0.00;2.90
09.04.13;20:23;Basel - Bahnhof SBB;23900;8097;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.55
09.04.13;20:23;Basel - Bahnhof SBB;23900;8097;M-CLAS CHOCO-DRINK 500ML;1.000;0.00;0.85
09.04.13;20:23;Basel - Bahnhof SBB;23900;8097;ADR BUTTERZOEPFLI    100G;2.000;0.00;3.40
06.04.13;17:20;Bern - Christoffel;33115;3910;KOCHBUTTER 250G;1.000;0.00;2.85
06.04.13;17:20;Bern - Christoffel;33115;3910;SALSA ITALIANA NAPOLI;2.000;0.00;5.00
06.04.13;17:20;Bern - Christoffel;33115;3910;JOGHURT ERDBEER 250G;1.000;0.00;1.30
06.04.13;17:20;Bern - Christoffel;33115;3910;ALGENSALAT GOMA-WAKAME;0.181;0.00;4.80
06.04.13;17:20;Bern - Christoffel;33115;3910;TOMATEN AROMATICO AB S.;1.000;0.00;2.95
06.04.13;17:20;Bern - Christoffel;33115;3910;SARASAY MH ORAGE/BANAN.1L;1.000;0.00;2.80
06.04.13;17:20;Bern - Christoffel;33115;3910;BO TS BUTTERZOPF     300G;1.000;0.00;2.25
06.04.13;17:20;Bern - Christoffel;33115;3910;GEHACKTE TOMATEN 280G DS;2.000;0.00;1.80
06.04.13;17:20;Bern - Christoffel;33115;3910;MOZZARELLA ALFREDO STANGE;1.000;0.00;2.95
06.04.13;17:20;Bern - Christoffel;33115;3910;GRANA PADANO 250G;0.203;0.00;4.05
06.04.13;17:20;Bern - Christoffel;33115;3910;SALSA ITALIANA ARRABBIATA;1.000;0.00;1.90
06.04.13;17:20;Bern - Christoffel;33115;3910;SALSA ITALIANA BASILICO;1.000;0.00;1.70
06.04.13;15:38;Bern - Eigerplatz;33640;2244;TETE DE MOINE ROSETTEN;1.000;0.00;5.70
06.04.13;15:38;Bern - Eigerplatz;33640;2244;BIO APFELMUS 450G DS;1.000;0.35;1.35
06.04.13;15:38;Bern - Eigerplatz;33640;2244;ZUCCHETTI         LOSE;0.222;0.00;0.80
06.04.13;15:38;Bern - Eigerplatz;33640;2244;SE OSTERPLATTE       MAXI;0.094;0.00;4.50
06.04.13;15:38;Bern - Eigerplatz;33640;2244;BIO ADR BASILIKUM 14CM;2.000;0.00;9.80
06.04.13;15:38;Bern - Eigerplatz;33640;2244;MOZZARELLINE ALFREDO 20X8;1.000;0.00;2.45
06.04.13;15:38;Bern - Eigerplatz;33640;2244;KAROTTEN          LOSE;0.405;0.00;0.85
06.04.13;15:38;Bern - Eigerplatz;33640;2244;AB ANANAS/BLUTORANGE 75CL;1.000;0.00;3.60
06.04.13;15:38;Bern - Eigerplatz;33640;2244;CHAMPIGNONS BRAUN LOSE;0.177;0.00;2.30
06.04.13;15:38;Bern - Eigerplatz;33640;2244;M-CLAS TULPEN 10ER;1.000;3.75;3.75
06.04.13;15:38;Bern - Eigerplatz;33640;2244;VALFLORA VOLLR. UHT 2.5DL;1.000;0.00;1.60
06.04.13;15:38;Bern - Eigerplatz;33640;2244;CHOCMI RONDO 100G;1.000;0.00;2.90
06.04.13;15:38;Bern - Eigerplatz;33640;2244;PETIT SUISSE APRIKOSE;1.000;0.00;2.45
06.04.13;15:38;Bern - Eigerplatz;33640;2244;BO TS BUTTERZOPF     500G;1.000;0.00;3.30
06.04.13;15:38;Bern - Eigerplatz;33640;2244;LES ADORAB.MARC DE CHAMP.;1.000;0.30;1.80
06.04.13;15:38;Bern - Eigerplatz;33640;2244;GRUYERE REZENT       250G;0.243;0.95;3.40
06.04.13;15:38;Bern - Eigerplatz;33640;2244;BUCHE CHAVROUX AFFINE;1.000;0.00;3.65
06.04.13;15:38;Bern - Eigerplatz;33640;2244;AGNESI LASAGNE ALL'UOVO;1.000;0.00;3.40
06.04.13;15:38;Bern - Eigerplatz;33640;2244;SE RAP SALAMETTI NETZ 3X1;1.000;0.00;5.50
06.04.13;15:38;Bern - Eigerplatz;33640;2244;LES ADORABLES CARAMEL;1.000;0.30;1.50
05.04.13;18:36;Brugg - Neumarkt;34843;9800;ADR APFELSCHORLE AA 1.5L;1.000;0.00;2.40
05.04.13;18:36;Brugg - Neumarkt;34843;9800;BANANEN  I        LOSE;0.357;0.25;0.75
05.04.13;18:36;Brugg - Neumarkt;34843;9800;BUERLI                85G;2.000;0.00;1.20
05.04.13;18:36;Brugg - Neumarkt;34843;9800;APF.BRAEBURN I    LOSE;0.373;0.30;0.95
05.04.13;18:36;Brugg - Neumarkt;34843;9800;APRIKOSENWAEHE       215G;1.000;0.00;2.90
04.04.13;19:14;Basel - Dreispitz  MParc;23200;5652;CELEBRATIONS 200G;1.000;0.00;3.95
04.04.13;19:14;Basel - Dreispitz  MParc;23200;5652;MILCH EXTRA KUGELN 250G;1.000;0.00;5.50
04.04.13;12:52;Bern - Zähringer;35520;8515;Menü Vegi 10.50;1.000;0.00;10.50
03.04.13;8:37;Brugg - Neumarkt;34843;4325;OPTIMUM ELEKTRISCHE FLIEG;1.000;0.00;12.90
03.04.13;8:37;Brugg - Neumarkt;34843;4325;PAP LUFTPOLSTER 5X170X225;1.000;0.00;2.30
03.04.13;8:37;Brugg - Neumarkt;34843;4325;ICE TEA LEMON K PET 1L;1.000;0.00;1.30
