Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
18.09.11;19:59;Bern - Christoffel;33115;1985;Käseschnitte mit Schinken;0.000;0.00;0.00
18.09.11;19:59;Bern - Christoffel;33115;1985;Dessertbecher Jowa;1.000;1.00;2.90
18.09.11;19:59;Bern - Christoffel;33115;1985;SUSHI DES MONATS;1.000;7.45;7.45
18.09.11;19:59;Bern - Christoffel;33115;1985;Pizza Schnitte;1.000;0.00;6.80
16.09.11;19:04;Bern - Bubenberg;34440;9706;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
16.09.11;19:04;Bern - Bubenberg;34440;9706;KOCHBUTTER 250G;1.000;0.00;2.95
16.09.11;19:04;Bern - Bubenberg;34440;9706;M-BUD MULTIFRUCHT-NEK.1.5;1.000;0.00;1.30
16.09.11;19:04;Bern - Bubenberg;34440;9706;FRISCHBACKHEFE        42G;1.000;0.00;0.25
16.09.11;19:04;Bern - Bubenberg;34440;9706;ADR M-DRINK PAST 1L;3.000;0.00;4.20
16.09.11;19:04;Bern - Bubenberg;34440;9706;M-CLAS MULTIVITAM. 1L BRI;1.000;0.00;1.35
15.09.11;18:30;Brugg - Neumarkt;34843;3437;COQ ZITR.PF.SCHNITZ. 220G;1.000;0.00;5.50
15.09.11;18:30;Brugg - Neumarkt;34843;3437;MB MISCHSALAT        500G;1.000;0.00;3.90
15.09.11;18:30;Brugg - Neumarkt;34843;3437;ZWIEBELN          LOSE;0.167;0.00;0.30
15.09.11;18:30;Brugg - Neumarkt;34843;3437;M-CLAS BALDO REIS 1KG BTL;1.000;0.45;1.75
14.09.11;18:14;Bern - Lorraine;33120;8333;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
14.09.11;18:14;Bern - Lorraine;33120;8333;ADR M-DRINK PAST 1L;2.000;0.00;2.80
14.09.11;18:14;Bern - Lorraine;33120;8333;COCA-COLA 50CL;1.000;0.00;1.10
12.09.11;11:51;Zürich - Airport;150193;1131;ZWIEBEL-CHAESWAEHE   200G;1.000;0.00;3.20
12.09.11;11:51;Zürich - Airport;150193;1131;OBI APFELSCHORLE 50CL;1.000;0.00;1.40
11.09.11;18:15;Bern - Bahnhof;34530;2736;KOCHBUTTER 250G;1.000;0.00;2.95
11.09.11;18:15;Bern - Bahnhof;34530;2736;LEBENSMITTELFARBE FLUESSI;1.000;0.00;13.90
11.09.11;18:15;Bern - Bahnhof;34530;2736;M-CLAS JOGH MOKKA 180G;2.000;0.00;1.20
11.09.11;18:15;Bern - Bahnhof;34530;2736;M-CLAS JOGH AHORNSIR 180G;1.000;0.00;0.60
11.09.11;18:15;Bern - Bahnhof;34530;2736;BO ALPENBROT         380G;1.000;0.00;2.30
11.09.11;18:15;Bern - Bahnhof;34530;2736;M-CLAS CREMANT 100G;3.000;0.90;1.95
11.09.11;18:15;Bern - Bahnhof;34530;2736;RAP SALAMETTI NETZ    2X1;1.000;0.00;5.10
11.09.11;18:15;Bern - Bahnhof;34530;2736;ST.ALBRAY            200G;1.000;0.00;4.70
11.09.11;18:15;Bern - Bahnhof;34530;2736;ADR M-DRINK PAST 1L;1.000;0.00;1.40
11.09.11;18:15;Bern - Bahnhof;34530;2736;TORTENBODEN CHOC     340G;1.000;0.00;3.50
11.09.11;18:15;Bern - Bahnhof;34530;2736;EXTRA HAGEBUTTENKONF.;1.000;0.50;2.20
11.09.11;18:15;Bern - Bahnhof;34530;2736;KASSENTRAGTASCHEN;1.000;0.00;0.30
11.09.11;18:15;Bern - Bahnhof;34530;2736;EXTRA GEL.JOHANNISB. 500G;1.000;0.50;2.20
11.09.11;18:15;Bern - Bahnhof;34530;2736;MARZIPAN NEUTRAL 80G STG;3.000;0.00;3.90
11.09.11;18:15;Bern - Bahnhof;34530;2736;M-CLAS JOGH. ZITRONE 180G;1.000;0.00;0.60
06.09.11;20:00;Bern - Christoffel;33115;1688;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
06.09.11;20:00;Bern - Christoffel;33115;1688;GOLD MULTIVITAMIN 1L;1.000;0.00;1.80
06.09.11;20:00;Bern - Christoffel;33115;1688;FRIONE NOUGAT 100G;1.000;0.30;1.40
06.09.11;20:00;Bern - Christoffel;33115;1688;FARMER CROC NAT.OZ 500G;1.000;0.00;4.80
06.09.11;20:00;Bern - Christoffel;33115;1688;REDDY BIRCHERM. FIT 700G;1.000;0.00;5.20
06.09.11;20:00;Bern - Christoffel;33115;1688;M-CLAS JOGH MOKKA 180G;1.000;0.00;0.60
06.09.11;20:00;Bern - Christoffel;33115;1688;ADR MILCH PAST 1L;1.000;0.00;1.45
06.09.11;20:00;Bern - Christoffel;33115;1688;VALFLORA VOLLR. UHT 2.5DL;1.000;0.00;1.65
06.09.11;20:00;Bern - Christoffel;33115;1688;KINDER SCHOKOLADE T8;1.000;0.00;1.30
06.09.11;20:00;Bern - Christoffel;33115;1688;AVOCADOS          ST S.;1.000;0.00;1.70
06.09.11;20:00;Bern - Christoffel;33115;1688;LES ADORABLES CARAMEL;1.000;0.30;1.25
06.09.11;20:00;Bern - Christoffel;33115;1688;ROHSCHINKEN ANSCHNITTE;0.070;0.00;2.75
02.09.11;16:24;Bern - Eigerplatz;33640;7704;KOCHBUTTER 250G;1.000;0.00;2.95
02.09.11;16:24;Bern - Eigerplatz;33640;7704;GOLD MULTIVITAMIN 1L;1.000;0.00;1.80
02.09.11;16:24;Bern - Eigerplatz;33640;7704;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
02.09.11;16:24;Bern - Eigerplatz;33640;7704;SAISON-JOGH. TRAUBEN 180G;1.000;0.00;0.65
02.09.11;16:24;Bern - Eigerplatz;33640;7704;SAISON-JOGH. WALDBEEREN;1.000;0.00;0.65
02.09.11;16:24;Bern - Eigerplatz;33640;7704;BO TS BUTTERZOPF     500G;1.000;0.00;3.30
02.09.11;16:24;Bern - Eigerplatz;33640;7704;ADR M-DRINK PAST 1L;3.000;0.00;4.20
02.09.11;16:24;Bern - Eigerplatz;33640;7704;SKAI CINNAMON BTL;1.000;0.00;1.20
02.09.11;16:24;Bern - Eigerplatz;33640;7704;MOJO CRANBERRY APPLE 50CL;1.000;0.00;1.80
30.08.11;13:48;Bern - Zähringer;34360;1196;PFIR.GELBFLEISCH. LOSE;0.167;0.00;0.30
30.08.11;13:48;Bern - Zähringer;34360;1196;BANANEN  I        LOSE;0.214;0.00;0.60
30.08.11;13:48;Bern - Zähringer;34360;1196;MANDELGIPFEL         100G;1.000;0.00;1.50
30.08.11;13:48;Bern - Zähringer;34360;1196;SKAI CINNAMON BTL;1.000;0.00;1.20
30.08.11;13:48;Bern - Zähringer;34360;1196;BIR.WILLIAMS      LOSE;0.222;0.00;0.80
29.08.11;20:16;Bern - Christoffel;33115;1070;EISBERGSALAT TP    BT S.;1.000;0.00;1.50
29.08.11;20:16;Bern - Christoffel;33115;1070;GEISSKAESE SPITZBERG 120;1.000;0.00;3.50
29.08.11;20:16;Bern - Christoffel;33115;1070;FARMER CROC NAT.OZ 500G;1.000;0.00;4.80
29.08.11;20:16;Bern - Christoffel;33115;1070;SCHARFER MAXX        250G;0.212;1.90;2.75
29.08.11;20:16;Bern - Christoffel;33115;1070;ADR M-DRINK PAST 1L;2.000;0.00;2.80
29.08.11;20:16;Bern - Christoffel;33115;1070;ADR BOU AAREBROT HELL;1.000;0.00;3.80
