Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
08.10.12;18:27;Brugg - Neumarkt;34843;6014;BOTANIC WATER BELEB.50CL;1.000;0.00;1.40
08.10.12;18:27;Brugg - Neumarkt;34843;6014;M-CLAS TRAUBENZUCKER APFE;1.000;0.00;1.80
08.10.12;18:27;Brugg - Neumarkt;34843;6014;KOMBUCHA CLASSIC 50CL;1.000;0.00;1.70
06.10.12;21:50;Bern - Christoffel;33115;3716;CH Min.PETMarken2.5%alt;1.000;0.00;2.60
06.10.12;21:50;Bern - Christoffel;33115;3716;Chäschüechli gross;1.000;0.00;2.80
06.10.12;21:50;Bern - Christoffel;33115;3716;Strudel salzig;1.000;0.00;3.20
06.10.12;21:50;Bern - Christoffel;33115;3716;Focaccia  Fatair/Fonduest;1.000;0.00;5.90
06.10.12;13:01;Bern - Freudenberg;34220;2691;AB US-SW THON        175G;1.000;0.65;2.55
06.10.12;13:01;Bern - Freudenberg;34220;2691;ADR WURST-KAESE SALAT160G;1.000;0.80;3.10
06.10.12;15:04;Bern - Bubenberg;34440;2667;BIO EIER CH 63G+ 4ER;1.000;0.00;3.20
06.10.12;15:04;Bern - Bubenberg;34440;2667;KOCHBUTTER 250G;1.000;0.00;2.85
06.10.12;15:04;Bern - Bubenberg;34440;2667;EISBERGSALAT TP    BT S.;1.000;0.00;1.50
06.10.12;15:04;Bern - Bubenberg;34440;2667;AB ANANAS/BLUTORANGE 75CL;1.000;0.00;3.60
06.10.12;15:04;Bern - Bubenberg;34440;2667;FRISCHBACKHEFE        42G;1.000;0.00;0.25
06.10.12;15:04;Bern - Bubenberg;34440;2667;TS WEISSMEHL 500G;2.000;0.00;2.20
06.10.12;15:04;Bern - Bubenberg;34440;2667;ADR BERNERKAESE;0.291;1.15;5.10
04.10.12;15:48;Bern - Bubenberg;34440;7586;MIOB ABWASCHBÜRSTEN 2ST;1.000;0.00;1.70
04.10.12;15:48;Bern - Bubenberg;34440;7586;MARZIPAN NEUTRAL 80G STG;5.000;0.00;6.50
04.10.12;15:48;Bern - Bubenberg;34440;7586;HANDY POWER CC 500 ML;1.000;0.00;2.40
04.10.12;15:48;Bern - Bubenberg;34440;7586;CUM +2x Donnerstag;1.000;0.00;0.00
03.10.12;18:29;Brugg - Neumarkt;34843;1093;BIFIDUS MIT KRAEUTER 150G;1.000;0.00;3.65
03.10.12;18:29;Brugg - Neumarkt;34843;1093;ICE TEA ZITRONE K 50CL P;1.000;0.00;0.90
03.10.12;18:29;Brugg - Neumarkt;34843;1093;BIO SONNENKRANZ      360G;1.000;0.00;2.60
03.10.12;18:29;Brugg - Neumarkt;34843;1093;BRANCHE CLASSIC 1ER;1.000;0.00;1.20
02.10.12;18:22;Bern - Eigerplatz;33640;3149;ADR SIRUP HOLUNDERBLUETEN;1.000;0.00;4.80
02.10.12;18:22;Bern - Eigerplatz;33640;3149;URDINKEL FARMERBROT  500G;1.000;0.00;4.50
02.10.12;18:22;Bern - Eigerplatz;33640;3149;M-CLAS TUERK. APRIKOSEN;1.000;0.00;3.60
02.10.12;18:22;Bern - Eigerplatz;33640;3149;M-CLAS MANDELN GEM.+GES.;1.000;0.00;1.70
02.10.12;18:22;Bern - Eigerplatz;33640;3149;ADR QUITTENSIRUP 50CL;1.000;0.00;5.50
02.10.12;18:22;Bern - Eigerplatz;33640;3149;ZWIEBELN          LOSE;0.368;0.00;0.70
02.10.12;18:22;Bern - Eigerplatz;33640;3149;M-CLAS HALBFETTQUARK 250G;1.000;0.00;1.45
02.10.12;18:22;Bern - Eigerplatz;33640;3149;TR.GEM.KERNLOS    AB 500G;1.000;0.00;3.00
02.10.12;18:22;Bern - Eigerplatz;33640;3149;M-BUD OLIVENOEL PET 1L;1.000;0.00;4.90
02.10.12;18:22;Bern - Eigerplatz;33640;3149;BUNDZWIEBEL       BD S.;1.000;0.00;1.90
02.10.12;18:22;Bern - Eigerplatz;33640;3149;ERBSEN EXTRA FEIN 500G;1.000;0.00;2.30
02.10.12;18:24;Brugg - Neumarkt;34843;569;EISBERGSALAT TP    BT S.;1.000;0.00;1.50
02.10.12;18:24;Brugg - Neumarkt;34843;569;TOM.CHERRY ZWEIG  AB 300G;1.000;0.00;3.90
02.10.12;18:24;Brugg - Neumarkt;34843;569;GOURMET-BROT         400G;1.000;0.00;3.20
02.10.12;18:24;Brugg - Neumarkt;34843;569;LEG JOGHURT DRINK HIMBEER;3.000;1.05;3.90
02.10.12;18:24;Brugg - Neumarkt;34843;569;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
02.10.12;18:24;Brugg - Neumarkt;34843;569;LEG JOGHURT DRINK BANANE;3.000;1.05;3.90
01.10.12;12:55;Bern - Marktgasse;35400;4541;Menu Délifit;1.000;0.00;12.80
