Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
25.02.13;18:28;Brugg - Neumarkt;34843;5189;TH/HY-METER;1.000;0.00;9.50
25.02.13;18:28;Brugg - Neumarkt;34843;5189;SKAI CINNAMON BTL;1.000;0.00;1.30
24.02.13;18:21;Bern - Bahnhof;34530;9452;SCHNITTLAUCH      BD S.;1.000;0.00;0.90
24.02.13;18:21;Bern - Bahnhof;34530;9452;TS KART.MEHLIGK.  AB 1KG;1.000;0.00;1.80
24.02.13;18:21;Bern - Bahnhof;34530;9452;BIR.KAISER ALEX.     LOSE;0.658;0.00;2.50
24.02.13;18:21;Bern - Bahnhof;34530;9452;MAXIHAKEN 2 ST. WEISS;2.000;0.00;4.20
24.02.13;18:21;Bern - Bahnhof;34530;9452;ZITRONEN           ST S.;2.000;0.00;1.30
24.02.13;18:21;Bern - Bahnhof;34530;9452;INGWER            LOSE;0.165;0.00;1.15
24.02.13;18:21;Bern - Bahnhof;34530;9452;BIO LIMONADE ZITRONE 50CL;1.000;0.00;1.20
14.02.13;19:50;Bern - Bahnhof;34530;6488;M-CLAS JOGH HASELN. 180G;2.000;0.00;1.10
14.02.13;19:50;Bern - Bahnhof;34530;6488;M-BUD NOIR 100G;1.000;0.00;0.60
14.02.13;19:50;Bern - Bahnhof;34530;6488;M-CLAS JOGH APF/MANG 180G;2.000;0.00;1.10
14.02.13;19:50;Bern - Bahnhof;34530;6488;CHAESWAEHE           200G;1.000;0.00;3.40
14.02.13;19:50;Bern - Bahnhof;34530;6488;BO TS PRINZENBROT    500G;1.000;0.00;2.50
14.02.13;19:50;Bern - Bahnhof;34530;6488;M-CLAS JOGH RHAB/VAN 180G;2.000;0.00;1.10
14.02.13;19:50;Bern - Bahnhof;34530;6488;BLATTSPINATWAEHE     200G;1.000;1.60;1.60
07.02.13;18:48;Basel - Dreispitz  MParc;26150;9929;FROG LED-STROBE LICHTSET;1.000;0.00;27.90
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;IN.SOUP GOLDCREME 5PRT;1.000;0.00;2.50
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;SALSA ALL'ITALIANA NAPOLI;1.000;0.00;1.60
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;CUP NUDELN SHRIMPS;1.000;0.50;1.90
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;VALFLORA M-DRINK UHT 1/2L;1.000;0.00;0.90
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;HEI BIRCHERM. NATUR 200G;1.000;0.00;1.80
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;MB TORTELL.RIC./SPIN.500G;1.000;0.00;2.40
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;GOLD MULTIVITAMIN 25CL;3.000;0.00;1.95
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;CS SZECHUAN NOODLES BOX;1.000;0.80;3.10
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;M-DRINK PAST 1/2L;2.000;0.00;1.90
06.02.13;19:56;Basel - Dreispitz  MParc;23200;6691;NISSIN SOBA CLASSIC BTL;1.000;0.40;1.40
05.02.13;19:16;Bern - Christoffel;33115;8365;NESCAFE DE LUXE 100G BTL;1.000;1.40;5.50
05.02.13;19:16;Bern - Christoffel;33115;8365;AUBERGINEN        LOSE;0.231;0.00;1.20
05.02.13;19:16;Bern - Christoffel;33115;8365;TOM.CHERRY ZWEIG  AB 500G;1.000;0.00;3.20
05.02.13;19:16;Bern - Christoffel;33115;8365;CHAMPIGNONS BRAUN AB 250G;1.000;0.00;3.25
05.02.13;19:16;Bern - Christoffel;33115;8365;AVOCADOS          ST S.;1.000;0.60;1.35
05.02.13;19:16;Bern - Christoffel;33115;8365;M-CLAS MISCHSALAT    350G;1.000;0.00;3.20
05.02.13;19:16;Bern - Christoffel;33115;8365;SEL TIRAMISU 90G;1.000;0.00;3.80
05.02.13;19:16;Bern - Christoffel;33115;8365;SEL MOUSSE AU CHOCOLAT;1.000;0.00;3.80
05.02.13;19:16;Bern - Christoffel;33115;8365;KUERBIS GESCH.    AB H.;0.886;1.05;3.10
05.02.13;19:16;Bern - Christoffel;33115;8365;KASSENTRAGTASCHEN;1.000;0.00;0.30
05.02.13;19:16;Bern - Christoffel;33115;8365;TS ADR M-DRINK PAST 1L;3.000;0.00;4.20
05.02.13;19:16;Bern - Christoffel;33115;8365;CANTADOU KRAEUTER    125G;1.000;0.00;2.50
05.02.13;19:16;Bern - Christoffel;33115;8365;M-CLAS MAISKOERNER 170G;1.000;0.00;0.80
04.02.13;19:37;Bern - Bahnhof;34530;4393;GETR. TOMATEN IN OEL 340G;1.000;0.00;4.70
04.02.13;19:37;Bern - Bahnhof;34530;4393;PC RUSTICOBROT       400G;1.000;0.00;3.80
04.02.13;19:37;Bern - Bahnhof;34530;4393;ZWIEBELN          LOSE;0.132;0.00;0.25
04.02.13;19:37;Bern - Bahnhof;34530;4393;LEG JOGHURT DRINK HIMBEER;3.000;0.00;4.95
04.02.13;19:37;Bern - Bahnhof;34530;4393;TS ADR M-DRINK PAST 1L;2.000;0.00;2.80
04.02.13;19:37;Bern - Bahnhof;34530;4393;LEG JOGHURT DRINK BANANE;3.000;0.00;4.95
