Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
24.05.11;17:16;Bern - Bahnhof;34530;2596;AB ENERGOJI          25CL;1.000;0.00;2.50
24.05.11;17:16;Bern - Bahnhof;34530;2596;BO APFEL-ZIMT-PLUNDER 95G;1.000;0.00;1.60
21.05.11;15:20;Basel - Burgfelder;24560;8708;BIO KNOBLAUCH     AB H.;0.105;0.00;1.15
21.05.11;15:20;Basel - Burgfelder;24560;8708;SE BRANCHES CLASSIC 40ST;1.000;0.00;10.80
21.05.11;15:20;Basel - Burgfelder;24560;8708;EXQUISITO CREMA BOHN.500G;2.000;0.00;15.40
21.05.11;15:20;Basel - Burgfelder;24560;8708;VICTORINOX RUESTMESSER;5.000;0.00;15.50
21.05.11;15:20;Basel - Burgfelder;24560;8708;KNORR RINDSB. PASTE 200G;1.000;0.00;7.90
21.05.11;15:20;Basel - Burgfelder;24560;8708;EXQUISITO BOHNEN 500G;2.000;0.00;15.40
21.05.11;15:22;Basel - Burgfelder;25760;6443;Käse-/Sch.-Gipfel;1.000;0.00;2.80
19.05.11;12:12;Dübendorf;150551;4547;PET 5dl Fremdmarke;1.000;0.00;3.70
19.05.11;12:12;Dübendorf;150551;4547;Gericht auf Teller;1.000;0.00;10.50
18.05.11;7:24;Basel - Bahnhof SBB;25340;4577;Nussfaecher 120g;6.000;4.40;8.80
16.05.11;6:26;Basel - Bahnhof SBB;25340;3872;Früchteplunder;3.000;2.50;5.00
15.05.11;21:02;Basel - Bahnhof SBB;23900;3710;DELTA JET 1ER;1.000;0.00;0.70
15.05.11;21:02;Basel - Bahnhof SBB;23900;3710;MEGASTAR MANDELN 1ER;1.000;0.00;1.70
15.05.11;21:02;Basel - Bahnhof SBB;23900;3710;RIVELLA BLAU 1.5L;1.000;0.00;2.25
12.05.11;7:52;Basel - Bahnhof SBB;23900;3716;BUTTERMILCH ERDBEER 500ML;1.000;0.00;1.05
12.05.11;7:52;Basel - Bahnhof SBB;23900;3716;M-BUD STRONG MENTHOL 143G;1.000;0.00;2.85
12.05.11;7:52;Basel - Bahnhof SBB;23900;3716;VALFLORA BUTTER 200G;1.000;0.00;2.55
12.05.11;7:52;Basel - Bahnhof SBB;23900;3716;BIO JOGHURT BIRCHER. 500G;2.000;0.80;3.00
06.05.11;16:37;Zürich - Airport;150193;3783;BUTTERMILCH ERDBEER 500ML;1.000;0.00;1.05
06.05.11;16:37;Zürich - Airport;150193;3783;KNORR BOUILL.TOEPFLI HUHN;1.000;0.00;4.40
06.05.11;16:37;Zürich - Airport;150193;3783;M-BUD DRAGEES MIX 850G;1.000;0.00;6.70
06.05.11;16:37;Zürich - Airport;150193;3783;SE MAHONY MILCH 3X100G;1.000;0.00;3.35
06.05.11;16:37;Zürich - Airport;150193;3783;SE MAHONY SWEET AIR 3X70G;1.000;0.00;3.35
06.05.11;16:37;Zürich - Airport;150193;3783;SE MAHONY BLANCA 3X100G;1.000;0.00;3.35
