Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
15.02.12;15:10;Basel - Bahnhof SBB;25340;7331;Wähe 1/4 süss/salzig;3.000;3.00;7.20
08.02.12;20:06;Zürich - Hauptbahnhof;150184;1605;KAROTTEN          LOSE;0.316;0.00;0.60
08.02.12;20:06;Zürich - Hauptbahnhof;150184;1605;M-CLAS AUFSCHNITT    MIDI;0.155;0.00;2.55
08.02.12;20:06;Zürich - Hauptbahnhof;150184;1605;DIE BUTTER 250G;1.000;0.00;3.05
08.02.12;20:06;Zürich - Hauptbahnhof;150184;1605;ZWIEBELN          LOSE;0.233;0.00;0.35
08.02.12;20:06;Zürich - Hauptbahnhof;150184;1605;TS KRUSTENKRANZ      300G;1.000;0.00;2.00
08.02.12;20:06;Zürich - Hauptbahnhof;150184;1605;BIO JOGHURT BIRCHER. 500G;1.000;0.00;1.90
02.02.12;18:07;Zürich - Airport;150193;3319;M-CLAS BLANQUITA 100G;2.000;0.00;2.10
02.02.12;18:07;Zürich - Airport;150193;3319;SUPREME BOUQ.ORANGE 100G;1.000;0.00;2.60
02.02.12;18:07;Zürich - Airport;150193;3319;SUPREME NOIR SATIN 69%;1.000;0.00;2.60
02.02.12;18:07;Zürich - Airport;150193;3319;M-BUD WEISS 100G;2.000;0.00;1.80
02.02.12;18:07;Zürich - Airport;150193;3319;EXQUISITO CREMA BOHN.500G;1.000;0.00;7.70
02.02.12;18:07;Zürich - Airport;150193;3319;SE M-CLAS TAFELN 20X100G;1.000;0.00;15.00
02.02.12;18:07;Zürich - Airport;150193;3319;M-BUD GUMMIBONBON 400G;3.000;0.00;5.10
02.02.12;18:07;Zürich - Airport;150193;3319;SUPREME CITRON&POIVRE;1.000;0.00;2.60
02.02.12;18:07;Zürich - Airport;150193;3319;EXQUISITO BOHNEN 500G;1.000;0.00;7.70
