Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
30.05.12;16:32;Zürich - Airport;150193;3522;RUCHBROT             500G;1.000;0.00;1.10
30.05.12;16:32;Zürich - Airport;150193;3522;M-BUD ENERGY DRINK 25CL;1.000;0.00;0.65
30.05.12;16:32;Zürich - Airport;150193;3522;RISPENTOMATEN     LOSE;0.778;0.95;2.10
30.05.12;16:32;Zürich - Airport;150193;3522;AB US-SW THON        175G;1.000;1.60;1.60
30.05.12;16:32;Zürich - Airport;150193;3522;MOZZARELLA ALFREDO 150G;1.000;0.00;1.45
25.05.12;10:18;Zürich - Hauptbahnhof;150184;6444;PFIR.GELBFLEISCH. LOSE;0.283;1.10;0.85
25.05.12;10:18;Zürich - Hauptbahnhof;150184;6444;M-BUD ENERGY DRINK 25CL;1.000;0.00;0.65
25.05.12;10:18;Zürich - Hauptbahnhof;150184;6444;BIFIDUS JOG.DRINK MANGO;1.000;0.00;1.95
25.05.12;10:18;Zürich - Hauptbahnhof;150184;6444;M-CLAS AUFSCHNITT    MIDI;0.152;0.00;2.50
25.05.12;10:18;Zürich - Hauptbahnhof;150184;6444;TS KRUSTENKRANZ      300G;1.000;0.00;2.00
25.05.12;10:18;Zürich - Hauptbahnhof;150184;6444;BIO ICE TEA ALPENKR.1L;1.000;0.00;1.45
17.05.12;16:52;Basel - Bahnhof SBB;25340;5802;Wähe 1/4 süss/salzig;1.000;0.00;3.40
16.05.12;19:02;Zürich - Airport;150193;1462;M-BUD ENERGY DRINK 25CL;1.000;0.00;0.65
16.05.12;19:02;Zürich - Airport;150193;1462;TS KRUSTENKRANZ      300G;1.000;0.00;2.00
16.05.12;19:02;Zürich - Airport;150193;1462;BIO JOGHURT BIRCHER. 500G;1.000;0.00;1.90
16.05.12;19:02;Zürich - Airport;150193;1462;SE BASLER LECKERLI  1.5KG;1.000;0.00;12.00
05.05.12;9:32;Zürich - Hauptbahnhof;150184;8625;TOM.CHERRY ZWEIG  AB 500G;2.000;2.30;4.70
05.05.12;9:32;Zürich - Hauptbahnhof;150184;8625;RUCHBROT             500G;1.000;0.00;1.10
05.05.12;9:32;Zürich - Hauptbahnhof;150184;8625;SEL LASSI MANGO 250ML;1.000;0.00;1.90
05.05.12;9:32;Zürich - Hauptbahnhof;150184;8625;BIO JOGHURT BIRCHER. 500G;1.000;0.00;1.90
23.04.12;16:53;Zürich - Hauptbahnhof;150590;7318;Zwetschgentasche;1.000;0.00;2.80
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;MILCH-NUSS 100G;2.000;0.00;2.80
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;LES ADORABLES TRUFFES;1.000;0.00;1.70
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;LES DELICES MANDOMIEL;1.000;0.00;1.60
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;M-CLAS GIANOVA SCHOK 100G;2.000;0.00;2.70
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;TOURIST MILCH 100G;1.000;0.00;1.70
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;LES ADORABLES FRELITTA;1.000;0.00;1.20
22.04.12;8:17;Zürich - Hauptbahnhof;150184;1768;BIG PARISER GIPFEL    90G;1.000;0.00;1.25
15.04.12;15:43;Zürich - Hauptbahnhof;150184;7316;TS SO BRUNCHBROT     600G;1.000;0.00;3.00
02.04.12;12:58;Zürich - Schmiede Wiedikon;150120;2673;M-CLAS TULPEN 10ER X12;1.000;1.60;5.90
02.04.12;12:58;Zürich - Schmiede Wiedikon;150120;2673;BO ZWETSCHGENTASCHE  110G;1.000;0.00;1.80
