Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
21.09.11;19:58;Basel - Bahnhof SBB;23900;6535;M-CLAS KOCHSCHOKOLADE;4.000;0.00;5.80
21.09.11;19:58;Basel - Bahnhof SBB;23900;6535;M-CLAS BLANQUITA 100G;2.000;0.00;2.10
21.09.11;19:58;Basel - Bahnhof SBB;23900;6535;M-CLAS BONA-SPLITTER 100G;2.000;0.00;1.80
21.09.11;19:58;Basel - Bahnhof SBB;23900;6535;M-CLAS KIDS SCHOKOLA 100G;2.000;0.00;2.10
21.09.11;19:58;Basel - Bahnhof SBB;23900;6535;M-CLAS CHOCOLATA 100G;2.000;0.00;1.40
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;NOIR SPECIAL 72% 100G;1.000;0.35;1.35
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;LES ADORABLES TRUFFES;1.000;0.35;1.20
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;SUPREME HOT CHILI PEPPER;1.000;0.55;2.05
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;LES ADORABLES PISTACHE;2.000;0.70;2.70
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;LES DELICES MANDOMIEL;1.000;0.35;1.20
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;LES DELICES JAPONAIS 100G;1.000;0.35;1.25
18.09.11;14:10;Basel - Bahnhof SBB;23900;3714;LES ADORABLES CARAMEL;1.000;0.35;1.20
17.09.11;17:59;Basel - Bahnhof SBB;25340;4852;Wähe 1/4 Gemüse 260g;0.000;0.00;0.00
17.09.11;17:59;Basel - Bahnhof SBB;25340;4852;Wähe 1/4 süss/salzig;1.000;1.10;2.30
16.09.11;19:12;Basel - Claramarkt;24240;3487;SA HE SOFTSHELL_L,schwarz;1.000;64.50;64.50
16.09.11;19:18;Basel - Claramarkt;25720;128;TS Krustenkranz;1.000;0.00;2.10
15.09.11;18:33;Basel - Bahnhof SBB;25340;2007;Wähe 1/4 süss/salzig;2.000;2.20;4.60
15.09.11;18:33;Basel - Bahnhof SBB;25340;2007;Snack Combo;1.000;0.00;3.70
13.09.11;10:01;Basel - Bahnhof SBB;25340;6072;Combo Special;1.000;0.00;6.20
08.09.11;18:40;Zürich - Hauptbahnhof;150590;6780;Lauchstrudel;1.000;0.00;3.00
06.09.11;21:20;Basel - Bahnhof SBB;23900;2017;BUTTERMILCH ERDBEER 500ML;1.000;0.00;1.05
06.09.11;21:20;Basel - Bahnhof SBB;23900;2017;TROCKENFRUECHTE   LOSE;0.225;0.00;4.95
06.09.11;9:15;Zürich - Hauptbahnhof;150590;4448;Zwetschgentasche;1.000;0.00;2.80
